claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
EP09-r-0011,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490292391,iemb_tu_berlin,p_plattenpalast_berlin,BETEILIGT_AN,iemb_tu_berlin -BETEILIGT_AN-> p_plattenpalast_berlin,dossier,akteur_typ_projekt_geo.json,false,,PARTIAL,teilweise_belegt,link present in dossier but source placeholder/empty='',RESOURCE,EP09,participation link present but unsourced; post-R03 merge survivor — inherited Agent 09 dossier corroboration,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490292391,rel
EP09-r-0012,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490294106,pirmin_jung_schweiz_ag,p_lysp8_basel,BETEILIGT_AN,pirmin_jung_schweiz_ag -BETEILIGT_AN-> p_lysp8_basel,dossier,akteur_typ_projekt_geo.json,false,,PARTIAL,teilweise_belegt,link present in dossier but source placeholder/empty='',RESOURCE,EP09,participation link present but unsourced; post-R03 merge survivor — inherited Agent 09 dossier corroboration,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490294106,rel
EP09-r-0013,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676608805,structural_xploration_lab_epfl,p_recrete_footbridge_reused_concrete_blocks,BETEILIGT_AN,structural_xploration_lab_epfl -BETEILIGT_AN-> p_recrete_footbridge_reused_concrete_blocks,dossier,https://www.construction21.org/articles/h/recrete-footbridge.html,false,,PROVEN,belegt,akteur_typ_projekt_geo links ak_recrete_forschungsteam->p_recrete_footbridge_reused_concrete_blocks src=https://www.construction21.org/articles/h/recrete-footbridge.html,KEEP,EP09,corroborated by project source on file; not re-fetched; post-R03 merge survivor — inherited Agent 09 dossier corroboration,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676608805,rel
EP09-r-0014,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490294056,tampere_university,p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere,BETEILIGT_AN,tampere_university -BETEILIGT_AN-> p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere,dossier,https://www.a-kruunu.fi/,false,,PROVEN,belegt,akteur_typ_projekt_geo links umacon->p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere src=https://www.a-kruunu.fi/,KEEP,EP09,corroborated by project source on file; not re-fetched; post-R03 merge survivor — inherited Agent 09 dossier corroboration,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490294056,rel
EP09-r-0015,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676608808,tampere_university,p_lokomotion_technology_centre_mini_pilot_tampere,BETEILIGT_AN,tampere_university -BETEILIGT_AN-> p_lokomotion_technology_centre_mini_pilot_tampere,dossier,https://www.lokomotion.fi/,false,,PROVEN,belegt,akteur_typ_projekt_geo links umacon->p_lokomotion_technology_centre_mini_pilot_tampere src=https://www.lokomotion.fi/,KEEP,EP09,corroborated by project source on file; not re-fetched; post-R03 merge survivor — inherited Agent 09 dossier corroboration,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676608808,rel
EP09-r-0016,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700105,pn_bauteilpass,nf_bauteilidentifikation,ERFUELLT_NACHWEIS,pn_bauteilpass -ERFUELLT_NACHWEIS-> nf_bauteilidentifikation,logic,_neo4j/intake/runs/2026-06-04_regulation_graph_vocabulary/phase5_pruefung_leistung_cleanup.py,false,,PROVEN,belegt,Bauteilpass is component identification passport (DIN SPEC 91484 / Madaster / CDW protocol),KEEP,EP09,R02 wave-2 add_rel PATCH_DRAFTED; pruef_to_nf / rewire_map logic proof,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700105,rel
EP09-r-0017,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700183,pn_biozid_screening,nf_holzschutzmittel_check,ERFUELLT_NACHWEIS,pn_biozid_screening -ERFUELLT_NACHWEIS-> nf_holzschutzmittel_check,logic,_neo4j/intake/runs/2026-06-04_regulation_graph_vocabulary/phase5_pruefung_leistung_cleanup.py,false,,PROVEN,belegt,biozid screening covers wood preservative / biocide residues (DIN 68800 AltholzV context),KEEP,EP09,R02 wave-2 add_rel PATCH_DRAFTED; pruef_to_nf / rewire_map logic proof,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700183,rel
EP09-r-0018,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700163,pn_lambda_wert,nf_bauphysiknachweis,ERFUELLT_NACHWEIS,pn_lambda_wert -ERFUELLT_NACHWEIS-> nf_bauphysiknachweis,logic,_neo4j/intake/runs/2026-06-04_regulation_graph_vocabulary/phase5_pruefung_leistung_cleanup.py,false,,PROVEN,belegt,la_waermeschutz maps_to nf_bauphysiknachweis; lambda value is thermal building-physics proof,KEEP,EP09,R02 wave-2 add_rel PATCH_DRAFTED; pruef_to_nf / rewire_map logic proof,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700163,rel
EP09-r-0019,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700152,pn_rutschhemmung,nf_absturzsicherung,ERFUELLT_NACHWEIS,pn_rutschhemmung -ERFUELLT_NACHWEIS-> nf_absturzsicherung,logic,_neo4j/intake/runs/2026-06-04_regulation_graph_vocabulary/phase5_pruefung_leistung_cleanup.py,false,,PROVEN,belegt,la_rutschhemmung maps_to nf_absturzsicherung; slip-resistance test (DIN 51130 family),KEEP,EP09,R02 wave-2 add_rel PATCH_DRAFTED; pruef_to_nf / rewire_map logic proof,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700152,rel
EP09-r-0020,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700085,pn_schadstoffanalyse_holz,nf_holzschutzmittel_check,ERFUELLT_NACHWEIS,pn_schadstoffanalyse_holz -ERFUELLT_NACHWEIS-> nf_holzschutzmittel_check,logic,_neo4j/intake/runs/2026-06-04_regulation_graph_vocabulary/phase5_pruefung_leistung_cleanup.py,false,,PROVEN,belegt,rewire_map SCHADSTOFF_TO_NF s_holzschutzmittel; wood preservative analysis,KEEP,EP09,R02 wave-2 add_rel PATCH_DRAFTED; pruef_to_nf / rewire_map logic proof,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700085,rel
EP09-r-0021,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700097,pn_schadstoffanalyse_kleber,nf_formaldehyd_oder_emissionsnachweis,ERFUELLT_NACHWEIS,pn_schadstoffanalyse_kleber -ERFUELLT_NACHWEIS-> nf_formaldehyd_oder_emissionsnachweis,logic,_neo4j/intake/runs/2026-06-04_regulation_graph_vocabulary/phase5_pruefung_leistung_cleanup.py,false,,PROVEN,belegt,rewire_map SCHADSTOFF_TO_NF s_formaldehyd; adhesive VOC/formaldehyde emissions,KEEP,EP09,R02 wave-2 add_rel PATCH_DRAFTED; pruef_to_nf / rewire_map logic proof,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700097,rel
EP09-r-0022,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700087,pn_schwermetalle,nf_schwermetall_oder_bleifarbe_check,ERFUELLT_NACHWEIS,pn_schwermetalle -ERFUELLT_NACHWEIS-> nf_schwermetall_oder_bleifarbe_check,logic,_neo4j/intake/runs/2026-06-04_regulation_graph_vocabulary/phase5_pruefung_leistung_cleanup.py,false,,PROVEN,belegt,rewire_map SCHADSTOFF_TO_NF s_schwermetalle; pn_schwermetalle tests heavy metals/lead paint,KEEP,EP09,R02 wave-2 add_rel PATCH_DRAFTED; pruef_to_nf / rewire_map logic proof,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700087,rel
EP09-r-0023,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700174,pn_ug_uw_wert,nf_bauphysiknachweis,ERFUELLT_NACHWEIS,pn_ug_uw_wert -ERFUELLT_NACHWEIS-> nf_bauphysiknachweis,logic,_neo4j/intake/runs/2026-06-04_regulation_graph_vocabulary/phase5_pruefung_leistung_cleanup.py,false,,PROVEN,belegt,Ug/Uw thermal transmittance is Bauphysiknachweis evidence,KEEP,EP09,R02 wave-2 add_rel PATCH_DRAFTED; pruef_to_nf / rewire_map logic proof,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700174,rel
EP09-r-0024,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700128,pn_ug_wert,nf_bauphysiknachweis,ERFUELLT_NACHWEIS,pn_ug_wert -ERFUELLT_NACHWEIS-> nf_bauphysiknachweis,logic,_neo4j/intake/runs/2026-06-04_regulation_graph_vocabulary/phase5_pruefung_leistung_cleanup.py,false,,PROVEN,belegt,U-value measurement satisfies Bauphysiknachweis (GEG/MuKEn),KEEP,EP09,R02 wave-2 add_rel PATCH_DRAFTED; pruef_to_nf / rewire_map logic proof,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700128,rel
EP09-r-0025,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164703321,pr_schadstoffscreening,nf_asbest_check,ERFUELLT_NACHWEIS,pr_schadstoffscreening -ERFUELLT_NACHWEIS-> nf_asbest_check,logic,_neo4j/intake/runs/2026-06-04_regulation_graph_vocabulary/phase5_pruefung_leistung_cleanup.py,false,,PROVEN,belegt,IST_UNTERVERFAHREN_VON pr_schadstoffpruefung; screening is first-line pollutant check incl. asbest (GefStoffV/TRGS 519),KEEP,EP09,R02 wave-2 add_rel PATCH_DRAFTED; pruef_to_nf / rewire_map logic proof,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164703321,rel
EP09-r-0026,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723113932,c33_circular_construction_catalyst,land_schweiz,LIEGT_IN_LAND,c33_circular_construction_catalyst -LIEGT_IN_LAND-> land_schweiz,logic,ledger/remediation_r05.csv,false,,PROVEN,belegt,Akteur c33_circular_construction_catalyst linked to land_schweiz via seat geography (R05 orphan-connect or post-R03 canonical node),KEEP,EP09,R05 post-orphan-connect LIEGT_IN_LAND delta; applied 2026-06-06,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723113932,rel
EP09-r-0027,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723113942,circular_economy_switzerland,land_schweiz,LIEGT_IN_LAND,circular_economy_switzerland -LIEGT_IN_LAND-> land_schweiz,logic,ledger/remediation_r05.csv,false,,PROVEN,belegt,Akteur circular_economy_switzerland linked to land_schweiz via seat geography (R05 orphan-connect or post-R03 canonical node),KEEP,EP09,R05 post-orphan-connect LIEGT_IN_LAND delta; applied 2026-06-06,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723113942,rel
EP09-r-0028,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114250,repurpose,land_niederlande,LIEGT_IN_LAND,repurpose -LIEGT_IN_LAND-> land_niederlande,logic,ledger/remediation_r05.csv,false,,PROVEN,belegt,Akteur repurpose linked to land_niederlande via seat geography (R05 orphan-connect or post-R03 canonical node),KEEP,EP09,R05 post-orphan-connect LIEGT_IN_LAND delta; applied 2026-06-06,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114250,rel
EP09-r-0029,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723119373,superuse_studios_2012architecten,land_niederlande,LIEGT_IN_LAND,superuse_studios_2012architecten -LIEGT_IN_LAND-> land_niederlande,logic,ledger/remediation_r05.csv,false,,PROVEN,belegt,Akteur superuse_studios_2012architecten linked to land_niederlande via seat geography (R05 orphan-connect or post-R03 canonical node),KEEP,EP09,R05 post-orphan-connect LIEGT_IN_LAND delta; applied 2026-06-06,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723119373,rel
EP09-r-0030,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723118419,zrs_ingenieure,land_deutschland,LIEGT_IN_LAND,zrs_ingenieure -LIEGT_IN_LAND-> land_deutschland,logic,ledger/remediation_r05.csv,false,,PROVEN,belegt,Akteur zrs_ingenieure linked to land_deutschland via seat geography (R05 orphan-connect or post-R03 canonical node),KEEP,EP09,R05 post-orphan-connect LIEGT_IN_LAND delta; applied 2026-06-06,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723118419,rel
EP09-r-0031,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157533955885372534,software_qflow,software_qflow,NUTZT_SOFTWARE,software_qflow -NUTZT_SOFTWARE-> software_qflow,logic,,false,,PARTIAL,teilweise_belegt,,KEEP,EP09,stale NUTZT_SOFTWARE element row — re-attest wiring,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157533955885372534,rel
EP09-r-0032,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919894077152467569,andrea_kessler,re_store_harvestmap_vienna,VERBUNDEN_MIT_AKTEUR,andrea_kessler -VERBUNDEN_MIT_AKTEUR-> re_store_harvestmap_vienna,none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,EP09,unsourced; bidirectional pair with harvestmap->andrea_kessler (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP; post-R03/R04 merge survivor — stale elementId re-attested,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919894077152467569,rel
EP09-r-0033,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199444,andrea_klinge,zrs_ingenieure,VERBUNDEN_MIT_AKTEUR,andrea_klinge -VERBUNDEN_MIT_AKTEUR-> zrs_ingenieure,none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,EP09,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven; post-R03/R04 merge survivor — stale elementId re-attested",EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199444,rel
EP09-r-0034,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6931153076220860173,cesare_peeren,superuse_studios_2012architecten,VERBUNDEN_MIT_AKTEUR,cesare_peeren -VERBUNDEN_MIT_AKTEUR-> superuse_studios_2012architecten,none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,EP09,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven; post-R03/R04 merge survivor — stale elementId re-attested",EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6931153076220860173,rel
EP09-r-0035,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:89,christof_ziegert,zrs_ingenieure,VERBUNDEN_MIT_AKTEUR,christof_ziegert -VERBUNDEN_MIT_AKTEUR-> zrs_ingenieure,none,,false,,MISSING_EVIDENCE,0.0,,ESCALATE_HUMAN,EP09,LOW-QUALITY/STUB endpoint id; unsourced; bidirectional pair with zrs->christof_ziegert (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP; post-R03/R04 merge survivor — stale elementId re-attested,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:89,rel
EP09-r-0036,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:88,eike_roswag_klinge,zrs_ingenieure,VERBUNDEN_MIT_AKTEUR,eike_roswag_klinge -VERBUNDEN_MIT_AKTEUR-> zrs_ingenieure,none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,EP09,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven; post-R03/R04 merge survivor — stale elementId re-attested",EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:88,rel
EP09-r-0037,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199364,jan_jongert,superuse_studios_2012architecten,VERBUNDEN_MIT_AKTEUR,jan_jongert -VERBUNDEN_MIT_AKTEUR-> superuse_studios_2012architecten,none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,EP09,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven; post-R03/R04 merge survivor — stale elementId re-attested",EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199364,rel
EP09-r-0038,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199426,jeroen_bergsma,superuse_studios_2012architecten,VERBUNDEN_MIT_AKTEUR,jeroen_bergsma -VERBUNDEN_MIT_AKTEUR-> superuse_studios_2012architecten,none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,EP09,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven; post-R03/R04 merge survivor — stale elementId re-attested",EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199426,rel
EP09-r-0039,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338782321,materialnomaden,re_store_harvestmap_vienna,VERBUNDEN_MIT_AKTEUR,materialnomaden -VERBUNDEN_MIT_AKTEUR-> re_store_harvestmap_vienna,none,,false,,MISSING_EVIDENCE,0.0,,ADD_SOURCE,EP09,"legacy untagged edge, zero on-graph evidence (no evidence_url/source_url). Needs a fetched source naming both endpoints; until then unproven; post-R03/R04 merge survivor — stale elementId re-attested",EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338782321,rel
EP09-r-0040,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931917937,re_store_harvestmap_vienna,peter_kneidinger,VERBUNDEN_MIT_AKTEUR,re_store_harvestmap_vienna -VERBUNDEN_MIT_AKTEUR-> peter_kneidinger,logic,,false,,PARTIAL,teilweise_belegt,,KEEP,EP09,post-R03/R04 merge survivor — stale elementId re-attested,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931917937,rel
EP09-r-0041,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:94,uwe_seiler,zrs_ingenieure,VERBUNDEN_MIT_AKTEUR,uwe_seiler -VERBUNDEN_MIT_AKTEUR-> zrs_ingenieure,none,,false,,MISSING_EVIDENCE,0.0,,ESCALATE_HUMAN,EP09,LOW-QUALITY/STUB endpoint id; unsourced; bidirectional pair with zrs->uwe_seiler (that reverse = MERGE_DUPLICATE). Needs a source naming both endpoints before KEEP; post-R03/R04 merge survivor — stale elementId re-attested,EP09,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:94,rel
EP09-n-0001,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5253,bw_berlin_fitout_donor_sources,,Materialdepot,Aggregated Berlin fit-out donor sources depot exists as named site,none,,false,,MISSING_EVIDENCE,,name_full = Aggregierte Donorquellen; aggregate placeholder not a discrete depot,ESCALATE_HUMAN,EP09,R01 residual; Agent 10 A10-N-023; deprecate or relabel aggregate donor node,EP09,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5253,node
EP09-n-0002,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4852,bw_chiro_itterbeek_reuse_supply_network,,Materialdepot,Chiro d'Itterbeek reuse/surplus supply network depot exists,none,,false,,MISSING_EVIDENCE,,supply-network abstraction miscast as Materialdepot; no first-party depot URL,ESCALATE_HUMAN,EP09,R01 residual; Agent 10 A10-N-024; network node not a findable depot,EP09,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4852,node
EP09-n-0003,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5683,bw_donor_gebaudegruppe_resource_rows_mauerwerk,,Materialdepot,Resource Rows masonry donor building-group depot exists,none,,false,,MISSING_EVIDENCE,,Donor-Gebäudegruppe aggregate label; no discrete depot to source,ESCALATE_HUMAN,EP09,R01 residual; Agent 10 A10-N-027; aggregate placeholder donor node,EP09,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5683,node
EP09-n-0004,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5802,bw_externe_stahl_donor_stockholder,,Materialdepot,External steel donor / Cleveland S&T stockholder aggregate depot exists,none,,false,,MISSING_EVIDENCE,,Externe Stahl-Donorquellen aggregate; likely duplicates bw_cleveland_steel_and_tubes_stock,ESCALATE_HUMAN,EP09,R01 residual; Agent 10 A10-N-029; merge or deprecate vs Cleveland node,EP09,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5802,node
