claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
post01-0022,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1173254773139348064,batiterre,bt_wand,HAT_BAUTEILTYP,batiterre —[HAT_BAUTEILTYP]→ bt_wand (catalogue extension),web,https://www.batiterre.be/shop,true,200,PARTIAL,niedrig,"3mm cm (L) 13,50 € Profil métallique tube 596,5x9x0,4 cm (L) 59,00 € Profil métallique tube 282x9x0,4 cm (L) 30,00 € Tôle en acier 120,3x267,3 cm (L) 40,00 € Râtelier à vélos 6 places (L) 300,00 € Garde corps inox - 450 cm & 540 cm (L) 75,00 € Échelle à crinoline (L) 350,00 € Porte à panneaux -78*18",DOWNGRADE,POST-01,"classification present (['cloisons', 'paroi']) but no strict verbatim edge quote",POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1173254773139348064,rel
post01-0023,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816147887,baukarussell,bt_boden,HAT_BAUTEILTYP,baukarussell —[HAT_BAUTEILTYP]→ bt_boden (catalogue extension),web,https://www.ak-umwelt.at/betrieb/?issue=2018-02,true,200,PARTIAL,niedrig,,DOWNGRADE,POST-01,weak residual; class_hits=[] actor_hits=['baukarussell'],POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816147887,rel
post01-0024,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629833135,baukarussell,bt_dach,HAT_BAUTEILTYP,baukarussell —[HAT_BAUTEILTYP]→ bt_dach (catalogue extension),web,https://www.ak-umwelt.at/betrieb/?issue=2018-02,true,200,PARTIAL,niedrig,,DOWNGRADE,POST-01,weak residual; class_hits=[] actor_hits=['baukarussell'],POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629833135,rel
post01-0025,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443518383,baukarussell,bt_fassade,HAT_BAUTEILTYP,baukarussell —[HAT_BAUTEILTYP]→ bt_fassade (catalogue extension),web,https://www.baukarussell.at/projekte,true,200,UNSUPPORTED,unbelegt,,DELETE,POST-01,page fetched; zero classification tokens for Fassade; actor_hits=1,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443518383,rel
post01-0026,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257203631,baukarussell,bt_fenster,HAT_BAUTEILTYP,baukarussell —[HAT_BAUTEILTYP]→ bt_fenster (catalogue extension),web,https://www.ak-umwelt.at/betrieb/?issue=2018-02,true,200,PROVEN,belegt,"Interessante Produkte für Re-Use: Vollholzparkett, Vollziegel, Steinzeug, Natursteinwerk, Dachziegel; die Bauelemente Türen, Fenster, Fensterbeschläge, Säulen, Träger, sowie die Ausstattungsobjekte Sanitärobjekte, Heizkörper, Kachelöfen, Leuchtkörper, Stiegen, Geländer, Tischlerarbeiten, Dekor, aber auch Materialien wie Dachkies, Tore, haustechnische Anlagen, Jalousien, Betonbauelemente und vieles mehr.",UPGRADE,POST-01,dossier_quote verified on page; class_hits=['fenster'],POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257203631,rel
post01-0027,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070888879,baukarussell,bt_technik,HAT_BAUTEILTYP,baukarussell —[HAT_BAUTEILTYP]→ bt_technik (catalogue extension),web,https://www.ak-umwelt.at/betrieb/?issue=2018-02,true,200,PARTIAL,niedrig,,DOWNGRADE,POST-01,weak residual; class_hits=[] actor_hits=['baukarussell'],POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070888879,rel
post01-0028,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884574127,baukarussell,bt_tuer,HAT_BAUTEILTYP,baukarussell —[HAT_BAUTEILTYP]→ bt_tuer (catalogue extension),web,https://www.ak-umwelt.at/betrieb/?issue=2018-02,true,200,PARTIAL,niedrig,,DOWNGRADE,POST-01,weak residual; class_hits=[] actor_hits=['baukarussell'],POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884574127,rel
post01-0029,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698259375,baukarussell,bt_wand,HAT_BAUTEILTYP,baukarussell —[HAT_BAUTEILTYP]→ bt_wand (catalogue extension),web,https://www.ak-umwelt.at/betrieb/?issue=2018-02,true,200,PARTIAL,niedrig,,DOWNGRADE,POST-01,weak residual; class_hits=[] actor_hits=['baukarussell'],POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698259375,rel
post01-0030,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816142218,baumab_kassel,bt_dach,HAT_BAUTEILTYP,baumab_kassel —[HAT_BAUTEILTYP]→ bt_dach (catalogue extension),web,https://baumab-kassel.de/,true,200,UNSUPPORTED,unbelegt,,DELETE,POST-01,page fetched; zero classification tokens for Dach; actor_hits=3,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816142218,rel
post01-0031,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827466,baumab_kassel,bt_fenster,HAT_BAUTEILTYP,baumab_kassel —[HAT_BAUTEILTYP]→ bt_fenster (catalogue extension),web,https://baumab-kassel.de/,true,200,UNSUPPORTED,unbelegt,,DELETE,POST-01,page fetched; zero classification tokens for Fenster; actor_hits=3,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827466,rel
post01-0032,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257197962,baumab_kassel,bt_technik,HAT_BAUTEILTYP,baumab_kassel —[HAT_BAUTEILTYP]→ bt_technik (catalogue extension),web,https://baumab-kassel.de/,true,200,UNSUPPORTED,unbelegt,,DELETE,POST-01,page fetched; zero classification tokens for Technik; actor_hits=3,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257197962,rel
post01-0033,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512714,baumab_kassel,bt_tuer,HAT_BAUTEILTYP,baumab_kassel —[HAT_BAUTEILTYP]→ bt_tuer (catalogue extension),web,https://baumab-kassel.de/,true,200,UNSUPPORTED,unbelegt,,DELETE,POST-01,page fetched; zero classification tokens for Tuer; actor_hits=3,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512714,rel
post01-0034,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816159468,baumatpool_ch,bt_boden,HAT_BAUTEILTYP,baumatpool_ch —[HAT_BAUTEILTYP]→ bt_boden (catalogue extension),web,https://www.baumatpool.ch/de/,true,200,PROVEN,belegt,Wand- und Bodenbeläge Garten und Terrasse Gebäudehülle Dämmstoffe Sanitär und Haustechnik Sonstiges Baumaterial und Werkzeuge Top Links Neuste Inserate Dämmstoffe Schafwolldämmung CHF 75.00 Naturhuus Herisau GmbH 9100 Herisau Garten und Terrasse Abdeckroste verzinkt CHF 250.00 Heinz Steinegger 6043 Adligenswil Sonstiges Baumaterial und Werkzeuge Deckenelemente Lignatur EASY CHF 1’500.00 Smokeball GmbH 8107 Buchs ZH Sonstiges Baumaterial und Werkzeuge 2 Stück Träger HEB 700 S355J2 gebraucht CHF 4,UPGRADE,POST-01,"strict gate pass; class=['terrasse'] actor=['baumatpool.ch', 'baumatpool']",POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816159468,rel
post01-0035,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257215212,baumatpool_ch,bt_daemmung,HAT_BAUTEILTYP,baumatpool_ch —[HAT_BAUTEILTYP]→ bt_daemmung (catalogue extension),web,https://www.baumatpool.ch/de/,true,200,UNSUPPORTED,unbelegt,,DELETE,POST-01,page fetched; zero classification tokens for Daemmung; actor_hits=2,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257215212,rel
post01-0036,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168751173511956204,baumatpool_ch,bt_decke,HAT_BAUTEILTYP,baumatpool_ch —[HAT_BAUTEILTYP]→ bt_decke (catalogue extension),web,https://www.baumatpool.ch/de/,true,200,UNSUPPORTED,unbelegt,,DELETE,POST-01,page fetched; zero classification tokens for Decke; actor_hits=2,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168751173511956204,rel
post01-0037,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443529964,baumatpool_ch,bt_fassade,HAT_BAUTEILTYP,baumatpool_ch —[HAT_BAUTEILTYP]→ bt_fassade (catalogue extension),web,https://www.baumatpool.ch/de/,true,200,UNSUPPORTED,unbelegt,,DELETE,POST-01,page fetched; zero classification tokens for Fassade; actor_hits=2,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443529964,rel
post01-0038,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070900460,baumatpool_ch,bt_fenster,HAT_BAUTEILTYP,baumatpool_ch —[HAT_BAUTEILTYP]→ bt_fenster (catalogue extension),web,https://www.baumatpool.ch/de/,true,200,PROVEN,belegt,Finden Sie das perfekte Baumaterial aus 219 Angeboten Suchbegriff Ort Kategorie Alle Kategorien Wand- und Bodenbeläge Garten und Terrasse Gebäudehülle Dämmstoffe Fenster und Türen Sanitär und Haustechnik Elektro Sonstiges Baumaterial und Werkzeuge Inserate anzeigen Baumaterial gesucht?,UPGRADE,POST-01,"strict gate pass; class=['fenster'] actor=['baumatpool.ch', 'baumatpool']",POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070900460,rel
post01-0039,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698270956,baumatpool_ch,bt_technik,HAT_BAUTEILTYP,baumatpool_ch —[HAT_BAUTEILTYP]→ bt_technik (catalogue extension),web,https://www.baumatpool.ch/de/,true,200,PARTIAL,niedrig,Wand- und Bodenbeläge Garten und Terrasse Gebäudehülle Dämmstoffe Sanitär und Haustechnik Sonstiges Baumaterial und Werkzeuge Top Links Neuste Inserate Dämmstoffe Schafwolldämmung CHF 75.00 Naturhuus Herisau GmbH 9100 Herisau Garten und Terrasse Abdeckroste verzinkt CHF 250.00 Heinz Steinegger 6043 ,DOWNGRADE,POST-01,classification present (['technik']) but no strict verbatim edge quote,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698270956,rel
post01-0040,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171002973325641452,baumatpool_ch,bt_traeger,HAT_BAUTEILTYP,baumatpool_ch —[HAT_BAUTEILTYP]→ bt_traeger (catalogue extension),web,https://www.baumatpool.ch/de/,true,200,PROVEN,belegt,Wand- und Bodenbeläge Garten und Terrasse Gebäudehülle Dämmstoffe Sanitär und Haustechnik Sonstiges Baumaterial und Werkzeuge Top Links Neuste Inserate Dämmstoffe Schafwolldämmung CHF 75.00 Naturhuus Herisau GmbH 9100 Herisau Garten und Terrasse Abdeckroste verzinkt CHF 250.00 Heinz Steinegger 6043 Adligenswil Sonstiges Baumaterial und Werkzeuge Deckenelemente Lignatur EASY CHF 1’500.00 Smokeball GmbH 8107 Buchs ZH Sonstiges Baumaterial und Werkzeuge 2 Stück Träger HEB 700 S355J2 gebraucht CHF 4,UPGRADE,POST-01,"strict gate pass; class=['trager'] actor=['baumatpool.ch', 'baumatpool']",POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171002973325641452,rel
post01-0041,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884585708,baumatpool_ch,bt_tuer,HAT_BAUTEILTYP,baumatpool_ch —[HAT_BAUTEILTYP]→ bt_tuer (catalogue extension),web,https://www.baumatpool.ch/de/,true,200,UNSUPPORTED,unbelegt,,DELETE,POST-01,page fetched; zero classification tokens for Tuer; actor_hits=2,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884585708,rel
post01-0042,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629844716,baumatpool_ch,bt_wand,HAT_BAUTEILTYP,baumatpool_ch —[HAT_BAUTEILTYP]→ bt_wand (catalogue extension),web,https://www.baumatpool.ch/de/,true,200,PROVEN,belegt,Wand- und Bodenbeläge Garten und Terrasse Gebäudehülle Dämmstoffe Sanitär und Haustechnik Sonstiges Baumaterial und Werkzeuge Top Links Neuste Inserate Dämmstoffe Schafwolldämmung CHF 75.00 Naturhuus Herisau GmbH 9100 Herisau Garten und Terrasse Abdeckroste verzinkt CHF 250.00 Heinz Steinegger 6043 Adligenswil Sonstiges Baumaterial und Werkzeuge Deckenelemente Lignatur EASY CHF 1’500.00 Smokeball GmbH 8107 Buchs ZH Sonstiges Baumaterial und Werkzeuge 2 Stück Träger HEB 700 S355J2 gebraucht CHF 4,UPGRADE,POST-01,"strict gate pass; class=['wand'] actor=['baumatpool.ch', 'baumatpool']",POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629844716,rel
post01-0043,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257231889,bauteilboerse_basel_overall,bt_ausbau,HAT_BAUTEILTYP,bauteilboerse_basel_overall —[HAT_BAUTEILTYP]→ bt_ausbau (catalogue extension),web,https://bauteilboerse-basel.ch/bauteile/,true,200,PROVEN,belegt,"Das Rückführen in den Nutzungskreislauf bedeutet für uns einen Aufwand im Ausbau, Abholung, Prüfung, Lagerung usw.",UPGRADE,POST-01,"strict gate pass; class=['ausbau'] actor=['overall', 'bauteilborse basel']",POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257231889,rel
post01-0044,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629861393,bauteilboerse_basel_overall,bt_boden,HAT_BAUTEILTYP,bauteilboerse_basel_overall —[HAT_BAUTEILTYP]→ bt_boden (catalogue extension),web,https://bauteilboerse-basel.ch/bauteile/,true,200,UNSUPPORTED,unbelegt,,DELETE,POST-01,page fetched; zero classification tokens for Boden; actor_hits=5,POST-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629861393,rel
