claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
09-lil-0097,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114078,drz_demontage_recycling,land_oesterreich,LIEGT_IN_LAND,Akteur drz_demontage_recycling liegt in Österreich,dossier,"address: Mariannengasse 10, 1090 Vienna, Austria",false,,PROVEN,belegt,"address confirms 'Österreich': Mariannengasse 10, 1090 Vienna, Austria",KEEP,IER-C4,BETEILIGT_AN → p_meduni_campus_mariannengasse
09-lil-0091,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114079,die_kuemmerei,land_oesterreich,LIEGT_IN_LAND,Akteur die_kuemmerei liegt in Österreich,dossier,"address: Mariannengasse 10, 1090 Vienna, Austria",false,,PROVEN,belegt,"address confirms 'Österreich': Mariannengasse 10, 1090 Vienna, Austria",KEEP,IER-C4,BETEILIGT_AN → p_meduni_campus_mariannengasse
09-lil-0325,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114080,wiener_aufzugmuseum,land_oesterreich,LIEGT_IN_LAND,Akteur wiener_aufzugmuseum liegt in Österreich,dossier,"address: Mariannengasse 10, 1090 Vienna, Austria",false,,PROVEN,belegt,"address confirms 'Österreich': Mariannengasse 10, 1090 Vienna, Austria",KEEP,IER-C4,BETEILIGT_AN → p_meduni_campus_mariannengasse
09-lil-0155,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114154,kaufmann_zimmerei,land_schweiz,LIEGT_IN_LAND,Akteur kaufmann_zimmerei liegt in Schweiz,dossier,"address: Überlandstrasse 129, 8600 Dübendorf, Switzerland",false,,PROVEN,belegt,"address confirms 'Schweiz': Überlandstrasse 129, 8600 Dübendorf, Switzerland",KEEP,IER-C4,BETEILIGT_AN → p_umar_unit
09-lil-0015,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114155,amstein_walthert,land_schweiz,LIEGT_IN_LAND,Akteur amstein_walthert liegt in Schweiz,dossier,"address: Überlandstrasse 129, 8600 Dübendorf, Switzerland",false,,PROVEN,belegt,"address confirms 'Schweiz': Überlandstrasse 129, 8600 Dübendorf, Switzerland",KEEP,IER-C4,BETEILIGT_AN → p_umar_unit
09-lil-0035,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114156,balzer_ingenieure,land_schweiz,LIEGT_IN_LAND,Akteur balzer_ingenieure liegt in Schweiz,dossier,"address: Überlandstrasse 129, 8600 Dübendorf, Switzerland",false,,PROVEN,belegt,"address confirms 'Schweiz': Überlandstrasse 129, 8600 Dübendorf, Switzerland",KEEP,IER-C4,BETEILIGT_AN → p_umar_unit
09-lil-0322,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114157,weber_energie_bauphysik,land_schweiz,LIEGT_IN_LAND,Akteur weber_energie_bauphysik liegt in Schweiz,dossier,"address: Überlandstrasse 129, 8600 Dübendorf, Switzerland",false,,PROVEN,belegt,"address confirms 'Schweiz': Überlandstrasse 129, 8600 Dübendorf, Switzerland",KEEP,IER-C4,BETEILIGT_AN → p_umar_unit
09-lil-0166,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114158,lindner_se,land_deutschland,LIEGT_IN_LAND,Akteur lindner_se liegt in Deutschland,dossier,"address: Überlandstrasse 129, 8600 Dübendorf, Switzerland",false,,CONTRADICTION,widerlegt,"address names Schweiz but LIEGT_IN_LAND says Deutschland: Überlandstrasse 129, 8600 Dübendorf, Switzerland",ESCALATE_HUMAN,IER-C4,project-linked address country != edge land
09-lil-0210,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114159,nimbus,land_deutschland,LIEGT_IN_LAND,Akteur nimbus liegt in Deutschland,dossier,"address: Überlandstrasse 129, 8600 Dübendorf, Switzerland",false,,CONTRADICTION,widerlegt,"address names Schweiz but LIEGT_IN_LAND says Deutschland: Überlandstrasse 129, 8600 Dübendorf, Switzerland",ESCALATE_HUMAN,IER-C4,project-linked address country != edge land
09-lil-0176,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114160,magna_glaskeramik,land_deutschland,LIEGT_IN_LAND,Akteur magna_glaskeramik liegt in Deutschland,dossier,"address: Überlandstrasse 129, 8600 Dübendorf, Switzerland",false,,CONTRADICTION,widerlegt,"address names Schweiz but LIEGT_IN_LAND says Deutschland: Überlandstrasse 129, 8600 Dübendorf, Switzerland",ESCALATE_HUMAN,IER-C4,project-linked address country != edge land
09-lil-0099,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114161,ecovative,land_usa,LIEGT_IN_LAND,Akteur ecovative liegt in USA,dossier,"address: Überlandstrasse 129, 8600 Dübendorf, Switzerland",false,,CONTRADICTION,widerlegt,"address names Schweiz but LIEGT_IN_LAND says USA: Überlandstrasse 129, 8600 Dübendorf, Switzerland",ESCALATE_HUMAN,IER-C4,project-linked address country != edge land
09-lil-0090,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114162,desso_tarkett,land_niederlande,LIEGT_IN_LAND,Akteur desso_tarkett liegt in Niederlande,dossier,"address: Überlandstrasse 129, 8600 Dübendorf, Switzerland",false,,CONTRADICTION,widerlegt,"address names Schweiz but LIEGT_IN_LAND says Niederlande: Überlandstrasse 129, 8600 Dübendorf, Switzerland",ESCALATE_HUMAN,IER-C4,project-linked address country != edge land
09-lil-0203,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114163,monotti_ingegneri,land_schweiz,LIEGT_IN_LAND,Akteur monotti_ingegneri liegt in Schweiz,dossier,"address: Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",false,,PROVEN,belegt,"address confirms 'Schweiz': Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",KEEP,IER-C4,BETEILIGT_AN → p_elementa_walkeweg
09-lil-0181,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114164,mario_monotti,land_schweiz,LIEGT_IN_LAND,Akteur mario_monotti liegt in Schweiz,dossier,"address: Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",false,,PROVEN,belegt,"address confirms 'Schweiz': Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",KEEP,IER-C4,BETEILIGT_AN → p_elementa_walkeweg
09-lil-0309,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114165,usus_la,land_schweiz,LIEGT_IN_LAND,Akteur usus_la liegt in Schweiz,dossier,"address: Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",false,,PROVEN,belegt,"address confirms 'Schweiz': Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",KEEP,IER-C4,BETEILIGT_AN → p_elementa_walkeweg
09-lil-0257,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723114166,roger_keller,land_schweiz,LIEGT_IN_LAND,Akteur roger_keller liegt in Schweiz,dossier,"address: Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",false,,PROVEN,belegt,"address confirms 'Schweiz': Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",KEEP,IER-C4,BETEILIGT_AN → p_elementa_walkeweg
