claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
EP04-rel-00012,rel,r_p_association_house_plauen__HAT_BAUTEILGRUPPE__bg_stahlbeton_mehrere_plauen_iw73_6_precast_components,p_association_house_plauen,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components,HAT_BAUTEILGRUPPE,p_association_house_plauen is linked via HAT_BAUTEILGRUPPE to bg_stahlbeton_mehrere_plauen_iw73_6_precast_components (IW73/6 precast concrete…),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_association_house_plauen) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_stahlbeton_mehrere_plauen_iw73_6_precast_components); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115448,rel
EP04-rel-00013,rel,r_p_awm_muenster_circular_office__HAT_BAUTEILGRUPPE__bg_glas_mehrere_awm_partitions_doors,p_awm_muenster_circular_office,bg_glas_mehrere_awm_partitions_doors,HAT_BAUTEILGRUPPE,p_awm_muenster_circular_office is linked via HAT_BAUTEILGRUPPE to bg_glas_mehrere_awm_partitions_doors (Glass partitions and…),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_awm_muenster_circular_office) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_glas_mehrere_awm_partitions_doors); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115217,rel
EP04-rel-00014,rel,r_p_awm_muenster_circular_office__HAT_BAUTEILGRUPPE__bg_holz_ausbau_awm_fixed_builtins,p_awm_muenster_circular_office,bg_holz_ausbau_awm_fixed_builtins,HAT_BAUTEILGRUPPE,p_awm_muenster_circular_office is linked via HAT_BAUTEILGRUPPE to bg_holz_ausbau_awm_fixed_builtins (Wood for fixed built-ins),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_awm_muenster_circular_office) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_holz_ausbau_awm_fixed_builtins); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115219,rel
EP04-rel-00015,rel,r_p_awm_muenster_circular_office__HAT_BAUTEILGRUPPE__bg_holz_wand_awm_cladding_old_chairs,p_awm_muenster_circular_office,bg_holz_wand_awm_cladding_old_chairs,HAT_BAUTEILGRUPPE,p_awm_muenster_circular_office is linked via HAT_BAUTEILGRUPPE to bg_holz_wand_awm_cladding_old_chairs (Fixed wall cladding…),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_awm_muenster_circular_office) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_holz_wand_awm_cladding_old_chairs); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115220,rel
EP04-rel-00016,rel,r_p_awm_muenster_circular_office__HAT_BAUTEILGRUPPE__bg_kunststoff_wand_awm_wc_partitions,p_awm_muenster_circular_office,bg_kunststoff_wand_awm_wc_partitions,HAT_BAUTEILGRUPPE,p_awm_muenster_circular_office is linked via HAT_BAUTEILGRUPPE to bg_kunststoff_wand_awm_wc_partitions (WC partitions),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_awm_muenster_circular_office) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_kunststoff_wand_awm_wc_partitions); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115218,rel
EP04-rel-00017,rel,r_p_awm_muenster_circular_office__HAT_BAUTEILGRUPPE__bg_stahl_mehrere_awm_cable_trays_shelves_lights,p_awm_muenster_circular_office,bg_stahl_mehrere_awm_cable_trays_shelves_lights,HAT_BAUTEILGRUPPE,p_awm_muenster_circular_office is linked via HAT_BAUTEILGRUPPE to bg_stahl_mehrere_awm_cable_trays_shelves_lights (Cable trays as shelves…),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_awm_muenster_circular_office) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_stahl_mehrere_awm_cable_trays_shelves_lights); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115216,rel
EP04-rel-00018,rel,r_p_bedzed_london_hackbridge__HAT_BAUTEILGRUPPE__bg_holz_wand_bedzed_studs,p_bedzed_london_hackbridge,bg_holz_wand_bedzed_studs,HAT_BAUTEILGRUPPE,p_bedzed_london_hackbridge is linked via HAT_BAUTEILGRUPPE to bg_holz_wand_bedzed_studs (Softwood wall studs),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_bedzed_london_hackbridge) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_holz_wand_bedzed_studs); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115223,rel
EP04-rel-00019,rel,r_p_bedzed_london_hackbridge__HAT_BAUTEILGRUPPE__bg_mehrere_mehrere_bedzed_fixed_secondary_components,p_bedzed_london_hackbridge,bg_mehrere_mehrere_bedzed_fixed_secondary_components,HAT_BAUTEILGRUPPE,p_bedzed_london_hackbridge is linked via HAT_BAUTEILGRUPPE to bg_mehrere_mehrere_bedzed_fixed_secondary_components (Fixed secondary componen…),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_bedzed_london_hackbridge) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_mehrere_mehrere_bedzed_fixed_secondary_components); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115221,rel
EP04-rel-00020,rel,r_p_bedzed_london_hackbridge__HAT_BAUTEILGRUPPE__bg_stahl_mehrere_bedzed_structural,p_bedzed_london_hackbridge,bg_stahl_mehrere_bedzed_structural,HAT_BAUTEILGRUPPE,p_bedzed_london_hackbridge is linked via HAT_BAUTEILGRUPPE to bg_stahl_mehrere_bedzed_structural (Structural steel frame…),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_bedzed_london_hackbridge) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_stahl_mehrere_bedzed_structural); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115222,rel
EP04-rel-00021,rel,r_p_berlin_schildow_pilot_house__HAT_BAUTEILGRUPPE__bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile,p_berlin_schildow_pilot_house,bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile,HAT_BAUTEILGRUPPE,p_berlin_schildow_pilot_house is linked via HAT_BAUTEILGRUPPE to bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile (Zugeschnittene WBS70-Sta…),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_berlin_schildow_pilot_house) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115464,rel
EP04-rel-00022,rel,r_p_bestandverplanzung_pavilion_muenchen__HAT_BAUTEILGRUPPE__bg_beton_mehrere_bestandverplanzung_betonfertigteil_paneele,p_bestandverplanzung_pavilion_muenchen,bg_beton_mehrere_bestandverplanzung_betonfertigteil_paneele,HAT_BAUTEILGRUPPE,p_bestandverplanzung_pavilion_muenchen is linked via HAT_BAUTEILGRUPPE to bg_beton_mehrere_bestandverplanzung_betonfertigteil_paneele (Betonfertigteil-Paneele…),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_bestandverplanzung_pavilion_muenchen) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_beton_mehrere_bestandverplanzung_betonfertigteil_paneele); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115225,rel
EP04-rel-00023,rel,r_p_big_dig_house_lexington_massachusetts__HAT_BAUTEILGRUPPE__bg_mehrere_mehrere_big_dig_house_ramp_pier_roadway_components,p_big_dig_house_lexington_massachusetts,bg_mehrere_mehrere_big_dig_house_ramp_pier_roadway_components,HAT_BAUTEILGRUPPE,"p_big_dig_house_lexington_massachusetts is linked via HAT_BAUTEILGRUPPE to bg_mehrere_mehrere_big_dig_house_ramp_pier_roadway_components (Ramp-, Pier- und…)",logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_big_dig_house_lexington_massachusetts) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_mehrere_mehrere_big_dig_house_ramp_pier_roadway_components); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115228,rel
EP04-rel-00024,rel,r_p_big_dig_house_lexington_massachusetts__HAT_BAUTEILGRUPPE__bg_stahl_mehrere_big_dig_house,p_big_dig_house_lexington_massachusetts,bg_stahl_mehrere_big_dig_house,HAT_BAUTEILGRUPPE,p_big_dig_house_lexington_massachusetts is linked via HAT_BAUTEILGRUPPE to bg_stahl_mehrere_big_dig_house (Stahlträger un… (Big Dig)),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_big_dig_house_lexington_massachusetts) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_stahl_mehrere_big_dig_house); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115229,rel
EP04-rel-00025,rel,r_p_big_dig_house_lexington_massachusetts__HAT_BAUTEILGRUPPE__bg_stahlbeton_mehrere_big_dig_house_inverset_panels,p_big_dig_house_lexington_massachusetts,bg_stahlbeton_mehrere_big_dig_house_inverset_panels,HAT_BAUTEILGRUPPE,p_big_dig_house_lexington_massachusetts is linked via HAT_BAUTEILGRUPPE to bg_stahlbeton_mehrere_big_dig_house_inverset_panels (Inverset-Stahlbetonpanee…),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_big_dig_house_lexington_massachusetts) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_stahlbeton_mehrere_big_dig_house_inverset_panels); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115227,rel
EP04-rel-00026,rel,r_p_biopartner_5_leiden_oegstgeest__HAT_BAUTEILGRUPPE__bg_holz_wand_biopartner_5_innenwaende_trennwaende,p_biopartner_5_leiden_oegstgeest,bg_holz_wand_biopartner_5_innenwaende_trennwaende,HAT_BAUTEILGRUPPE,p_biopartner_5_leiden_oegstgeest is linked via HAT_BAUTEILGRUPPE to bg_holz_wand_biopartner_5_innenwaende_trennwaende (Innenwände und Trennwände),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_biopartner_5_leiden_oegstgeest) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_holz_wand_biopartner_5_innenwaende_trennwaende); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115231,rel
EP04-rel-00027,rel,r_p_biopartner_5_leiden_oegstgeest__HAT_BAUTEILGRUPPE__bg_keramik_technik_biopartner_5_sanitaerobjekte,p_biopartner_5_leiden_oegstgeest,bg_keramik_technik_biopartner_5_sanitaerobjekte,HAT_BAUTEILGRUPPE,p_biopartner_5_leiden_oegstgeest is linked via HAT_BAUTEILGRUPPE to bg_keramik_technik_biopartner_5_sanitaerobjekte (Sanitärobje… (Biopartner)),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_biopartner_5_leiden_oegstgeest) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_keramik_technik_biopartner_5_sanitaerobjekte); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115233,rel
EP04-rel-00028,rel,r_p_biopartner_5_leiden_oegstgeest__HAT_BAUTEILGRUPPE__bg_mehrere_ausbau_biopartner5_furniture_doors_candidate,p_biopartner_5_leiden_oegstgeest,bg_mehrere_ausbau_biopartner5_furniture_doors_candidate,HAT_BAUTEILGRUPPE,p_biopartner_5_leiden_oegstgeest is linked via HAT_BAUTEILGRUPPE to bg_mehrere_ausbau_biopartner5_furniture_doors_candidate (bg_reuse_mehrere_ausbau_biopartner5_furniture_doors_candidate),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_biopartner_5_leiden_oegstgeest) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_mehrere_ausbau_biopartner5_furniture_doors_candidate); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115824,rel
EP04-rel-00029,rel,r_p_biopartner_5_leiden_oegstgeest__HAT_BAUTEILGRUPPE__bg_naturstein_boden_biopartner_5_pflaster_bodenmaterial,p_biopartner_5_leiden_oegstgeest,bg_naturstein_boden_biopartner_5_pflaster_bodenmaterial,HAT_BAUTEILGRUPPE,p_biopartner_5_leiden_oegstgeest is linked via HAT_BAUTEILGRUPPE to bg_naturstein_boden_biopartner_5_pflaster_bodenmaterial (Pflaster-),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_biopartner_5_leiden_oegstgeest) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_naturstein_boden_biopartner_5_pflaster_bodenmaterial); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115232,rel
EP04-rel-00030,rel,r_p_biopartner_5_leiden_oegstgeest__HAT_BAUTEILGRUPPE__bg_stahl_mehrere_biopartner_5_stuetzen_rahmen,p_biopartner_5_leiden_oegstgeest,bg_stahl_mehrere_biopartner_5_stuetzen_rahmen,HAT_BAUTEILGRUPPE,p_biopartner_5_leiden_oegstgeest is linked via HAT_BAUTEILGRUPPE to bg_stahl_mehrere_biopartner_5_stuetzen_rahmen (Stahlträger (Biopartner)),logic,get-schema + project_batches_v1_1 (instance edges),false,,PROVEN,hoch,Projekt(p_biopartner_5_leiden_oegstgeest) -[HAT_BAUTEILGRUPPE]-> Bauteilgruppe(bg_stahl_mehrere_biopartner_5_stuetzen_rahmen); domain/range conform; Bauteilgruppe is donor instance node not closed vocab,KEEP,EP-04,from_labels=['Projekt']; to_labels=['Bauteilgruppe']; prior aggregate A12-rel-agg-0006 superseded by element row,EP-04,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917641177827115234,rel
