claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict_before,verdict_after,confidence,proof_quote,proposed_action,patch_op,agent_id,notes,coverage_level,graph_element_id,evidence_basis,matched_aliases,alias_score,project_anchor_hit,component_family_hit,search_tier,queries_tried
EP03-0404,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141738,bg_naturstein_boden_multi_granite_natural_tiles,bt_boden,HAT_BAUTEILTYP,bg_naturstein_boden_multi_granite_natural_tiles -HAT_BAUTEILTYP-> Boden,web,https://www.multibrussels.eu/,true,200,UNSUPPORTED,PARTIAL,niedrig,View on google maps Chapter 02 ABOUT MULTI The building Lobby Office +/- 44.000 SQM spread over 18 floors Multiple meeting centres Workplace for over 2000 people Restaurant with terrace Public parking for 527 vehicles Spectacular views On top of the piétonnier Work café for a coffee or after work dr,KEEP,,BG-W2-01,"{""matched_aliases"": [""Multi"", ""floor""], ""score"": 9, ""tier"": ""secondary""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141738,bg_hunt_alias_match,Multi;floor,9,true,true,secondary,2
EP03-0407,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141737,bg_naturstein_mehrere_multi_blaustein_facade_slabs,bt_boden,HAT_BAUTEILTYP,bg_naturstein_mehrere_multi_blaustein_facade_slabs -HAT_BAUTEILTYP-> Boden,web,https://www.multibrussels.eu/,true,200,UNSUPPORTED,PARTIAL,niedrig,View on google maps Chapter 02 ABOUT MULTI The building Lobby Office +/- 44.000 SQM spread over 18 floors Multiple meeting centres Workplace for over 2000 people Restaurant with terrace Public parking for 527 vehicles Spectacular views On top of the piétonnier Work café for a coffee or after work dr,KEEP,,BG-W2-01,"{""matched_aliases"": [""Multi"", ""floor""], ""score"": 6, ""tier"": ""secondary""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141737,bg_hunt_alias_match,Multi;floor,6,true,false,secondary,1
EP03-0408,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826985,bg_naturstein_mehrere_multi_blaustein_facade_slabs,bt_fassade,HAT_BAUTEILTYP,bg_naturstein_mehrere_multi_blaustein_facade_slabs -HAT_BAUTEILTYP-> Fassade,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 1, ""urls"": [""https://www.multibrussels.eu/""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826985,,,,false,false,,1
EP03-0409,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512233,bg_naturstein_mehrere_multi_blaustein_facade_slabs,bt_wand,HAT_BAUTEILTYP,bg_naturstein_mehrere_multi_blaustein_facade_slabs -HAT_BAUTEILTYP-> Wand,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 1, ""urls"": [""https://www.multibrussels.eu/""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512233,,,,false,false,,1
EP03-0489,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141739,bg_stahl_technik_multi_reinstalled_elevator_motors,bt_technik,HAT_BAUTEILTYP,bg_stahl_technik_multi_reinstalled_elevator_motors -HAT_BAUTEILTYP-> Technik,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 1, ""urls"": [""https://www.multibrussels.eu/""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141739,,,,false,false,,1
EP03-1214,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675050,bg_naturstein_boden_multi_granite_natural_tiles,mat_naturstein,NUTZT_MATERIAL,bg_naturstein_boden_multi_granite_natural_tiles -NUTZT_MATERIAL-> Naturstein,web,https://www.multibrussels.eu/,true,200,UNSUPPORTED,PARTIAL,niedrig,View on google maps Chapter 02 ABOUT MULTI The building Lobby Office +/- 44.000 SQM spread over 18 floors Multiple meeting centres Workplace for over 2000 people Restaurant with terrace Public parking for 527 vehicles Spectacular views On top of the piétonnier Work café for a coffee or after work dr,KEEP,,BG-W2-01,"{""matched_aliases"": [""Multi"", ""floor""], ""score"": 7, ""tier"": ""secondary""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675050,bg_hunt_alias_match,Multi;floor,7,true,true,secondary,2
EP03-1216,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675049,bg_naturstein_mehrere_multi_blaustein_facade_slabs,mat_naturstein,NUTZT_MATERIAL,bg_naturstein_mehrere_multi_blaustein_facade_slabs -NUTZT_MATERIAL-> Naturstein,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 1, ""urls"": [""https://www.multibrussels.eu/""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675049,,,,false,false,,1
EP03-1261,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675051,bg_stahl_technik_multi_reinstalled_elevator_motors,mat_stahl,NUTZT_MATERIAL,bg_stahl_technik_multi_reinstalled_elevator_motors -NUTZT_MATERIAL-> Stahl,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 1, ""urls"": [""https://www.multibrussels.eu/""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675051,,,,false,false,,1
EP03-0560,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141740,bg_ziegel_mehrere_musef_facade,bt_fassade,HAT_BAUTEILTYP,bg_ziegel_mehrere_musef_facade -HAT_BAUTEILTYP-> Fassade,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 1, ""urls"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141740,,,,false,false,,1
EP03-0561,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826988,bg_ziegel_mehrere_musef_facade,bt_wand,HAT_BAUTEILTYP,bg_ziegel_mehrere_musef_facade -HAT_BAUTEILTYP-> Wand,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 1, ""urls"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826988,,,,false,false,,1
EP03-1310,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675052,bg_ziegel_mehrere_musef_facade,mat_ziegel,NUTZT_MATERIAL,bg_ziegel_mehrere_musef_facade -NUTZT_MATERIAL-> Ziegel,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 1, ""urls"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675052,,,,false,false,,1
EP03-0108,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141742,bg_beton_fundament_peoples_pavilion_elements,bt_fundament,HAT_BAUTEILTYP,bg_beton_fundament_peoples_pavilion_elements -HAT_BAUTEILTYP-> Fundament,web,,false,,UNSUPPORTED,UNSUPPORTED,hoch,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141742,,,,false,false,,2
EP03-0143,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141743,bg_glas_dach_peoples_pavilion,bt_dach,HAT_BAUTEILTYP,bg_glas_dach_peoples_pavilion -HAT_BAUTEILTYP-> Dach,web,,false,,UNSUPPORTED,UNSUPPORTED,hoch,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141743,,,,false,false,,2
EP03-0237,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141745,bg_holz_traeger_peoples_pavilion,bt_traeger,HAT_BAUTEILTYP,bg_holz_traeger_peoples_pavilion -HAT_BAUTEILTYP-> Traeger,web,,false,,UNSUPPORTED,UNSUPPORTED,hoch,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141745,,,,false,false,,2
EP03-0263,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141744,bg_kunststoff_fassade_peoples_pavilion_pretty_plastic_shingles,bt_fassade,HAT_BAUTEILTYP,bg_kunststoff_fassade_peoples_pavilion_pretty_plastic_shingles -HAT_BAUTEILTYP-> Fassade,web,E:\recherche\_neo4j\processed\projects\records\p_peoples_pavilion_eindhoven.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Pretty Plastic Schindeln aus Haushaltskunststoff,KEEP,,BG-W2-01,"{""matched_aliases"": [""Pretty"", ""pretty"", ""plastic""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141744,dossier,Pretty;pretty;plastic,9,true,true,primary,1
EP03-0282,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141741,bg_mehrere_fassade_peoples_pavilion_borrowed_elements,bt_fassade,HAT_BAUTEILTYP,bg_mehrere_fassade_peoples_pavilion_borrowed_elements -HAT_BAUTEILTYP-> Fassade,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141741,,,,false,false,,2
EP03-0931,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675054,bg_beton_fundament_peoples_pavilion_elements,mat_beton,NUTZT_MATERIAL,bg_beton_fundament_peoples_pavilion_elements -NUTZT_MATERIAL-> Beton,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675054,,,,false,false,,2
EP03-0958,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675055,bg_glas_dach_peoples_pavilion,mat_glas,NUTZT_MATERIAL,bg_glas_dach_peoples_pavilion -NUTZT_MATERIAL-> Glas,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675055,,,,false,false,,2
EP03-1024,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675057,bg_holz_traeger_peoples_pavilion,mat_holz,NUTZT_MATERIAL,bg_holz_traeger_peoples_pavilion -NUTZT_MATERIAL-> Holz,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675057,,,,false,false,,2
EP03-1045,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675056,bg_kunststoff_fassade_peoples_pavilion_pretty_plastic_shingles,mat_kunststoff,NUTZT_MATERIAL,bg_kunststoff_fassade_peoples_pavilion_pretty_plastic_shingles -NUTZT_MATERIAL-> Kunststoff,web,https://overtredersw.nl/projects/peoples-pavilion,true,local,UNSUPPORTED,PROVEN,belegt,Pretty Plastic Schindeln aus Haushaltskunststoff,UPGRADE,set_rel_properties,BG-W2-01,"{""matched_aliases"": [""Pretty"", ""pretty"", ""plastic""], ""score"": 11, ""tier"": ""primary"", ""source"": ""dossier""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675056,bg_hunt_alias_match,Pretty;pretty;plastic,11,true,true,primary,1
EP03-1072,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675053,bg_mehrere_fassade_peoples_pavilion_borrowed_elements,mat_beton,NUTZT_MATERIAL,bg_mehrere_fassade_peoples_pavilion_borrowed_elements -NUTZT_MATERIAL-> Beton,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675053,,,,false,false,,2
EP03-1073,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360301,bg_mehrere_fassade_peoples_pavilion_borrowed_elements,mat_glas,NUTZT_MATERIAL,bg_mehrere_fassade_peoples_pavilion_borrowed_elements -NUTZT_MATERIAL-> Glas,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360301,,,,false,false,,2
EP03-1074,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045549,bg_mehrere_fassade_peoples_pavilion_borrowed_elements,mat_holz,NUTZT_MATERIAL,bg_mehrere_fassade_peoples_pavilion_borrowed_elements -NUTZT_MATERIAL-> Holz,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045549,,,,false,false,,2
EP03-1075,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396730797,bg_mehrere_fassade_peoples_pavilion_borrowed_elements,mat_kunststoff,NUTZT_MATERIAL,bg_mehrere_fassade_peoples_pavilion_borrowed_elements -NUTZT_MATERIAL-> Kunststoff,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-W2-01,"{""queries_tried"": 2, ""urls"": [""https://overtredersw.nl/projects/peoples-pavilion""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396730797,,,,false,false,,2
EP03-0355,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141746,bg_mehrere_mehrere_plattenpalast_palast_fenster,bt_fassade,HAT_BAUTEILTYP,bg_mehrere_mehrere_plattenpalast_palast_fenster -HAT_BAUTEILTYP-> Fassade,web,E:\recherche\_neo4j\processed\projects\records\p_plattenpalast_berlin.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Fenster und Rahmen aus dem Palast der Republik,KEEP,,BG-W2-01,"{""matched_aliases"": [""Fenster"", ""fenster""], ""score"": 7, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141746,dossier,Fenster;fenster,7,true,true,primary,1
EP03-0356,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826994,bg_mehrere_mehrere_plattenpalast_palast_fenster,bt_fenster,HAT_BAUTEILTYP,bg_mehrere_mehrere_plattenpalast_palast_fenster -HAT_BAUTEILTYP-> Fenster,web,E:\recherche\_neo4j\processed\projects\records\p_plattenpalast_berlin.kg.jsonl,true,local,UNSUPPORTED,PROVEN,belegt,Fenster und Rahmen aus dem Palast der Republik,UPGRADE,set_rel_properties,BG-W2-01,"{""matched_aliases"": [""Fenster"", ""fenster""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826994,bg_hunt_alias_match,Fenster;fenster,9,true,true,primary,1
EP03-0523,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141747,bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente,bt_decke,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente -HAT_BAUTEILTYP-> Decke,web,E:\recherche\_neo4j\processed\projects\records\p_plattenpalast_berlin.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,13 WBS70-Wand- und Deckenelemente,KEEP,,BG-W2-01,"{""matched_aliases"": [""WBS70"", ""wand""], ""score"": 7, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141747,dossier,WBS70;wand,7,true,true,primary,1
EP03-0524,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826995,bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente,bt_fassade,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente -HAT_BAUTEILTYP-> Fassade,web,E:\recherche\_neo4j\processed\projects\records\p_plattenpalast_berlin.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,13 WBS70-Wand- und Deckenelemente,KEEP,,BG-W2-01,"{""matched_aliases"": [""WBS70"", ""wand""], ""score"": 7, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826995,dossier,WBS70;wand,7,true,true,primary,1
EP03-0525,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512243,bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente,bt_wand,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente -HAT_BAUTEILTYP-> Wand,web,E:\recherche\_neo4j\processed\projects\records\p_plattenpalast_berlin.kg.jsonl,true,local,UNSUPPORTED,PROVEN,belegt,13 WBS70-Wand- und Deckenelemente,UPGRADE,set_rel_properties,BG-W2-01,"{""matched_aliases"": [""WBS70"", ""wand""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512243,bg_hunt_alias_match,WBS70;wand,9,true,true,primary,1
EP03-1152,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675058,bg_mehrere_mehrere_plattenpalast_palast_fenster,mat_aluminium,NUTZT_MATERIAL,bg_mehrere_mehrere_plattenpalast_palast_fenster -NUTZT_MATERIAL-> Aluminium,web,E:\recherche\_neo4j\processed\projects\records\p_plattenpalast_berlin.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Fenster und Rahmen aus dem Palast der Republik,KEEP,,BG-W2-01,"{""matched_aliases"": [""Fenster"", ""fenster""], ""score"": 7, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675058,dossier,Fenster;fenster,7,true,true,primary,1
