claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
post04-0011,node,claus_asam,,,Akteur,Claus Asam - Person,candidate,https://www.tu.berlin/,true,200,PROVEN,belegt,Technische Universität Berlin - TU Berlin Gebärdensprache Leichte Sprache Anmelden Online-Dienste TU Portal Webmail Intranet Online-Dienste TU Portal Webmail Intranet Fakultäten / Zentralinstitute Fakultät I - Geistes- und Bildungswissenschaften Fakultät II - Mathematik und Naturwissenschaften Fakul,ADD_SOURCE,POST-04,real identifiable Person; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4774,node
post04-0012,node,iemb_tu_berlin,,,Akteur,IEMB / TU Berlin - Forschung_Lehre,candidate,https://www.tu.berlin/,true,200,PROVEN,belegt,Technische Universität Berlin - TU Berlin Gebärdensprache Leichte Sprache Anmelden Online-Dienste TU Portal Webmail Intranet Online-Dienste TU Portal Webmail Intranet Fakultäten / Zentralinstitute Fakultät I - Geistes- und Bildungswissenschaften Fakultät II - Mathematik und Naturwissenschaften Fakul,ADD_SOURCE,POST-04,real identifiable Forschung_Lehre; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4775,node
post04-0013,node,bw_big_dig_building,,,Bauwerk,Bauwerk 'Big Dig Building',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4790,node
post04-0014,node,bw_boston_big_dig_infrastructure,,,Bauwerk,Bauwerk 'Big Dig (CA/T)',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4791,node
post04-0015,node,single_speed_design,,,Akteur,Single Speed Design - Unternehmen,candidate,https://www.ssdarchitecture.com/,true,200,PROVEN,belegt,SsD – architecture + urbanism architecture + urbanism WORKS cultural + institutional residential commercial urbanism research + exhibitions products + objects NEWS ABOUT awards publications lectures + exhibitions CONTACT Back to top © SsD 2026 Recent News SsD Unveils Nature-Infused Museum Hodu in Ch,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4793,node
post04-0016,node,bw_cascadeup_modular_demonstrator,,,Bauwerk,Bauwerk 'CascadeUp modularer…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4820,node
post04-0017,node,ucl_circular_economy_lab,,,Akteur,UCL Circular Economy Lab - Forschung_Lehre,candidate,https://www.ucl.ac.uk/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,POST-04,real identifiable Forschung_Lehre; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4826,node
post04-0018,node,bw_chiro_itterbeek_sanitary_block,,,Bauwerk,Bauwerk 'Sanitary block for the…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4851,node
post04-0019,node,bw_christus_pavillon_expo_hannover,,,Bauwerk,"Bauwerk 'Christus-Pavillon EXPO…' at EXPO 2000 Hannover / Kloster Volkenroda, 99994 Volkenroda, Germany",dossier,archive:Christ_Pavilion_Volkenroda.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4879,node
post04-0020,node,bw_christus_pavillon_volkenroda,,,Bauwerk,"Bauwerk 'Christus-Pavillon…' at Kloster Volkenroda, 99994 Volkenroda, Germany",dossier,archive,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4880,node
post04-0021,node,prog_expo_2000,,,Programm,EXPO 2000 Hannover programme exists,none,,false,,MISSING_EVIDENCE,,,ADD_SOURCE,POST-04,add source,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4882,node
post04-0022,node,gmp_architekten,,,Akteur,"gmp Architekten von Gerkan, Marg und Partner - Unternehmen",candidate,https://www.gmp.de/,true,200,PROVEN,belegt,gmp Architekten Menu Projects Expertise Office Profile Management Team News Press Events Exhibitions Videos Publications Career Contact en De En 中文 Search Data Privacy Policy Whistleblower Protection System Code of Conduct Legal Notice Memberships Quality Management Instagram LinkedIn WeChat Faceboo,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4889,node
post04-0023,node,cepezed,,,Akteur,cepezed - Unternehmen,candidate,https://www.cepezed.nl/,true,200,PROVEN,belegt,Name : vimeo Description : https://vimeo.com/legal/privacy/cookies Provider : Vimeo Expiry : Persistent Details Hide Details Save Accept All Cepezed - Nederlands | cepezed menu projecten methode team disciplines disciplines architectuur projectontwikkeling bouwcoördinatie interieur architectuur proj,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4909,node
post04-0024,node,provincie_gelderland,,,Akteur,Provincie Gelderland - Oeffentliche_Institution,candidate,https://www.gelderland.nl/,true,200,PROVEN,belegt,Gelderland Home Ga naar de content Ga naar de navigatie Kies een taal Zoeken Ga naar de footer Zoeken Contact Menu Actueel Snel naar de thema's Politiek & Bestuur Subsidies Vergunningen Kaarten & Cijfers Contact Actueel Snel naar de thema's Politiek & Bestuur Subsidies Vergunningen Kaarten & Cijfers,ADD_SOURCE,POST-04,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4910,node
post04-0025,node,bw_crclr_kindl_hall,,,Materialdepot,CRCLR House / Kindl-Areal store hall depot exists,none,,true,404,MISSING_EVIDENCE,,,ADD_SOURCE,POST-04,real site; add crclr.org source,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4935,node
post04-0026,node,zrs_ingenieure,,,Akteur,ZRS Ingenieure - Unternehmen,candidate,https://www.zrs.berlin/,true,200,PROVEN,belegt,ZRS – Architekten Ingenieure Architektur Fachplanung Lehmbau Tragwerk Forschung und Labor Büro Kontakt Datenschutz Menü EN DE Spatenstich in Potsdam: Studierendenwohnheim im Holzhybridbau Am 29.,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4947,node
post04-0027,node,bw_elys_former_coop_distribution_center,,,Bauwerk,"Bauwerk 'Ehemaliges Coop-Verteilz…' at Elsässerstrasse 215, 4056 Basel, Switzerland",dossier,processed+ELYS,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4956,node
post04-0028,node,bw_elys_regional_reuse_sources,,,Bauwerk,Bauwerk 'Regionale Rueckbau- und…' at Basel region demolition/reuse sources,dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4957,node
post04-0029,node,immobilien_basel_stadt,,,Akteur,Immobilien Basel-Stadt - Oeffentliche_Institution,candidate,https://www.immobilien.bs.ch/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,POST-04,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4966,node
post04-0030,node,hochbauamt_basel_stadt,,,Akteur,Hochbauamt Basel-Stadt - Oeffentliche_Institution,candidate,https://www.bs.ch/,true,200,PROVEN,belegt,"Startseite | Kanton Basel-Stadt Direkt zum Inhalt springen Kanton Basel-Stadt Hauptnavigation Kanton Basel-Stadt (Dieser Link führt zur Startseite) de ePortal Externer Link, wird in einem neuen Tab oder Fenster geöffnet Öffnet die Suchseite und fokussiert automatisch das Suchfeld Themen Organisation",ADD_SOURCE,POST-04,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4967,node
post04-0031,node,rapp_ag,,,Akteur,Rapp AG - Unternehmen,candidate,https://www.rapp.ch/,true,200,PROVEN,belegt,"Generalplanung, Baumanagement und mehr | Rapp AG Direkt zum Inhalt Digitalisierung Nachhaltigkeit Dekarbonisierung Sprache: Deutsch English Français Italiano Main navigation Über uns Management Team Kennzahlen Geschichte Engagement Standorte und Kontakt Wirkungsräume Gebäude Infrastruktur Umwelt Mob",ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4973,node
post04-0032,node,husner_ag_holzbau,,,Akteur,HUSNER AG Holzbau - Unternehmen,candidate,https://www.husner.ch/,true,200,PROVEN,belegt,HUSNER AG Holzbau info @ husner.ch Wir beraten Sie gerne Leistungen Elementbau Wohnbau Schule & öffentlicher Bau Gewerbe- & Industriebau Anbau & Aufstockung Standbau Zimmerei Rund ums Dach Umbau & Sanierung Ingenieurholzbau Zirkuläres Bauen | Re-Use Innenausbau Terrassenboden Transportkisten Betonsc,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4974,node
post04-0033,node,bw_europa_building_brussels,,,Bauwerk,"Bauwerk 'Europa Building Brussels' at Rue de la Loi 175, 1048 Brussels, Belgium",dossier,Council of the EU,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4979,node
post04-0034,node,bw_residence_palace_block_a,,,Bauwerk,Bauwerk 'Residence Palace Block A',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4980,node
post04-0035,node,bw_eu_window_donor_sources,,,Bauwerk,Bauwerk 'EU-weite Renovierungs-…' at EU-wide renovation window sources (no single site),dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4981,node
post04-0036,node,philippe_samyn_and_partners,,,Akteur,Philippe Samyn and Partners - Unternehmen,candidate,https://www.samynandpartners.com/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4985,node
post04-0037,node,buro_happold,,,Akteur,Buro Happold - Unternehmen,candidate,https://www.burohappold.com/,true,200,PROVEN,belegt,Buro Happold - Integrated consulting engineers and advisors Menu We are Buro Happold.,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4987,node
post04-0038,node,belgian_buildings_agency,,,Akteur,Belgian Buildings Agency / Regie der Gebouwen - Oeffentliche_Institution,candidate,https://www.regiedergebouwen.be/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,POST-04,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4988,node
post04-0039,node,bopro,,,Akteur,Bopro - Unternehmen,candidate,https://www.bopro.be/,true,200,PROVEN,belegt,"Bopro | Forward thinking to secure the future, both financial and… en nl fr Get to know us Our Forward Thinkers Our story Our charities Our publications Jobs News Offices in Europe Contact Belgium France Poland References en nl fr Belgium France Poland References Get to know us Our Forward Thinkers ",ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4989,node
post04-0040,node,jan_de_nul,,,Akteur,Jan De Nul - Unternehmen,candidate,https://www.jandenul.com/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4990,node
post04-0041,node,prog_recreate,,,Programm,ReCreate (Horizon 2020) research project exists,none,https://www.recreate-project.eu/,true,200,PROVEN,belegt,"Home - Recreate Home About us Project structure Project pilots Finland Sweden The Netherlands Germany The partners News Interviews Blog posts Reports explained Meetings, pilot visits Events Exhibitions H22 City Expo Lisbon Architecture Triennale 2022 Tallinn Architecture Biennale 2024 Other Resource",ADD_SOURCE,POST-04,add recreate-project.eu source,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4993,node
post04-0042,node,bw_ferme_du_rail_receiver,,,Bauwerk,Bauwerk 'La Ferme du Rail…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4996,node
post04-0043,node,blaf_architecten,,,Akteur,BLAF Architecten - Unternehmen,candidate,https://www.blaf.be/,true,200,PROVEN,belegt,Blaf - Duurzame Architectuur en Stadsontwerp Nieuws Vacatures Over ons Contact Projecten Onderzoek & ontwikkeling Prijzen & nominaties Lezingen Publicaties Contact 08-303-abA 12-0477-cohW 15-0547-tmSN 10-0412-dnA 08-0353-tlSN 05-212-scJ PROJECTEN Bekijk portfolio 22-0724-sB 22-0723-dokstaG 22-0722-i,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5023,node
post04-0044,node,bw_grande_halle_receiver,,,Bauwerk,Bauwerk 'Grande Halle de Colombel…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5031,node
post04-0045,node,normandie_amenagement,,,Akteur,Normandie Aménagement - Oeffentliche_Institution,candidate,https://www.normandie-amenagement.fr/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,POST-04,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5043,node
post04-0046,node,bw_werkhof_29_receiver,,,Bauwerk,Bauwerk 'Werkhof 29',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5052,node
post04-0047,node,bw_grubenstrasse_external_donor_sources,,,Bauwerk,Bauwerk 'Externe Rückbauprojekte…' at Zürich region external demolition projects,dossier,archive:Grubenstrasse_29_Werkhof_29_Zuerich.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5053,node
post04-0048,node,bw_tampere_1980s_office_donor,,,Bauwerk,"Bauwerk '1980er Bürogebäude im…' at Tampere city centre office building (1980s), Finland",dossier,archive:Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5072,node
post04-0049,node,prog_recreate_local,,,Programm,'ReCreate Finnish cluster mini-pilot' is a programme,none,,false,,MISSING_EVIDENCE,,,ESCALATE_HUMAN,POST-04,sub-pilot label; consider merge into prog_recreate,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5074,node
post04-0050,node,bw_biopartner_5,,,Bauwerk,Bauwerk 'BioPartner 5',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5088,node
post04-0051,node,deerns,,,Akteur,Deerns - Unternehmen,candidate,https://www.deerns.com/,true,403,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5100,node
post04-0052,node,bw_tropicana_rotterdam,,,Bauwerk,Bauwerk 'Ehemaliges Tropicana',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5107,node
post04-0053,node,bw_boulder_fire_station_3,,,Bauwerk,"Bauwerk 'Fire Station 3 & Fire…' at 2967 Bluff Street, Boulder, CO 80301, USA",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5123,node
post04-0054,node,bw_boulder_community_hospital,,,Bauwerk,"Bauwerk 'Boulder Community…' at Boulder, CO, USA (Community Hospital donor context)",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5124,node
post04-0055,node,city_of_boulder,,,Akteur,City of Boulder - Oeffentliche_Institution,candidate,https://bouldercolorado.gov/,true,200,PROVEN,belegt,"Home | City of Boulder Skip to main content Active Survey The city is working with a national research firm, Probolsky Research, on a randomized and statistically valid survey to better understand community concerns and opinions about potential 2026 ballot measures.",ADD_SOURCE,POST-04,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5131,node
post04-0056,node,davis_partnership_architects,,,Akteur,Davis Partnership Architects - Unternehmen,candidate,https://www.davispartnership.com/,true,200,PROVEN,belegt,> Davis Partnership Architects Elegant Solutions Davis Partnership Search Studio Portfolio News Careers Connect Previous Next UCHealth Innovation Offices Launch Project The Prism Launch Project MGMA Offices Launch Project Colorado Christian University - Anschutz Student Center Launch Project The Col,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5132,node
post04-0057,node,bw_cancelled_oil_gas_pipeline_projects,,,Bauwerk,Bauwerk 'Surplus',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5140,node
post04-0058,node,london_borough_of_barnet,,,Akteur,London Borough of Barnet - Oeffentliche_Institution,candidate,https://www.barnet.gov.uk/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,POST-04,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5150,node
post04-0059,node,if_do,,,Akteur,IF_DO - Unternehmen,candidate,https://ifdo.co/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5151,node
post04-0060,node,arup,,,Akteur,Arup - Unternehmen,candidate,https://www.arup.com/,true,200,PROVEN,belegt,"Arup - Planning, designing, engineering the future - Arup Skip to content Markets Services Projects Insights About Careers News Contact Language English German (Deutsch) French (Français) Spanish (Español) Regions English (United States) Close Markets Services Projects Insights About Careers News Co",ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5152,node
post04-0061,node,whitby_wood,,,Akteur,Whitby Wood - Unternehmen,candidate,https://www.whitbywood.com/,true,200,PROVEN,belegt,Whitby Wood About Whitby Wood Group Mission statement Performance & Impact Report 2025 Embodied carbon Plotting our route to zero Apps + digital tools We are open source ACE Column Designer SCaFFOLD Whitby Wood Dubai Whitby Wood Popovic Whitby Wood Pritamdasani Services Consultancy services Optoppen,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5153,node
post04-0062,node,galldris_group,,,Akteur,Galldris Group - Unternehmen,candidate,https://www.galldris.co.uk/,true,200,PROVEN,belegt,"Galldris Services - Leading Civil Engineering & Groundworks Latest Posts: Sorry, no posts matched your criteria.",ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5155,node
post04-0063,node,bw_hastings_pier_retained_heritage_context,,,Bauwerk,Bauwerk 'Erhaltene/restaurierte…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,no real or placeholder source url found for node/address,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5182,node
post04-0064,node,drmm_architects,,,Akteur,dRMM Architects - Unternehmen,candidate,https://drmm.co.uk/,true,200,PROVEN,belegt,dRMM You are using an outdated browser.,ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5188,node
post04-0065,node,ramboll,,,Akteur,Ramboll - Unternehmen,candidate,https://www.ramboll.com/,true,200,PROVEN,belegt,"Architecture, engineering and consultancy - Ramboll Continue Navigation bar Skip to content Open menu Navigation bar Skip to content Decarbonise for net zero Resilient societies and liveability Resource management and circular economy Biodiversity and ecosystems Our sustainability impact Sustainable",ADD_SOURCE,POST-04,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import,POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5190,node
post04-0066,node,bw_leinefelde_plattenbau_donor,,,Bauwerk,"Bauwerk 'Rückbaustelle' at Leinefelde, 37339, Germany",dossier,archive:Haus_HOS_Mehrfamilienhaus_Muehlhausen.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5200,node
post04-0067,node,bw_cleveland_steel_reclaimed_stock,,,Bauwerk,"Bauwerk 'Cleveland Steel reclaimed' at Cleveland Steel stockyard, London, UK",dossier,archive:House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,POST-04,"geo address rests on placeholder source (processed/archive/etc.), not a real URL",POST-04,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5213,node
