claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
w3_03-0011,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360161,bg_mehrere_mehrere_crclr_wood_aluminium_windows,mat_glas,NUTZT_MATERIAL,bg_mehrere_mehrere_crclr_wood_aluminium_windows —[NUTZT_MATERIAL]→ mat_glas (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360161,rel
w3_03-0012,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045409,bg_mehrere_mehrere_crclr_wood_aluminium_windows,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_crclr_wood_aluminium_windows —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045409,rel
w3_03-0013,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674939,bg_mehrere_mehrere_gjg_steel_wood_infill_structure,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_gjg_steel_wood_infill_structure —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674939,rel
w3_03-0014,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360187,bg_mehrere_mehrere_gjg_steel_wood_infill_structure,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_gjg_steel_wood_infill_structure —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360187,rel
w3_03-0015,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674941,bg_mehrere_mehrere_grande_halle_external_window_joinery,mat_aluminium,NUTZT_MATERIAL,bg_mehrere_mehrere_grande_halle_external_window_joinery —[NUTZT_MATERIAL]→ mat_aluminium (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674941,rel
w3_03-0016,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360189,bg_mehrere_mehrere_grande_halle_external_window_joinery,mat_glas,NUTZT_MATERIAL,bg_mehrere_mehrere_grande_halle_external_window_joinery —[NUTZT_MATERIAL]→ mat_glas (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360189,rel
w3_03-0017,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674965,bg_mehrere_mehrere_grubenstrasse_windows_doors,mat_glas,NUTZT_MATERIAL,bg_mehrere_mehrere_grubenstrasse_windows_doors —[NUTZT_MATERIAL]→ mat_glas (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674965,rel
w3_03-0018,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360213,bg_mehrere_mehrere_grubenstrasse_windows_doors,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_grubenstrasse_windows_doors —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360213,rel
w3_03-0019,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045461,bg_mehrere_mehrere_grubenstrasse_windows_doors,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_grubenstrasse_windows_doors —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045461,rel
w3_03-0020,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674984,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary,mat_glas,NUTZT_MATERIAL,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary —[NUTZT_MATERIAL]→ mat_glas (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674984,rel
w3_03-0021,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360232,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360232,rel
w3_03-0022,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045480,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary,mat_keramik,NUTZT_MATERIAL,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary —[NUTZT_MATERIAL]→ mat_keramik (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045480,rel
w3_03-0023,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396730728,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396730728,rel
w3_03-0024,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674993,bg_mehrere_mehrere_ithaka_innentueren_beschlaege,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_ithaka_innentueren_beschlaege —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674993,rel
w3_03-0025,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360241,bg_mehrere_mehrere_ithaka_innentueren_beschlaege,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_ithaka_innentueren_beschlaege —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360241,rel
w3_03-0026,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674994,bg_mehrere_mehrere_ithaka_kozijnen_fenster,mat_glas,NUTZT_MATERIAL,bg_mehrere_mehrere_ithaka_kozijnen_fenster —[NUTZT_MATERIAL]→ mat_glas (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674994,rel
w3_03-0027,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360242,bg_mehrere_mehrere_ithaka_kozijnen_fenster,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_ithaka_kozijnen_fenster —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360242,rel
w3_03-0028,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045490,bg_mehrere_mehrere_ithaka_kozijnen_fenster,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_ithaka_kozijnen_fenster —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045490,rel
w3_03-0029,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675001,bg_mehrere_mehrere_k118_floor_finishes_bricks_panels,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_k118_floor_finishes_bricks_panels —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675001,rel
w3_03-0030,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360249,bg_mehrere_mehrere_k118_floor_finishes_bricks_panels,mat_naturstein,NUTZT_MATERIAL,bg_mehrere_mehrere_k118_floor_finishes_bricks_panels —[NUTZT_MATERIAL]→ mat_naturstein (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360249,rel
w3_03-0031,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045497,bg_mehrere_mehrere_k118_floor_finishes_bricks_panels,mat_ziegel,NUTZT_MATERIAL,bg_mehrere_mehrere_k118_floor_finishes_bricks_panels —[NUTZT_MATERIAL]→ mat_ziegel (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045497,rel
w3_03-0032,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675006,bg_mehrere_mehrere_ka13_office_fronts_doors_facade,mat_beton,NUTZT_MATERIAL,bg_mehrere_mehrere_ka13_office_fronts_doors_facade —[NUTZT_MATERIAL]→ mat_beton (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675006,rel
w3_03-0033,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360254,bg_mehrere_mehrere_ka13_office_fronts_doors_facade,mat_glas,NUTZT_MATERIAL,bg_mehrere_mehrere_ka13_office_fronts_doors_facade —[NUTZT_MATERIAL]→ mat_glas (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360254,rel
w3_03-0034,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045502,bg_mehrere_mehrere_ka13_office_fronts_doors_facade,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_ka13_office_fronts_doors_facade —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045502,rel
w3_03-0035,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396730750,bg_mehrere_mehrere_ka13_office_fronts_doors_facade,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_ka13_office_fronts_doors_facade —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396730750,rel
w3_03-0036,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210415998,bg_mehrere_mehrere_ka13_office_fronts_doors_facade,mat_ziegel,NUTZT_MATERIAL,bg_mehrere_mehrere_ka13_office_fronts_doors_facade —[NUTZT_MATERIAL]→ mat_ziegel (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210415998,rel
w3_03-0037,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675010,bg_mehrere_mehrere_kamikatsu_donated_facade_windows,mat_glas,NUTZT_MATERIAL,bg_mehrere_mehrere_kamikatsu_donated_facade_windows —[NUTZT_MATERIAL]→ mat_glas (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675010,rel
w3_03-0038,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360258,bg_mehrere_mehrere_kamikatsu_donated_facade_windows,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_kamikatsu_donated_facade_windows —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360258,rel
w3_03-0039,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045506,bg_mehrere_mehrere_kamikatsu_donated_facade_windows,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_kamikatsu_donated_facade_windows —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045506,rel
w3_03-0040,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675013,bg_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675013,rel
w3_03-0041,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360261,bg_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360261,rel
w3_03-0042,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675014,bg_mehrere_mehrere_kamikatsu_shoji_glass_doors,mat_glas,NUTZT_MATERIAL,bg_mehrere_mehrere_kamikatsu_shoji_glass_doors —[NUTZT_MATERIAL]→ mat_glas (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675014,rel
w3_03-0043,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360262,bg_mehrere_mehrere_kamikatsu_shoji_glass_doors,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_kamikatsu_shoji_glass_doors —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360262,rel
w3_03-0044,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675027,bg_mehrere_mehrere_maison_des_canaux_doors,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_maison_des_canaux_doors —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675027,rel
w3_03-0045,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360275,bg_mehrere_mehrere_maison_des_canaux_doors,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_maison_des_canaux_doors —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360275,rel
w3_03-0046,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675026,bg_mehrere_mehrere_maison_des_canaux_fixed_builtins,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_maison_des_canaux_fixed_builtins —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675026,rel
w3_03-0047,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360274,bg_mehrere_mehrere_maison_des_canaux_fixed_builtins,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_maison_des_canaux_fixed_builtins —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360274,rel
w3_03-0048,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675028,bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675028,rel
w3_03-0049,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360276,bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes,mat_keramik,NUTZT_MATERIAL,bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes —[NUTZT_MATERIAL]→ mat_keramik (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360276,rel
w3_03-0050,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675029,bg_mehrere_mehrere_maison_des_canaux_sanitary_parts,mat_keramik,NUTZT_MATERIAL,bg_mehrere_mehrere_maison_des_canaux_sanitary_parts —[NUTZT_MATERIAL]→ mat_keramik (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675029,rel
w3_03-0051,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360277,bg_mehrere_mehrere_maison_des_canaux_sanitary_parts,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_maison_des_canaux_sanitary_parts —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360277,rel
w3_03-0052,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675040,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,mat_daemmstoff,NUTZT_MATERIAL,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente —[NUTZT_MATERIAL]→ mat_daemmstoff (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675040,rel
w3_03-0053,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360288,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente —[NUTZT_MATERIAL]→ mat_holz (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360288,rel
w3_03-0054,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675042,bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,mat_beton,NUTZT_MATERIAL,bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof —[NUTZT_MATERIAL]→ mat_beton (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675042,rel
w3_03-0055,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360290,bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,mat_stahl,NUTZT_MATERIAL,bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof —[NUTZT_MATERIAL]→ mat_stahl (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-03,no candidate HTTP URL,W3-03,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360290,rel
