claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict_before,verdict_after,confidence,proof_quote,proposed_action,patch_op,agent_id,notes,coverage_level,graph_element_id,evidence_basis,matched_aliases,alias_score,project_anchor_hit,component_family_hit,search_tier,queries_tried
EP03-1228,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674827,bg_stahl_mehrere_55gss_external_core,mat_stahl,NUTZT_MATERIAL,bg_stahl_mehrere_55gss_external_core -NUTZT_MATERIAL-> Stahl,web,E:\recherche\_neo4j\processed\projects\records\p_55_great_suffolk_street_london.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused steel profiles for external core,KEEP,,BG-01,"{""matched_aliases"": [""Steel"", ""steel""], ""score"": 8, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674827,dossier,Steel;steel,8,true,false,primary,1
EP03-0508,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141644,bg_stahlbeton_mehrere_groeditz_dresden_type_precast_components,bt_decke,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_groeditz_dresden_type_precast_components -HAT_BAUTEILTYP-> Decke,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_groeditz.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused Dresden-type precast concrete components,KEEP,,BG-01,"{""matched_aliases"": [""Dresden"", ""type"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141644,dossier,Dresden;type;precast,9,true,true,primary,1
EP03-0509,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826892,bg_stahlbeton_mehrere_groeditz_dresden_type_precast_components,bt_treppe,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_groeditz_dresden_type_precast_components -HAT_BAUTEILTYP-> Treppe,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_groeditz.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused Dresden-type precast concrete components,KEEP,,BG-01,"{""matched_aliases"": [""Dresden"", ""type"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826892,dossier,Dresden;type;precast,9,true,true,primary,1
EP03-0510,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512140,bg_stahlbeton_mehrere_groeditz_dresden_type_precast_components,bt_wand,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_groeditz_dresden_type_precast_components -HAT_BAUTEILTYP-> Wand,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_groeditz.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused Dresden-type precast concrete components,KEEP,,BG-01,"{""matched_aliases"": [""Dresden"", ""type"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512140,dossier,Dresden;type;precast,9,true,true,primary,1
EP03-0511,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141645,bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels,bt_decke,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels -HAT_BAUTEILTYP-> Decke,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_groeditz.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused WBS70 precast panels,KEEP,,BG-01,"{""matched_aliases"": [""WBS70 precast panels"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141645,dossier,WBS70 precast panels;precast,9,true,true,primary,1
EP03-0512,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826893,bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels,bt_wand,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels -HAT_BAUTEILTYP-> Wand,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_groeditz.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused WBS70 precast panels,KEEP,,BG-01,"{""matched_aliases"": [""WBS70 precast panels"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826893,dossier,WBS70 precast panels;precast,9,true,true,primary,1
EP03-1279,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674956,bg_stahlbeton_mehrere_groeditz_dresden_type_precast_components,mat_stahlbeton,NUTZT_MATERIAL,bg_stahlbeton_mehrere_groeditz_dresden_type_precast_components -NUTZT_MATERIAL-> Stahlbeton,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_groeditz.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused Dresden-type precast concrete components,KEEP,,BG-01,"{""matched_aliases"": [""Dresden"", ""type"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674956,dossier,Dresden;type;precast,9,true,true,primary,1
EP03-1280,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674957,bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels,mat_stahlbeton,NUTZT_MATERIAL,bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels -NUTZT_MATERIAL-> Stahlbeton,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_groeditz.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused WBS70 precast panels,KEEP,,BG-01,"{""matched_aliases"": [""WBS70 precast panels"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674957,dossier,WBS70 precast panels;precast,9,true,true,primary,1
EP03-0526,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141752,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components,bt_boden,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components -HAT_BAUTEILTYP-> Boden,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_plauen.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused IW73/6 precast concrete components,KEEP,,BG-01,"{""matched_aliases"": [""IW73"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141752,dossier,IW73;precast,9,true,true,primary,1
EP03-0527,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827000,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components,bt_decke,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components -HAT_BAUTEILTYP-> Decke,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_plauen.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused IW73/6 precast concrete components,KEEP,,BG-01,"{""matched_aliases"": [""IW73"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827000,dossier,IW73;precast,9,true,true,primary,1
EP03-0528,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512248,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components,bt_wand,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components -HAT_BAUTEILTYP-> Wand,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_plauen.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused IW73/6 precast concrete components,KEEP,,BG-01,"{""matched_aliases"": [""IW73"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512248,dossier,IW73;precast,9,true,true,primary,1
EP03-1288,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675064,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components,mat_stahlbeton,NUTZT_MATERIAL,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components -NUTZT_MATERIAL-> Stahlbeton,web,E:\recherche\_neo4j\processed\projects\records\p_association_house_plauen.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused IW73/6 precast concrete components,KEEP,,BG-01,"{""matched_aliases"": [""IW73"", ""precast""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675064,dossier,IW73;precast,9,true,true,primary,1
EP03-0146,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141521,bg_glas_mehrere_awm_partitions_doors,bt_tuer,HAT_BAUTEILTYP,bg_glas_mehrere_awm_partitions_doors -HAT_BAUTEILTYP-> Tuer,web,E:\recherche\_neo4j\processed\projects\records\p_awm_muenster_circular_office.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused glass partitions and doors,KEEP,,BG-01,"{""matched_aliases"": [""Glass"", ""glass""], ""score"": 6, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141521,dossier,Glass;glass,6,true,false,primary,1
EP03-0147,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826769,bg_glas_mehrere_awm_partitions_doors,bt_wand,HAT_BAUTEILTYP,bg_glas_mehrere_awm_partitions_doors -HAT_BAUTEILTYP-> Wand,web,E:\recherche\_neo4j\processed\projects\records\p_awm_muenster_circular_office.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused glass partitions and doors,KEEP,,BG-01,"{""matched_aliases"": [""Glass"", ""glass""], ""score"": 6, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826769,dossier,Glass;glass,6,true,false,primary,1
EP03-0157,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141523,bg_holz_ausbau_awm_fixed_builtins,bt_ausbau,HAT_BAUTEILTYP,bg_holz_ausbau_awm_fixed_builtins -HAT_BAUTEILTYP-> Ausbau,web,E:\recherche\_neo4j\processed\projects\records\p_awm_muenster_circular_office.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused wood for fixed built-ins,KEEP,,BG-01,"{""matched_aliases"": [""Wood for fixed built-ins"", ""wood""], ""score"": 6, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141523,dossier,Wood for fixed built-ins;wood,6,true,false,primary,1
EP03-0240,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141524,bg_holz_wand_awm_cladding_old_chairs,bt_wand,HAT_BAUTEILTYP,bg_holz_wand_awm_cladding_old_chairs -HAT_BAUTEILTYP-> Wand,web,https://awm.stadt-muenster.de/,true,local,UNSUPPORTED,PROVEN,belegt,Fixed wall cladding from old chair parts,UPGRADE,set_rel_properties,BG-01,"{""matched_aliases"": [""Fixed"", ""wall""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141524,bg_hunt_alias_match,Fixed;wall,9,true,true,primary,1
EP03-0265,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141522,bg_kunststoff_wand_awm_wc_partitions,bt_wand,HAT_BAUTEILTYP,bg_kunststoff_wand_awm_wc_partitions -HAT_BAUTEILTYP-> Wand,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-01,"{""queries_tried"": 2, ""urls"": [""https://awm.stadt-muenster.de/""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141522,,,,false,false,,2
EP03-0425,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141520,bg_stahl_mehrere_awm_cable_trays_shelves_lights,bt_ausbau,HAT_BAUTEILTYP,bg_stahl_mehrere_awm_cable_trays_shelves_lights -HAT_BAUTEILTYP-> Ausbau,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-01,"{""queries_tried"": 2, ""urls"": [""https://awm.stadt-muenster.de/""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141520,,,,false,false,,2
EP03-0426,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826768,bg_stahl_mehrere_awm_cable_trays_shelves_lights,bt_technik,HAT_BAUTEILTYP,bg_stahl_mehrere_awm_cable_trays_shelves_lights -HAT_BAUTEILTYP-> Technik,web,https://awm.stadt-muenster.de/,true,200,UNSUPPORTED,PARTIAL,niedrig,Alternativen zum Neukauf Lebensmittelabfälle vermeiden Verpackungen einsparen Modellprojekt Abfallfreie Quartiere Münster wird abfallfrei #createideasnotwaste Ideenwettbewerb 2023 Verwertung & Entsorgung Online-Entsorgungskalender Richtig trennen Abfall-ABC Infomaterial Sammlung & Services Recycling,KEEP,,BG-01,"{""matched_aliases"": [""M\u00fcnster"", ""technik""], ""score"": 6, ""tier"": ""secondary""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826768,bg_hunt_alias_match,Münster;technik,6,true,false,secondary,2
EP03-0961,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674833,bg_glas_mehrere_awm_partitions_doors,mat_glas,NUTZT_MATERIAL,bg_glas_mehrere_awm_partitions_doors -NUTZT_MATERIAL-> Glas,web,E:\recherche\_neo4j\processed\projects\records\p_awm_muenster_circular_office.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused glass partitions and doors,KEEP,,BG-01,"{""matched_aliases"": [""Glass"", ""glass""], ""score"": 8, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674833,dossier,Glass;glass,8,true,false,primary,1
EP03-0968,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674835,bg_holz_ausbau_awm_fixed_builtins,mat_holz,NUTZT_MATERIAL,bg_holz_ausbau_awm_fixed_builtins -NUTZT_MATERIAL-> Holz,web,E:\recherche\_neo4j\processed\projects\records\p_awm_muenster_circular_office.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused wood for fixed built-ins,KEEP,,BG-01,"{""matched_aliases"": [""Wood for fixed built-ins"", ""wood""], ""score"": 8, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674835,dossier,Wood for fixed built-ins;wood,8,true,false,primary,1
EP03-1027,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674836,bg_holz_wand_awm_cladding_old_chairs,mat_holz,NUTZT_MATERIAL,bg_holz_wand_awm_cladding_old_chairs -NUTZT_MATERIAL-> Holz,web,E:\recherche\_neo4j\processed\projects\records\p_awm_muenster_circular_office.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Fixed wall cladding from old chair parts,KEEP,,BG-01,"{""matched_aliases"": [""Fixed"", ""wall""], ""score"": 7, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674836,dossier,Fixed;wall,7,true,true,primary,1
EP03-1047,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674834,bg_kunststoff_wand_awm_wc_partitions,mat_kunststoff,NUTZT_MATERIAL,bg_kunststoff_wand_awm_wc_partitions -NUTZT_MATERIAL-> Kunststoff,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-01,"{""queries_tried"": 2, ""urls"": [""https://awm.stadt-muenster.de/""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674834,,,,false,false,,2
EP03-1229,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674832,bg_stahl_mehrere_awm_cable_trays_shelves_lights,mat_stahl,NUTZT_MATERIAL,bg_stahl_mehrere_awm_cable_trays_shelves_lights -NUTZT_MATERIAL-> Stahl,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-01,"{""queries_tried"": 2, ""urls"": [""https://awm.stadt-muenster.de/""], ""reason"": ""no_qualifying_quote""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674832,,,,false,false,,2
EP03-0241,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141527,bg_holz_wand_bedzed_studs,bt_wand,HAT_BAUTEILTYP,bg_holz_wand_bedzed_studs -HAT_BAUTEILTYP-> Wand,web,https://www.bioregional.com/projects-and-services/case-studies/bedzed,true,local,UNSUPPORTED,PROVEN,belegt,Reused softwood wall studs,UPGRADE,set_rel_properties,BG-01,"{""matched_aliases"": [""Softwood wall studs"", ""wall""], ""score"": 9, ""tier"": ""primary"", ""source"": ""dossier""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141527,bg_hunt_alias_match,Softwood wall studs;wall,9,true,true,primary,1
EP03-0285,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141525,bg_mehrere_mehrere_bedzed_fixed_secondary_components,bt_boden,HAT_BAUTEILTYP,bg_mehrere_mehrere_bedzed_fixed_secondary_components -HAT_BAUTEILTYP-> Boden,web,E:\recherche\_neo4j\processed\projects\records\p_bedzed_london_hackbridge.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused fixed secondary components,KEEP,,BG-01,"{""matched_aliases"": [""Fixed"", ""secondary""], ""score"": 7, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141525,dossier,Fixed;secondary,7,true,true,primary,1
EP03-0286,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826773,bg_mehrere_mehrere_bedzed_fixed_secondary_components,bt_gelaender,HAT_BAUTEILTYP,bg_mehrere_mehrere_bedzed_fixed_secondary_components -HAT_BAUTEILTYP-> Gelaender,web,E:\recherche\_neo4j\processed\projects\records\p_bedzed_london_hackbridge.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused fixed secondary components,KEEP,,BG-01,"{""matched_aliases"": [""Fixed"", ""secondary""], ""score"": 7, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826773,dossier,Fixed;secondary,7,true,true,primary,1
EP03-0287,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512021,bg_mehrere_mehrere_bedzed_fixed_secondary_components,bt_tuer,HAT_BAUTEILTYP,bg_mehrere_mehrere_bedzed_fixed_secondary_components -HAT_BAUTEILTYP-> Tuer,web,E:\recherche\_neo4j\processed\projects\records\p_bedzed_london_hackbridge.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused fixed secondary components,KEEP,,BG-01,"{""matched_aliases"": [""Fixed"", ""secondary""], ""score"": 7, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512021,dossier,Fixed;secondary,7,true,true,primary,1
EP03-0427,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141526,bg_stahl_mehrere_bedzed_structural,bt_stuetze,HAT_BAUTEILTYP,bg_stahl_mehrere_bedzed_structural -HAT_BAUTEILTYP-> Stuetze,web,E:\recherche\_neo4j\processed\projects\records\p_bedzed_london_hackbridge.kg.jsonl,true,local,UNSUPPORTED,PARTIAL,niedrig,Reused structural steel frame for workspaces,KEEP,,BG-01,"{""matched_aliases"": [""Structural"", ""steel""], ""score"": 6, ""tier"": ""primary"", ""source"": ""dossier_partial""}",bg_hunt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141526,dossier,Structural;steel,6,true,false,primary,1
