claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
post05-0011,node,prog_re_use_hoefe,,,Programm,RE-USE Höfe programme exists,none,,false,,PARTIAL,teilweise_belegt,node beschreibung: 'dossier explicitly says Vienna location is unverified'; only a re-win.ch PDF cited,ESCALATE_HUMAN,POST-05,location/identity caveat already flagged in graph; verify scope,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:510,node
post05-0012,node,tool_oogstkaart_harvest_map,,,Software,'Oogstkaart / Harvest Map logic' is a tool,web,https://www.oogstkaart.nl/,true,0,PARTIAL,teilweise_belegt,Oogstkaart — Superuse Studios harvest map for reusable building materials,ADD_SOURCE,POST-05,add oogstkaart.nl / superuse source; [IER-C5] Oogstkaart/Harvest Map entity; Superuse harvest map tool,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5113,node
post05-0013,node,p_boulder_fire_station_3,,,Projekt,"Projekt 'Boulder FS-3' at 2967 Bluff Street, Boulder, CO 80301, USA",web,https://www.colorado.edu/lab/civil/archive/projects/boulder-fire-station-no-3,true,404,PARTIAL,teilweise_belegt,"addr=2967 Bluff Street, Boulder, CO 80301, USA; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; [IER-B2] URL live; entity gate weak — address-only partial",POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5122,node
post05-0014,node,p_ka13_kristian_augusts_gate_13_oslo,,,Projekt,Projekt 'KA13',web,https://www.ka13.no/,true,0,PARTIAL,teilweise_belegt,"addr=Kristian Augusts gate 13, Oslo, Norwegen; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,no real or placeholder source url found for node/address; [IER-B2] URL live; entity gate weak — address-only partial,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5338,node
post05-0015,node,p_thoravej_29_copenhagen,,,Projekt,Projekt 'Thoravej 29 Copenhagen',web,https://www.lendager.com/projects/thoravej-29,true,404,PARTIAL,teilweise_belegt,"addr=Thoravej 29, 2400 København NV, Copenhagen; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,no real or placeholder source url found for node/address; [IER-B2] URL live; entity gate weak — address-only partial,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5785,node
post05-0016,node,p_jugendtreff_ingersheim,,,Projekt,Projekt 'Jugendtreff Ingersheim',web,https://doi.org/10.1016/j.jclepro.2022.135235,true,200,PARTIAL,teilweise_belegt,"addr=Baumwasenweg, 74379 Ingersheim, Germany; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,no real or placeholder source url found for node/address; [IER-B2] URL live; entity gate weak — address-only partial,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:580,node
post05-0017,node,p_lysp8_basel,,,Projekt,Projekt 'LYSP8 Basel',web,https://www.baselarea.swiss/en/news/lysp8-reuse-pilot-basel,true,404,PARTIAL,teilweise_belegt,"addr=Weinlagerstrasse 33, 4056 Basel, Switzerland; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,no real or placeholder source url found for node/address; [IER-B2] URL live; entity gate weak — address-only partial,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6182,node
post05-0018,node,cesare_peeren,,,Akteur,Césare Peeren exists as part of the cited project/firm,web,https://www.superuse-studios.com/about-us,true,200,PARTIAL,teilweise_belegt,Superuse Studios is an international architecture collective for circular and sustainable design,KEEP,POST-05,"Superuse co-founder; firm confirmed, name on team subpages not fetched; recommend spot-fetch of the person/team subpage",POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6206,node
post05-0019,node,jan_jongert,,,Akteur,Jan Jongert exists as part of the cited project/firm,web,https://www.superuse-studios.com/about-us,true,200,PARTIAL,teilweise_belegt,Superuse Studios is an international architecture collective for circular and sustainable design,KEEP,POST-05,Superuse co-founder; firm confirmed; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6212,node
post05-0020,node,kerstin_mueller,,,Akteur,Kerstin Müller exists as part of the cited project/firm,web,https://zirkular.net/en/project/building-k-118,true,200,PARTIAL,teilweise_belegt,trigger for the foundation of Zirkular by the involved planners,KEEP,POST-05,Zirkular co-founder (corroborated by Agent 01); not on fetched project team list; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6218,node
post05-0021,node,michel_massmuenster,,,Akteur,Michel Massmünster exists as part of the cited project/firm,web,https://zirkular.net/en/project/culture-commercial-center-elys,true,200,PARTIAL,teilweise_belegt,trigger for the foundation of Zirkular by the involved planners,KEEP,POST-05,Zirkular context; name on park-books book not fetched; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6230,node
post05-0022,node,charlotte_bofinger,,,Akteur,Charlotte Bofinger exists as part of the cited project/firm,web,https://zirkular.net/en/project/building-k-118,true,200,PARTIAL,teilweise_belegt,trigger for the foundation of Zirkular by the involved planners,KEEP,POST-05,Zirkular context confirmed; name on contact page not fetched; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6257,node
post05-0023,node,eike_roswag_klinge,,,Akteur,Eike Roswag-Klinge exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,joint project between the Natural Building Lab at TU Berlin and ZRS Architects,KEEP,POST-05,NBL/ZRS confirmed; node also has nbl.berlin person page (not fetched); recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6261,node
post05-0024,node,jeroen_bergsma,,,Akteur,Jeroen Bergsma exists as part of the cited project/firm,web,https://www.superuse-studios.com/about-us,true,200,PARTIAL,teilweise_belegt,Superuse Studios is an international architecture collective for circular and sustainable design,KEEP,POST-05,Superuse member; firm confirmed; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6274,node
post05-0025,node,andrea_klinge,,,Akteur,Andrea Klinge exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,"Reallabor B(e) Ware, a joint project between the Natural Building Lab at TU Berlin and ZRS Architects and Engineers",KEEP,POST-05,ZRS firm/Reallabor confirmed; individual not named on fetched article; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6292,node
post05-0026,node,matthew_crabbe,,,Akteur,Matthew Crabbe exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,Natural Building Lab at TU Berlin and ZRS Architects,KEEP,POST-05,NBL/ZRS confirmed; name not on fetched page; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6341,node
post05-0027,node,p_schaerenmoosstrasse_zuerich,,,Projekt,Projekt 'Schärenmoosstr. ZH',web,https://www.zuerich.com/en/business/urban-development/scharenmoos,true,404,PARTIAL,teilweise_belegt,"addr=Schärenmoosstrasse 115/117, 8050 Zürich, Switzerland; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,no real or placeholder source url found for node/address; [IER-B2] URL live; entity gate weak — address-only partial,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6344,node
post05-0028,node,nina_pawlicki,,,Akteur,Nina Pawlicki exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,Natural Building Lab at TU Berlin and ZRS Architects,KEEP,POST-05,NBL/ZRS confirmed; name not on fetched page; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6352,node
post05-0029,node,sina_jansen,,,Akteur,Sina Jansen exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,Natural Building Lab at TU Berlin and ZRS Architects,KEEP,POST-05,NBL/ZRS confirmed; name not on fetched page; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6359,node
post05-0030,node,hans_hammink,,,Akteur,Hans Hammink carries first-party/authoritative source_urls on graph,web,https://dutcharchitects.org/projects/circl-amsterdam,true,200,PROVEN,teilweise_belegt,Project architect Hans Hammink: ‘We used a design strategy in which waste is avoided as far as possible.,KEEP,POST-05,F04; [F04] F04,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6397,node
post05-0031,node,hester_van_dijk,,,Akteur,Hester van Dijk exists as part of the cited project/firm,web,https://www.overtreders-w.nl/en/peoplespavilion,true,200,PARTIAL,teilweise_belegt,Overtreders W and bureau SLA have accomplished this [People's Pavilion],KEEP,POST-05,"Overtreders W co-founder; firm/project confirmed, name not on fetched page; recommend spot-fetch of the person/team subpage",POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6401,node
post05-0032,node,peter_van_assche,,,Akteur,Peter van Assche exists as part of the cited project/firm,web,https://www.overtreders-w.nl/en/peoplespavilion,true,200,PARTIAL,teilweise_belegt,Overtreders W and bureau SLA,KEEP,POST-05,"bureau SLA founder; project confirmed, name not on fetched page; recommend spot-fetch of the person/team subpage",POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6415,node
post05-0033,node,reinder_bakker,,,Akteur,Reinder Bakker exists as part of the cited project/firm,web,https://www.overtreders-w.nl/en/peoplespavilion,true,200,PARTIAL,teilweise_belegt,Overtreders W and bureau SLA,KEEP,POST-05,Overtreders W co-founder; project confirmed; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6418,node
post05-0034,node,p_umar_unit,,,Projekt,Projekt 'UMAR Unit',web,https://www.umar-unit.ch/,true,0,PARTIAL,teilweise_belegt,"addr=Überlandstrasse 129, 8600 Dübendorf, Switzerland; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,no real or placeholder source url found for node/address; [IER-B2] URL live; entity gate weak — address-only partial,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6481,node
post05-0035,node,annette_hillebrandt,,,Akteur,Annette Hillebrandt carries first-party/authoritative source_urls on graph,web,https://de.wikipedia.org/wiki/Annette_Hillebrandt,true,200,PROVEN,teilweise_belegt,Annette Hillebrandt – Wikipedia Zum Inhalt springen Hauptmenü Hauptmenü In die Seitenleiste verschieben Verbergen Navigation Hauptseite Themenportale Zufälliger Artikel Spezialseiten Mitmachen Artikel verbessern Neuen Artikel anlegen Autorenportal Hilfe Letzte Änderungen Kontakt Suche Suchen Erschei,KEEP,POST-05,F04; [F04] F04,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6521,node
post05-0036,node,christof_ziegert,,,Akteur,Christof Ziegert exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,"Reallabor B(e) Ware, a joint project between the Natural Building Lab at TU Berlin and ZRS Architects and Engineers",KEEP,POST-05,"ZRS partner (known earth-building expert); firm confirmed, name not on fetched article; recommend spot-fetch of the person/team subpage",POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6523,node
post05-0037,node,thomas_stark,,,Akteur,Thomas Stark exists as part of the cited project/firm,web,https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii,true,200,PARTIAL,teilweise_belegt,Stuttgart 210 II ... HFT Stuttgart [interdisciplinary team Konstanz/Stuttgart/Karlsruhe],KEEP,POST-05,HfT Stuttgart project confirmed; Prof. T. Stark not individually named on fetched page; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6547,node
post05-0038,node,uwe_seiler,,,Akteur,Uwe Seiler exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,Natural Building Lab at TU Berlin and ZRS Architects,KEEP,POST-05,ZRS confirmed; name not on fetched page; recommend spot-fetch of the person/team subpage,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6549,node
post05-0039,node,maarten_gielen,,,Akteur,Maarten Gielen is a Rotor co-founder,web,https://rotordc.com,false,,PARTIAL,teilweise_belegt,entity Maarten Gielen sourced at https://rotordc.com,KEEP,POST-05,documented Rotor co-founder (2005); cited in node source_urls (rotordb project pages) but not fetch-confirmed by a naming quote in this run; low risk; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls; [F08] documented Rotor co-founder (2005); cited in node source_urls (rotordb project pages) but not fetch-confirmed by a naming quote in this run; low risk; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6558,node
post05-0040,node,p_meduni_campus_mariannengasse,,,Projekt,Projekt 'MedUni Campus Wien',web,https://www.meduniwien.ac.at/web/ueber-uns/standorte/campus-mariannengasse/,true,404,PARTIAL,teilweise_belegt,"addr=Mariannengasse 10, 1090 Vienna, Austria; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,no real or placeholder source url found for node/address; [IER-B2] URL live; entity gate weak — address-only partial,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6568,node
post05-0041,node,p_circl_abn_amro,,,Projekt,Projekt 'Circl',web,https://www.circl.nl/,true,0,PARTIAL,teilweise_belegt,"addr=Gustav Mahlerplein 1, 1082 MS Amsterdam, Netherlands; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,no real or placeholder source url found for node/address; [IER-B2] URL live; entity gate weak — address-only partial,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6570,node
post05-0042,node,lionel_devlieger,,,Akteur,Lionel Devlieger is a Rotor co-founder,web,https://rotordb.org/en/projects/zinneke-feder-masui4ever,false,,PARTIAL,teilweise_belegt,entity Lionel Devlieger sourced at https://rotordb.org/en/projects/zinneke-feder-masui4ever,KEEP,POST-05,documented Rotor co-founder; cited in node source_urls but the fetched pages did not name him this run; low risk; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls; [F08] documented Rotor co-founder; cited in node source_urls but the fetched pages did not name him this run; low risk; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6599,node
post05-0043,node,tristan_boniver,,,Akteur,Tristan Boniver is a Rotor co-founder,web,https://rotordb.org/en,false,,PARTIAL,teilweise_belegt,entity Tristan Boniver sourced at https://rotordb.org/en,KEEP,POST-05,documented Rotor co-founder; source_urls are generic rotordb pages; not fetch-confirmed by a naming quote this run; low risk; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls; [F08] documented Rotor co-founder; source_urls are generic rotordb pages; not fetch-confirmed by a naming quote this run; low risk; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6637,node
post05-0044,node,p_elementa_walkeweg,,,Projekt,Projekt 'ELEMENTA Walkeweg',web,https://www.elementa.swiss/,true,0,PARTIAL,teilweise_belegt,"addr=Emilie Louise Frey-Strasse, 4053 Basel, Switzerland; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,no real or placeholder source url found for node/address; [IER-B2] URL live; entity gate weak — address-only partial,POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6669,node
post05-0045,node,p_55_great_suffolk_street_london,,,Projekt,"Projekt '55 Great Suffolk Street' at 55 Great Suffolk Street, London SE1 0UQ, UK",web,https://www.levittbernstein.co.uk/project/55-great-suffolk-street/,true,404,PARTIAL,teilweise_belegt,"addr=55 Great Suffolk Street, London SE1 0UQ, UK; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,POST-05,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; [IER-B2] URL live; entity gate weak — address-only partial",POST-05,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7,node
post05-0046,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816147941,bauteilboerse_bremen,bt_technik,HAT_BAUTEILTYP,bauteilboerse_bremen -HAT_BAUTEILTYP-> Technik,web,https://www.bauteilboerse-bremen.de/start,true,200,PARTIAL,teilweise_belegt,Start Toggle navigation Start Katalog Fenster Türen Hof & Garten Böden & Treppen Wände & Innenraum Sanitär & Heizung Elektro Schätze & Upcycling Dach & Fassade Suche Merkzettel Die Idee Über uns Vereine Aktuelles Film der Bundesstiftung Bauakademie Kontakt Merkzettel Suche Willkommen in der bauteilb,RESOURCE,POST-05,"weak residual; class_hits=[] actor_hits=['bauteilboerse', 'bremen']; [P6-04] weak residual; class_hits=[] actor_hits=['bauteilboerse', 'bremen']; [IER-A2] catalogue single-endpoint; from=yes to=no",POST-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816147941,rel
post05-0047,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602384,cbre,p_55_great_suffolk_street_london,BETEILIGT_AN,Akteur cbre beteiligt an Projekt p_55_great_suffolk_street_london,web,https://nla.london/projects/55-great-suffolk-street,true,200,PARTIAL,teilweise_belegt,"With 97% of the building's structural steel sourced though reuse pathways, this project is an excellent example of the possibilities that a well-planned approach to the circular economy can achieve whilst demonstrating to the market a practical implementation of Circular Economy principles."" Matthew",RESOURCE,POST-05,"participation link present but unsourced; [IER-B1] project on page, actor 'CBRE' not named; source=dossier:_neo4j/intake/inbox/research/new taxonomy edit/reuse_taxonomy_v9_connection_expansion_batch_01.csv",POST-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602384,rel
post05-0048,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602386,gardiner_and_theobald,p_55_great_suffolk_street_london,BETEILIGT_AN,Akteur gardiner_and_theobald beteiligt an Projekt p_55_great_suffolk_street_london,web,https://www.ribaj.com/intelligence/reusing-steel-fabrix-hawkins-brown-sheppard-robson-riba-exhibition/,true,200,PARTIAL,teilweise_belegt,"Two of the company’s London projects reuse steel to adapt old buildings: at Roots in the Sky with Sheppard Robson, a transformation of old Blackfriars Crown Court, it will support the plant floors, and at 55 Great Suffolk Street it will make up the structure for a new external core designed by Hawki",RESOURCE,POST-05,"participation link present but unsourced; [IER-B1] project on page, actor 'Gardiner & Theobald' not named; source=dossier:_neo4j/intake/inbox/research/new taxonomy edit/reuse_taxonomy_v9_connection_expansion_batch_01.csv",POST-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602386,rel
post05-0049,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602387,cantillon,p_55_great_suffolk_street_london,BETEILIGT_AN,Akteur cantillon beteiligt an Projekt p_55_great_suffolk_street_london,web,https://www.ribaj.com/intelligence/reusing-steel-fabrix-hawkins-brown-sheppard-robson-riba-exhibition/,true,200,PARTIAL,teilweise_belegt,"Two of the company’s London projects reuse steel to adapt old buildings: at Roots in the Sky with Sheppard Robson, a transformation of old Blackfriars Crown Court, it will support the plant floors, and at 55 Great Suffolk Street it will make up the structure for a new external core designed by Hawki",RESOURCE,POST-05,"participation link present but unsourced; [IER-B1] project on page, actor 'Cantillon' not named; source=dossier:_neo4j/intake/inbox/research/new taxonomy edit/reuse_taxonomy_v9_connection_expansion_batch_01.csv",POST-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602387,rel
post05-0050,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602957,university_of_fribourg,p_reuse_logistics,BETEILIGT_AN,Akteur university_of_fribourg beteiligt an Programm p_reuse_logistics,web,https://rotordb.org/en/projects/preuse-interreg-nwe,true,200,PARTIAL,teilweise_belegt,No fetched page names both actor 'university of fribourg' and target 'reuse logistics',RESOURCE,POST-05,[IER-C5] tried 469 URLs/search,POST-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602957,rel
