claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
A13-rel-type-0011,rel,HAT_HUERDE,,,HAT_HUERDE,"All 237 HAT_HUERDE edges target :Huerde from valid domains (Bauteilgruppe 144, Projekt 93)",logic,get-schema + domain/range matrix query,false,,PROVEN,belegt,"100% target :Huerde; domains {Bauteilgruppe,Projekt} match schema",KEEP,13,"count reconciles to 237"
A13-rel-type-0012,rel,HAT_INTERVENTION,,,HAT_INTERVENTION,"All 144 HAT_INTERVENTION edges target :BauaufgabeIntervention from valid domains (Projekt 134, Bauwerk 10)",logic,get-schema + domain/range matrix query,false,,PROVEN,belegt,"100% target :BauaufgabeIntervention; domains match schema",KEEP,13,"count reconciles to 144"
A13-rel-type-0013,rel,ERFUELLT_NACHWEIS,,,ERFUELLT_NACHWEIS,"All 118 ERFUELLT_NACHWEIS edges run PruefungNachweis -> :Nachweisforderung",logic,get-schema + domain/range matrix query,false,,PROVEN,belegt,"118/118 ERFUELLT_NACHWEIS from :PruefungNachweis to :Nachweisforderung; valid endpoint labels",KEEP,13,"count reconciles to 118; but only 9 distinct Nachweisforderung are fulfilled (see satisfiability rows)"
A13-rel-type-0014,rel,HAT_SCHADSTOFFRISIKO,,,HAT_SCHADSTOFFRISIKO,"All 100 HAT_SCHADSTOFFRISIKO edges target :Schadstoff from valid domains (ReuseRule 96, Bauteilgruppe 4)",logic,get-schema + domain/range matrix query,false,,PROVEN,belegt,"100% target :Schadstoff; domains {ReuseRule,Bauteilgruppe} match schema",KEEP,13,"count reconciles to 100"
A13-rel-type-0015,rel,ERFORDERT_SCHADSTOFFPRUEFUNG,,,ERFORDERT_SCHADSTOFFPRUEFUNG,"All 37 ERFORDERT_SCHADSTOFFPRUEFUNG edges run Projekt -> :Schadstoff",logic,get-schema + domain/range matrix query,false,,PROVEN,belegt,"37/37 from :Projekt to :Schadstoff; valid endpoint labels",KEEP,13,"count reconciles to 37"
A13-uvf-0001,rel,r_pr_bohrkernpruefung_beton__IST_UNTERVERFAHREN_VON__pr_zerstoerende_pruefung,pr_bohrkernpruefung_beton,pr_zerstoerende_pruefung,IST_UNTERVERFAHREN_VON,"Beton-Bohrkernpruefung is a sub-procedure of Zerstoerende Pruefung",logic,IST_UNTERVERFAHREN_VON edge list + cycle scan,false,,PROVEN,belegt,"PruefungNachweis->PruefungNachweis; participates in acyclic hierarchy; no self-loop/cycle found",KEEP,13,"DAG edge"
A13-uvf-0002,rel,r_pr_zugversuch__IST_UNTERVERFAHREN_VON__pr_zerstoerende_pruefung,pr_zugversuch,pr_zerstoerende_pruefung,IST_UNTERVERFAHREN_VON,"Zugversuch is a sub-procedure of Zerstoerende Pruefung",logic,IST_UNTERVERFAHREN_VON edge list + cycle scan,false,,PROVEN,belegt,"PruefungNachweis->PruefungNachweis; acyclic; no cycle",KEEP,13,"DAG edge"
A13-uvf-0003,rel,r_pr_abbrandbemessung__IST_UNTERVERFAHREN_VON__pr_brandschutznachweis,pr_abbrandbemessung,pr_brandschutznachweis,IST_UNTERVERFAHREN_VON,"Abbrandbemessung is a sub-procedure of Brandschutznachweis",logic,IST_UNTERVERFAHREN_VON edge list + cycle scan,false,,PROVEN,belegt,"PruefungNachweis->PruefungNachweis; acyclic; no cycle",KEEP,13,"DAG edge"
A13-uvf-0004,rel,r_pr_schadstoffscreening__IST_UNTERVERFAHREN_VON__pr_schadstoffpruefung,pr_schadstoffscreening,pr_schadstoffpruefung,IST_UNTERVERFAHREN_VON,"Schadstoffscreening is a sub-procedure of Schadstoffpruefung",logic,IST_UNTERVERFAHREN_VON edge list + cycle scan,false,,PROVEN,belegt,"PruefungNachweis->PruefungNachweis; acyclic; no cycle",KEEP,13,"DAG edge"
A13-uvf-0005,rel,r_vt_bolzenverbindung__IST_UNTERVERFAHREN_VON__vt_reversible_fuegung,vt_bolzenverbindung,vt_reversible_fuegung,IST_UNTERVERFAHREN_VON,"Bolzenverbindung is a sub-procedure of Reversible Fuegung",logic,IST_UNTERVERFAHREN_VON edge list + cycle scan,false,,PROVEN,belegt,"Verbindungstechnik->Verbindungstechnik; acyclic; no cycle",KEEP,13,"DAG edge (Verbindungstechnik vocab owned by A12; rel-type owned by A13)"
A13-uvf-0006,rel,r_vt_demontierbarer_schwerlastanker__IST_UNTERVERFAHREN_VON__vt_reversible_fuegung,vt_demontierbarer_schwerlastanker,vt_reversible_fuegung,IST_UNTERVERFAHREN_VON,"Demontierbarer Schwerlastanker is a sub-procedure of Reversible Fuegung",logic,IST_UNTERVERFAHREN_VON edge list + cycle scan,false,,PROVEN,belegt,"Verbindungstechnik->Verbindungstechnik; acyclic; no cycle",KEEP,13,"DAG edge"
A13-uvf-0007,rel,r_vt_klemmverbindung__IST_UNTERVERFAHREN_VON__vt_reversible_fuegung,vt_klemmverbindung,vt_reversible_fuegung,IST_UNTERVERFAHREN_VON,"Klemmverbindung is a sub-procedure of Reversible Fuegung",logic,IST_UNTERVERFAHREN_VON edge list + cycle scan,false,,PROVEN,belegt,"Verbindungstechnik->Verbindungstechnik; acyclic; no cycle",KEEP,13,"DAG edge"
A13-uvf-0008,rel,r_vt_steckverbindung__IST_UNTERVERFAHREN_VON__vt_reversible_fuegung,vt_steckverbindung,vt_reversible_fuegung,IST_UNTERVERFAHREN_VON,"Steckverbindung is a sub-procedure of Reversible Fuegung",logic,IST_UNTERVERFAHREN_VON edge list + cycle scan,false,,PROVEN,belegt,"Verbindungstechnik->Verbindungstechnik; acyclic; no cycle",KEEP,13,"DAG edge"
A13-uvf-0009,rel,r_vt_verschraubung__IST_UNTERVERFAHREN_VON__vt_reversible_fuegung,vt_verschraubung,vt_reversible_fuegung,IST_UNTERVERFAHREN_VON,"Verschraubung is a sub-procedure of Reversible Fuegung",logic,IST_UNTERVERFAHREN_VON edge list + cycle scan,false,,PROVEN,belegt,"Verbindungstechnik->Verbindungstechnik; acyclic; no cycle",KEEP,13,"DAG edge; 9 IST_UNTERVERFAHREN_VON total form a 3-root forest, no cycles/self-loops"
A13-nf-dangle-0001,node,nf_oekobilanz_epd,,,Nachweisforderung,"Requirement OekobilanzEPD is demanded by 67 ERFORDERT_NACHWEIS edges but satisfiable by 0 ERFUELLT_NACHWEIS/PruefungNachweis",logic,satisfiability query (demands vs fulfillments),false,,CONTRADICTION,unbelegt,"demands=67 fulfillments=0; no PruefungNachweis can satisfy this requirement",ESCALATE_HUMAN,13,"dangling requirement; needs ERFUELLT_NACHWEIS coverage or downgrade"
A13-nf-dangle-0002,node,nf_materialpass_ressourcenpass,,,Nachweisforderung,"Requirement MaterialpassRessourcenpass demanded by 54 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=54 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0003,node,nf_bauteilidentifikation,,,Nachweisforderung,"Requirement Bauteilidentifikation demanded by 50 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=50 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0004,node,nf_befestigungsnachweis,,,Nachweisforderung,"Requirement Befestigungsnachweis demanded by 48 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=48 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0005,node,nf_schadstoffkataster_erkundung,,,Nachweisforderung,"Requirement SchadstoffkatasterErkundung demanded by 39 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=39 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0006,node,nf_dauerhaftigkeit_restlebensdauer,,,Nachweisforderung,"Requirement DauerhaftigkeitRestlebensdauer demanded by 35 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=35 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0007,node,nf_holzschutzmittel_check,,,Nachweisforderung,"Requirement HolzschutzmittelCheck demanded by 29 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=29 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0008,node,nf_bauphysiknachweis,,,Nachweisforderung,"Requirement Bauphysiknachweis demanded by 28 edges, 0 fulfillments (also Leistungsanforderung la_waermeschutz maps here)",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=28 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement; la_waermeschutz maps_to this node"
A13-nf-dangle-0009,node,nf_genehmigungs_oder_zustimmungsbedarf,,,Nachweisforderung,"Requirement GenehmigungsOderZustimmungsbedarf demanded by 27 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=27 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0010,node,nf_rc_gesteinskoernung_eignung,,,Nachweisforderung,"Requirement RcGesteinskoernungEignung demanded by 25 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=25 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0011,node,nf_barrierefreiheit_nachweis,,,Nachweisforderung,"Requirement BarrierefreiheitNachweis demanded by 18 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=18 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0012,node,nf_absturzsicherung,,,Nachweisforderung,"Requirement AbsturzsicherungNachweis demanded by 14 edges, 0 fulfillments (Leistungsanforderung la_rutschhemmung maps here)",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=14 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement; la_rutschhemmung maps_to this node"
A13-nf-dangle-0013,node,nf_asbest_check,,,Nachweisforderung,"Requirement AsbestCheck demanded by 10 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=10 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement; pr_schadstoffscreening exists but does not ERFUELLT this node"
A13-nf-dangle-0014,node,nf_elektrosicherheitsnachweis,,,Nachweisforderung,"Requirement Elektrosicherheitsnachweis demanded by 7 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=7 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0015,node,nf_hygiene_und_reinigungsnachweis,,,Nachweisforderung,"Requirement HygieneUndReinigungsnachweis demanded by 7 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=7 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0016,node,nf_schwermetall_oder_bleifarbe_check,,,Nachweisforderung,"Requirement SchwermetallOderBleifarbeCheck demanded by 6 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=6 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0017,node,nf_formaldehyd_oder_emissionsnachweis,,,Nachweisforderung,"Requirement FormaldehydOderEmissionsnachweis demanded by 5 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=5 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-dangle-0018,node,nf_mineralische_ersatzbaustoff_guete,,,Nachweisforderung,"Requirement MineralischeErsatzbaustoffGuete demanded by 4 edges, 0 fulfillments",logic,satisfiability query,false,,CONTRADICTION,unbelegt,"demands=4 fulfillments=0",ESCALATE_HUMAN,13,"dangling requirement"
A13-nf-sat-0001,node,_NF_SATISFIABLE_GROUP,,,Nachweisforderung,"9 of 27 Nachweisforderung are satisfiable (>=1 ERFUELLT_NACHWEIS): nf_materialpruefung(54), nf_zustands_und_massaufnahme(16), nf_schadstoffpruefung(13), nf_produktstatus_und_leistungserklaerung(12), nf_herkunfts_und_rueckbaudokumentation(6), nf_standsicherheitsnachweis(6), nf_brandschutznachweis(5), nf_u_wert_oder_energie_info(3), nf_sicherheitsglas_info(3)",logic,satisfiability query,false,,PROVEN,teilweise_belegt,"these 9 requirement nodes each have >=1 satisfying PruefungNachweis via ERFUELLT_NACHWEIS",KEEP,13,"satisfiable set; the remaining 18 are dangling (see dangle rows)"
A13-node-pn-0001,node,_PRUEFUNGNACHWEIS_GROUP,,,PruefungNachweis,"All 118 PruefungNachweis nodes have >=1 ERFUELLT_NACHWEIS out-edge (none isolated, none orphaned)",logic,pn coverage query (pn_no_fulfill=0, pn_isolated=0),false,,PROVEN,belegt,"118 PruefungNachweis: 0 without fulfillment, 0 isolated; each contributes exactly one ERFUELLT_NACHWEIS",KEEP,13,"but coverage concentrates on only 9 Nachweisforderung targets"
A13-node-rf-0001,node,_REGULIERUNGSFRAGE_GROUP,,,Regulierungsfrage,"All 11 Regulierungsfrage nodes are reached by >=14 TRIGGERS_REGULIERUNGSFRAGE and each emits >=3 ERFORDERT_NACHWEIS",logic,regulierungsfrage triggers/requires query,false,,PROVEN,belegt,"11/11 Regulierungsfrage are triggered (min 14) and lead to requirements (min 3); no orphan question node",KEEP,13,"no dangling Regulierungsfrage"
A13-node-la-0001,node,_LEISTUNGSANFORDERUNG_GROUP,,,Leistungsanforderung,"All 8 Leistungsanforderung have a valid maps_to_nachweisforderung pointer that resolves to an existing Nachweisforderung and matches their ERFORDERT_NACHWEIS target",logic,leistungsanforderung maps_to query,false,,PROVEN,belegt,"8/8 maps_to_nachweisforderung resolve true and equal the linked ERFORDERT_NACHWEIS target",KEEP,13,"la_rutschhemmung->nf_absturzsicherung and la_waermeschutz->nf_bauphysiknachweis map to dangling (unsatisfiable) requirements"
A13-node-vocab-0001,node,_PROCESS_VOCAB_GROUP,,,ProcessVocab,"Process vocab targets (Prozessphase 10, Beschaffungsweg 10, Logistik 10, Rueckbauverfahren 6, Wiederverwendungsergebnis 6, Aufbereitungsverfahren 6, Ressourcenquelle 5, Methode 6, Huerde 11, BauaufgabeIntervention 10) have zero orphans and no multi-label contamination",logic,orphan + multilabel scans (both empty),false,,PROVEN,belegt,"every process-vocab node receives >=1 incoming edge of its type; 0 nodes carry a second label",KEEP,13,"controlled-vocab targets all in use; clean labelling"
