"claim_id","claim_kind","element_id","from_id","to_id","rel_type_or_label","asserted_claim","basis_type","basis_ref","fetched","http_status","verdict","confidence","proof_quote","proposed_action","agent_id","notes"
"R07-0019","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837460","concular","bg_holz_wand_awm_cladding_old_chairs","BETEILIGT_AN","Concular -BETEILIGT_AN-> Fixed wall cladding…","web","https://www.jablonicka.com/work/95%2C6%25-circular-reconstruction-of-offices-for-awm-m%C3%BCnster-","true","200","PROVEN","belegt","Actor/page match (Concular+fixed); project/component (fixed)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0020","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837536","concular","bg_keramik_technik_crclr_sanitary_objects","BETEILIGT_AN","Concular -BETEILIGT_AN-> Sanitärobjekte (Crclr)","web","https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/","true","200","PROVEN","belegt","Actor/page match (Concular); project/component (crclr)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0021","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837534","concular","bg_mehrere_fassade_crclr_curtain_wall_sheet_glass","BETEILIGT_AN","Concular -BETEILIGT_AN-> Vorhangfassadenelemente","web","https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/","true","200","PROVEN","belegt","Actor/page match (Concular); project/component (crclr)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0022","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837537","concular","bg_mehrere_mehrere_crclr_wood_aluminium_windows","BETEILIGT_AN","Concular -BETEILIGT_AN-> Holz-Alu-Fenster","web","https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/","true","200","PROVEN","belegt","Actor/page match (Concular); project/component (crclr)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0023","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837456","concular","bg_stahl_mehrere_awm_cable_trays_shelves_lights","BETEILIGT_AN","Concular -BETEILIGT_AN-> Cable trays as shelves…","web","https://www.jablonicka.com/work/95%2C6%25-circular-reconstruction-of-offices-for-awm-m%C3%BCnster-","true","200","PROVEN","belegt","Actor/page match (Concular+cable); project/component (cable)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0024","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837538","concular","bg_stahl_mehrere_crclr_roof_to_stair_stringers","BETEILIGT_AN","Concular -BETEILIGT_AN-> Stahlpfetten","web","https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/","true","200","PROVEN","belegt","Actor/page match (Concular); project/component (crclr)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0025","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837539","concular","bg_stahl_mehrere_crclr_trusses_greenhouse","BETEILIGT_AN","Concular -BETEILIGT_AN-> Stahlfachwerktraeger…","web","https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/","true","200","PROVEN","belegt","Actor/page match (Concular); project/component (crclr)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0026","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490292488","gebruiktebouwmaterialen","bg_beton_wand_chiro_surplus_blocks","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Surplus-Betonblöcke","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0027","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159778059117662984","gebruiktebouwmaterialen","bg_daemmstoff_daemmung_chiro_surplus_floor_wall","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Surplus-Dämmung Boden/Wa…","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0028","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162029858931348232","gebruiktebouwmaterialen","bg_holz_fenster_chiro","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Holzfenster","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0029","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164281658745033480","gebruiktebouwmaterialen","bg_holz_mehrere_chiro_surplus_roof_frame","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Surplus-Holzrahmen","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0030","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166533458558718728","gebruiktebouwmaterialen","bg_holz_tuer_chiro_external","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Außentüren","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0031","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168785258372403976","gebruiktebouwmaterialen","bg_keramik_boden_chiro_tiles","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Bodenfliesen","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0032","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171037058186089224","gebruiktebouwmaterialen","bg_keramik_wand_chiro_tiles","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Wandfliesen","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0033","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1173288857999774472","gebruiktebouwmaterialen","bg_mehrere_technik_chiro_sanitary_fixtures","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Sanitärobjekte (Chiro)","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0034","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1175540657813459720","gebruiktebouwmaterialen","bg_stahl_mehrere_chiro_u_lintels","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Stahl-U-Profile als…","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0035","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1177792457627144968","gebruiktebouwmaterialen","bg_unbekannt_technik_chiro_luminaires","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Leuchten","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0036","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1180044257440830216","gebruiktebouwmaterialen","bg_ziegel_dach_chiro_tiles","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Dachziegel (Chiro)","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0037","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1182296057254515464","gebruiktebouwmaterialen","bg_ziegel_mehrere_chiro_facade","BETEILIGT_AN","Gebruiktebouwmaterialen -BETEILIGT_AN-> Fassadenziegel (Chiro)","web","https://gebruiktebouwmaterialen.com/","true","200","PARTIAL","teilweise_belegt","actor on page (Gebruiktebouwmaterialen) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0038","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522854","heyne_tillett_steel","bg_stahl_mehrere_holbein_structural","BETEILIGT_AN","Heyne Tillett Steel / HTS -BETEILIGT_AN-> Stahlträger un… (Holbein)","web","https://globalabc.org/sustainable-materials-hub/resources/steel-reuse-incorporating-reclaimed-steel-holbein-gardens","true","200","PROVEN","belegt","Actor/page match (heyne); project/component (holbein)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0039","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522974","heyne_tillett_steel","bg_stahl_mehrere_timber_square_reception_girder","BETEILIGT_AN","Heyne Tillett Steel / HTS -BETEILIGT_AN-> Stahlträger als Empfangs…","web","https://hts.uk.com/practice/","true","200","PARTIAL","teilweise_belegt","actor on page (heyne) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0040","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522972","heyne_tillett_steel","bg_stahl_technik_timber_square_demontable_plant","BETEILIGT_AN","Heyne Tillett Steel / HTS -BETEILIGT_AN-> Demontierbare TGA-/Plant…","web","https://hts.uk.com/practice/","true","200","PARTIAL","teilweise_belegt","actor on page (heyne) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0041","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522975","heyne_tillett_steel","bg_stahl_traeger_timber_square","BETEILIGT_AN","Heyne Tillett Steel / HTS -BETEILIGT_AN-> Stahlträger (Timber)","web","https://hts.uk.com/practice/","true","200","PARTIAL","teilweise_belegt","actor on page (heyne) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0042","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162029858931343962","new_horizon_urban_mining","bg_holz_boden_circl_window_frame_floor","BETEILIGT_AN","New Horizon UM -BETEILIGT_AN-> Circl Fenster→Boden","dossier+logic","","false","","MISSING_EVIDENCE","unbelegt","","RESOURCE","R07","recovery=project_part_actor_extended_json; candidates=8 real=8"
"R07-0043","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164281658745029210","new_horizon_urban_mining","bg_mehrere_fenster_circl_conference_windows","BETEILIGT_AN","New Horizon UM -BETEILIGT_AN-> Circl Bürofenster","dossier+logic","","false","","MISSING_EVIDENCE","unbelegt","","RESOURCE","R07","recovery=project_part_actor_extended_json; candidates=8 real=8"
"R07-0044","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168785258372399706","new_horizon_urban_mining","bg_textil_wand_circl_clothing_felt","BETEILIGT_AN","New Horizon UM -BETEILIGT_AN-> Circl Textilfilz-Wand","dossier+logic","","false","","MISSING_EVIDENCE","unbelegt","","RESOURCE","R07","recovery=project_part_actor_extended_json; candidates=8 real=8"
"R07-0045","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837517","rotordc","bg_beton_wand_chiro_surplus_blocks","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Surplus-Betonblöcke","web","https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (chiro)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0046","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837521","rotordc","bg_holz_fenster_chiro","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Holzfenster","web","https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (chiro)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0047","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837519","rotordc","bg_holz_mehrere_chiro_surplus_roof_frame","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Surplus-Holzrahmen","web","https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (chiro)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0048","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837509","rotordc","bg_holz_tuer_chiro_external","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Außentüren","web","https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (chiro)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0049","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837511","rotordc","bg_keramik_boden_chiro_tiles","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Bodenfliesen","web","https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (chiro)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0050","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837659","rotordc","bg_keramik_mehrere_maison_vignette_terracotta_floor_tiles","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> 13,5 m² wiederverwendete…","web","https://opalis.eu/fr/projets/maison-vignette","true","200","PROVEN","belegt","Actor/page match (13,5); project/component (maison+13,5)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0051","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837520","rotordc","bg_keramik_wand_chiro_tiles","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Wandfliesen","web","https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (chiro)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0052","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837514","rotordc","bg_mehrere_technik_chiro_sanitary_fixtures","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Sanitärobjekte (Chiro)","web","https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (chiro)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0053","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837864","rotordc","bg_metall_tuer_umar_wabbes_handles","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> UMAR Wabbes Türgriffe","web","https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72","true","200","PARTIAL","teilweise_belegt","actor on page (RotorDC) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0054","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837869","rotordc","bg_mineralisch_wand_umar_recycled_bricks","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> UMAR Recyclingziegel","web","https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72","true","200","PARTIAL","teilweise_belegt","actor on page (RotorDC) but weak component proof","RESOURCE","R07","project_part_actor_extended_json; candidate overlap edge — actor only"
"R07-0055","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837674","rotordc","bg_naturstein_boden_multi_granite_natural_tiles","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Granit- und Natursteinpl…","web","https://rotordb.org/en/news/reuse-blue-limestone-multi","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (multi)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0056","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837673","rotordc","bg_naturstein_mehrere_multi_blaustein_facade_slabs","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Blaustein-Fassadenblöcke…","web","https://rotordb.org/en/news/reuse-blue-limestone-multi","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (multi)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0057","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837515","rotordc","bg_stahl_mehrere_chiro_u_lintels","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Stahl-U-Profile als…","web","https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (chiro)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
"R07-0058","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837675","rotordc","bg_stahl_technik_multi_reinstalled_elevator_motors","BETEILIGT_AN","RotorDC -BETEILIGT_AN-> Wieder eingebaute…","web","https://rotordb.org/en/news/reuse-blue-limestone-multi","true","200","PROVEN","belegt","Actor/page match (RotorDC); project/component (multi)","ADD_SOURCE","R07","project_part_actor_extended_json; overlap-derived edge corroborated on page"
