"source","relation","target","raw_label","confidence","resolution_rule","legacy_path"
"fallstudie/K118_Kopfbau_Halle_118_Winterthur","has_programm_kontext","programm_kontext/Pilotprojekt","# K.118 / Kopfbau Halle 118, Winterthur — Fallstudie Direct Reuse / Wiederverwendung  **Sprache:** Deutsch   **Arbeitsregel:** Gezählt werden nur wiederverwendete Bau-, Tragwerks-, Hüll-, Raum-, Technik- oder fest eingebaute Konstruktionselemente. Bestandserhalt der Halle allein wird nicht als Direct Reuse gewertet.   **Kurzurteil:** sehr starker Hauptfall, weil die Aufstockung ein wiederverwendetes Stahltragwerk und viele weitere feste Bauteile aus Rückbauprojekten nutzt.  ---  ## 1. EINORDNUNG","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md"
"fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","has_programm_kontext","programm_kontext/Pilotprojekt","# KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung  **Arbeitsstand:** 2026-05-06   **Sprache:** Deutsch   **Grundregel:** Gewertet werden nur wiederverwendete Bau-, Tragwerks-, Hüll-, Raum-, Technik- oder fest eingebaute Konstruktionselemente. Reiner Bestandserhalt wird nicht als Direct Reuse gewertet, wenn Bauteile am Ort bleiben und dieselbe Funktion behalten.  ---  ## 1. EINORDNUNG  - **Entscheidung:** HAUPTFALL - **Bewertung:** ★★★★★ - **Begründung:**","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md"
"fallstudie/Kindergarten_Moeoeslistrasse_Manegg_Zuerich","has_programm_kontext","programm_kontext/Pilotprojekt","# Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse  ## 1. EINORDNUNG  - **Entscheidung:** VERGLEICHSFALL - **Bewertung:** ★★★☆☆ - **Begründung:** Kleiner, gebauter kommunaler Re-Use-Pilot mit mehreren fest eingebauten Bauteilen: Außentreppe, Vordach/Pergola, Stahlkonstruktion zur Beschattung, Geländer, Stahlträger, Brandschutztüren, Akustikelemente, Sanitärapparate und gebrauchte Küche. Der Bestandserhalt des Werkhofs und Mobiliar aus Occasionslager","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md"
"fallstudie/Lokomotion_Technology_Centre_mini_pilot_Tampere","has_programm_kontext","programm_kontext/Pilotprojekt","# Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse  ## 1. EINORDNUNG - **Entscheidung:** VERGLEICHSFALL - **Bewertung:** ★★★☆☆ - **Begründung:** Reale Wiederverwendung tragender Fertigbeton-Hohlkörperdecken, aber nur 27 Elemente in zwei kleinen Teilbereichen eines sehr großen Industrieprojekts. Der Reuse-Anteil ist konstruktiv relevant, jedoch nicht prägend für das Gesamtgebäude. - **Vertrauensgrad:** belegt - **Warnung Bestandserhalt:** nein - **Warn","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md"
"fallstudie/Lokomotion_Technology_Centre_mini_pilot_Tampere","has_programm_kontext","programm_kontext/Forschungsprojekt","# Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse  ## 1. EINORDNUNG - **Entscheidung:** VERGLEICHSFALL - **Bewertung:** ★★★☆☆ - **Begründung:** Reale Wiederverwendung tragender Fertigbeton-Hohlkörperdecken, aber nur 27 Elemente in zwei kleinen Teilbereichen eines sehr großen Industrieprojekts. Der Reuse-Anteil ist konstruktiv relevant, jedoch nicht prägend für das Gesamtgebäude. - **Vertrauensgrad:** belegt - **Warnung Bestandserhalt:** nein - **Warn","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md"
"fallstudie/Lycee_Michel_Lucius_Conversion_Luxembourg","has_programm_kontext","programm_kontext/Pilotprojekt","# Lycée Michel Lucius Conversion, Luxembourg — Fallstudie Direct Reuse / zirkuläres Bauen  ## 1. EINORDNUNG - **Entscheidung:** VERGLEICHSFALL - **Bewertung:** ★★★★☆ - **Begründung:** Das Projekt enthält belegte direkte Wiederverwendung von tragenden Stahlprofilen als neuer Überdachung sowie weitere feste Bau-/Hüll-/Innenausbaukomponenten. Es ist kein Fünf-Sterne-Fall, weil ein großer Teil des Projekts aus Umbau/Bestandserhalt und Recycling besteht und die wiederverwendete Tragstruktur nicht das","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Lycee_Michel_Lucius_Conversion_Luxembourg.md"
"fallstudie/Maison_Vignette_Auderghem","involves_foerderprogramm","foerderprogramm/FCRBE","# Maison Vignette, Auderghem – Fallstudie Direct Reuse  **Recherchezeitpunkt:** 2026-05-06   **Sprache:** Deutsch   **Grundregel angewandt:** Gezählt werden nur tatsächlich wiederverwendete Bau-, Hüll-, Raum-, Technik- oder fest eingebaute Konstruktionselemente. Biosourcierte Materialien wie Holz, Stroh, Hanf-Kalk werden dokumentiert, aber **nicht** als Direct Reuse gezählt, wenn sie neu sind.  ---  ## 1. EINORDNUNG  - **Entscheidung:** VERGLEICHSFALL - **Bewertung:** ★★★☆☆ - **Begründung:** Neu","rule_high","scan_50y_has_programm_fallstudie","Gebäude\Maison_Vignette_Auderghem.md"
"fallstudie/Mehrow_Pilot_House","has_programm_kontext","programm_kontext/Pilotprojekt","# Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen  **Arbeitsstand:** 2026-05-07   **Sprache:** Deutsch   **Regel:** Es werden nur tatsächlich wiederverwendete Bau-, Tragwerks-, Hüll-, Raum-, Technik- oder fest eingebaute Konstruktionselemente gezählt. Lose Möbel, Dekoration, reine DfD-Strategien und bloßer Bestandserhalt zählen nicht.  ## 1. EINORDNUNG  - **Entscheidung:** HAUPTFALL / kleiner tragwerksrelevanter Vergleichsfall - **Bewertung:** ★★★★☆ - *","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Mehrow_Pilot_House.md"
"fallstudie/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki","has_programm_kontext","programm_kontext/Pilotprojekt","# Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse  ## 1. EINORDNUNG - **Entscheidung:** VERGLEICHSFALL - **Bewertung:** ★★★☆☆ - **Begründung:** Kommerzielle Replikation des ReCreate-Prozesses mit tragenden reused Hohlkörperdecken im Schul-/Kita-Neubau. Reuse-Anteil ist real und tragend, aber auf den Erdgeschoss-/Unterbodenbereich begrenzt; Gesamtgebäude ist noch im Bau. - **Vertrauensgrad:** belegt - **Warnung Bestandserhalt:** nein - **War","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md"
"fallstudie/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki","has_programm_kontext","programm_kontext/Forschungsprojekt","# Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse  ## 1. EINORDNUNG - **Entscheidung:** VERGLEICHSFALL - **Bewertung:** ★★★☆☆ - **Begründung:** Kommerzielle Replikation des ReCreate-Prozesses mit tragenden reused Hohlkörperdecken im Schul-/Kita-Neubau. Reuse-Anteil ist real und tragend, aber auf den Erdgeschoss-/Unterbodenbereich begrenzt; Gesamtgebäude ist noch im Bau. - **Vertrauensgrad:** belegt - **Warnung Bestandserhalt:** nein - **War","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md"
"fallstudie/Plattenpalast_Berlin","has_programm_kontext","programm_kontext/Forschungsprojekt","# Plattenpalast Berlin — Fallstudie Direct Reuse  **Arbeitsregel:** Als Wiederverwendung gezählt werden nur wiederverwendete Bau-, Tragwerks-, Hüll-, Raum-, Technik- oder fest eingebaute Konstruktionselemente. Lose Möbel, Dekoration, reine DfD-Strategien ohne tatsächlichen Wiedereinbau sowie reiner Bestandserhalt werden nicht als Direct Reuse gewertet.  **Hinweis zur Quellenlage:** Nicht belegte Angaben sind als **unbekannt** markiert. Normnummern, Kosten, Mengen und CO₂-Werte werden nur genannt","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Plattenpalast_Berlin.md"
"fallstudie/Recyclinghaus_Hannover","has_programm_kontext","programm_kontext/Forschungsprojekt","# Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen  **Stand:** 2026-05-07   **Sprache:** Deutsch   **Arbeitsregel:** Gewertet werden nur wiederverwendete Bau-, Tragwerks-, Hüll-, Raum-, Technik- oder fest eingebaute Konstruktionselemente. Recyclingmaterialien, neue recyclingfähige Konstruktionen, lose Möbel und reine Design-for-Disassembly-Strategien werden separat markiert.  ---  ## 1. EINORDNUNG  - **Entscheidung:** VERGLEICHSFALL - **Bewertung:** ★★★★☆ - **Begründung:** Das","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Recyclinghaus_Hannover.md"
"fallstudie/Recyclinghaus_Hannover","has_programm_kontext","programm_kontext/Reallabor","# Recyclinghaus Hannover — Fallstudie Direct Reuse / zirkuläres Bauen  **Stand:** 2026-05-07   **Sprache:** Deutsch   **Arbeitsregel:** Gewertet werden nur wiederverwendete Bau-, Tragwerks-, Hüll-, Raum-, Technik- oder fest eingebaute Konstruktionselemente. Recyclingmaterialien, neue recyclingfähige Konstruktionen, lose Möbel und reine Design-for-Disassembly-Strategien werden separat markiert.  ---  ## 1. EINORDNUNG  - **Entscheidung:** VERGLEICHSFALL - **Bewertung:** ★★★★☆ - **Begründung:** Das","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Recyclinghaus_Hannover.md"
"fallstudie/Recypark_Demets_Anderlecht","has_programm_kontext","programm_kontext/Wettbewerb","# Recypark Demets / Recypark Anderlecht, Brüssel — Fallstudie Direct Reuse / Wiederverwendung  **Sprache:** Deutsch   **Arbeitsregel:** Gezählt werden nur wiederverwendete Bau-, Tragwerks-, Hüll-, Raum-, Technik- oder fest eingebaute Konstruktionselemente.   **Kurzurteil:** sehr starker Hauptfall, weil eine gebrauchte Brettschichtholz-Hallenstruktur aus einer Reithalle demontiert, geprüft, gelagert, angepasst und als Dach-/Tragstruktur eines öffentlichen Recyparks wiedereingebaut wurde.  ---  ##","rule_medium","scan_50y_has_programm_fallstudie","Gebäude\Recypark_Demets_Anderlecht.md"
