"source","case_id","legacy_path","value","relationship","confidence_source","note","raw_label","reason"
"bauobjekt/BOELL_LAB_Berlin","","gebaeude\BOELL_LAB_Berlin.md","","","","","BOELL.LAB, Berlin | zirkulärer Neubau im denkmalgeschützten Stadtensemble; öffentlicher Bildungs- und Veranstaltungsbau; Bauen in planetaren Grenzen; Design for Disassembly; Low-Tech; modulare Holzkonstruktion; Weiterbauen im Bestand; öffentliche Bauherrschaft / Zuwendung; Reallabor Bauwende. | BOELL.LAB, Berlin | zirkulärer Neubau im denkmalgeschützten Stadtensemble; öffentlicher Bildungs- und Veranstaltungsbau; Bauen in planetaren Grenzen; Design for Disassembly; Low-Tech; modulare Holzkonstruktion; Weiterbauen im Bestand; öffentliche Bauherrschaft / Zuwendung; Reallabor Bauwende. | BOELL.LAB ist ein von LXSY Architektur und asp Architekten entwickeltes Konzept für einen multifunktionalen, zweigeschossigen Neubau an der Berliner Karl-Marx-Allee. Auftraggeberin und vorgesehene Nutzerin ist die Heinrich-Böll-Stiftung. Das Gebäude sollte unmittelbar neben dem Kino International und gegenüber dem Café Moskau als neuer Pavillon bzw. Sonderbau in das denkmalgeschützte Ensemble der Karl-Marx-Allee eingefügt werden.

Gebäudebezogen ist BOELL.LAB ein Referenzfall für die Frage, wie ein Neubau in einem starken Bestand nicht nur gestalterisch, sondern auch ressourcenlogisch antworten kann. Der Entwurf verbindet öffentliche politische Bildungsarbeit, Veranstaltungsräume, Ausstellungen, Böll-Lab, Gastronomie, Schulung und offene Arbeitswelten mit einer modularen, rückbaubaren, ressourcenschonenden Konstruktion. **Statushinweis:** Die LXSY-Projektseite führt das Projekt weiterhin als „In Planung“ mit Jahr 2023. Ein späterer LinkedIn-Beitrag von LXSY meldet jedoch, dass der geplante Erweiterungsbau in der Karl-Marx-Allee nach Prüfung eingestellt wurde. Der Realisierungsstatus ist daher als eingestellt bzw. mindestens widersprüchlich dokumentiert zu behandeln und vor weiterer Verwendung projektseitig zu verifizieren. | Die LXSY-Projektseite führt das Projekt weiterhin als „In Planung“ mit Jahr 2023. Ein späterer LinkedIn-Beitrag von LXSY meldet jedoch, dass der geplante Erweiterungsbau in der Karl-Marx-Allee nach Prüfung eingestellt wurde. Der Realisierungsstatus ist daher | BOELL.LAB, Berlin | zirkulärer Neubau im denkmalgeschützten Stadtensemble; öffentlicher Bildungs- und Veranstaltungsbau; Bauen in planetaren Grenzen; Design for Disassembly; Low-Tech; modulare Holzkonstruktion; Weiterbauen im Bestand; öffentliche Bauherrschaft / Zuwendung; Reallabor Bauwende. | BOELL.LAB ist ein von LXSY Architektur und asp Architekten entwickeltes Konzept für einen multifunktionalen, zweigeschossigen Neubau an der Berliner Karl-Marx-Allee. Auftraggeberin und vorgesehene Nutzerin ist die Heinrich-Böll-Stiftung. Das Gebäude sollte unmittelbar neben dem Kino International und gegenüber dem Café Moskau als neuer Pavillon bzw. Sonderbau in das denkmalgeschützte Ensemble der Karl-Marx-Allee eingefügt werden.

Gebäudebezogen ist BOELL.LAB ein Referenzfall für die Frage, wie ein Neubau in einem starken Bestand nicht nur gestalterisch, sondern auch ressourcenlogisch antworten kann. Der Entwurf verbindet öffentliche politische Bildungsarbeit, Veranstaltungsräume, Ausstellungen, Böll-Lab, Gastronomie, Schulung und offene Arbeitswelten mit einer modularen, rückbaubaren, ressourcenschonenden Konstruktion. **Statushinweis:** Die LXSY-Projektseite führt das Projekt weiterhin als „In Planung“ mit Jahr 2023. Ein späterer LinkedIn-Beitrag von LXSY meldet jedoch, dass der geplante Erweiterungsbau in der Karl-Marx-Allee nach Prüfung eingestellt wurde. Der Realisierungsstatus ist daher als eingestellt bzw. mindestens widersprüchlich dokumentiert zu behandeln und vor weiterer Verwendung projektseitig zu verifizieren. | Die LXSY-Projektseite führt das Projekt weiterhin als „In Planung“ mit Jahr 2023. Ein späterer LinkedIn-Beitrag von LXSY meldet jedoch, dass der geplante Erweiterungsbau in der Karl-Marx-Allee nach Prüfung eingestellt wurde. Der Realisierungsstatus ist daher","no_has_bauobjektrolle_target"
"bauobjekt/BedZED_London_Hackbridge","","Gebäude\BedZED_London_Hackbridge.md","","","","","BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung | BedZED_London_Hackbridge | Gemischt genutztes Quartier mit Wohnungen, Arbeits-/Gewerbeflächen und Gemeinschaftseinrichtungen | BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung | Neubau eines Nullenergie-/Ökoquartiers mit Direct Reuse einzelner Bauteile | BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung | Gemischt genutztes Quartier mit Wohnungen, Arbeits-/Gewerbeflächen und Gemeinschaftseinrichtungen | Neubau eines Nullenergie-/Ökoquartiers mit Direct Reuse einzelner Bauteile | Brownfield / ehemals für Klärschlamm bzw. sewage works genutzt; genaue Vornutzung der Bauteilquellen: lokale Abbruch-/Refurbishment-Standorte, u. a. Brighton Railway Station für Stahl laut BioRegional | Wohnen, Arbeiten, Gemeinschaftsnutzung | gebaut 2000–2002; Eröffnung/Nutzung ab 2002 | gebaut","no_has_bausystem_target"
"bauobjekt/Berlin_Schildow_Pilot_House","","Gebäude\Berlin_Schildow_Pilot_House.md","","","","","Berlin-Schildow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Wiederverwendung von WBS70-Plattenbauteilen aus Berliner/Marzahner Plattenbau | Berlin-Schildow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Berlin_Schildow_Pilot_House | Einfamilienhaus / Pilotwohnhaus","no_has_bauaufgabe_intervention_target"
"bauobjekt/Berlin_Schildow_Pilot_House_2","","Gebäude\Berlin_Schildow_Pilot_House_2.md","","","","","Berlin-Schildow Pilot House 2 — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Pilot zur Wiederverwendung von WBS70-Plattenbauteilen | Berlin-Schildow Pilot House 2 — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Berlin_Schildow_Pilot_House_2 | Einfamilienhaus / Zwei-Generationenhaus; genaue Zuordnung zu einem oder zwei Gebäuden unbekannt","no_has_bauaufgabe_intervention_target"
"bauobjekt/Bestandshalle_CRCLR_House","","gebaeude\Bestandshalle_CRCLR_House.md","","","","","Bestandshalle CRCLR House | Bestandshalle_CRCLR_House | Bestandshalle CRCLR House | Umbau statt Abriss; zirkuläres Bauen; Reallabor im Bestand; Mischnutzung; Holzaufstockung; reversible Innenausbauten; Materialpässe. | Bestandshalle CRCLR House | Umbau statt Abriss; zirkuläres Bauen; Reallabor im Bestand; Mischnutzung; Holzaufstockung; reversible Innenausbauten; Materialpässe. | Umbau statt Abriss; zirkuläres Bauen; Reallabor im Bestand; Mischnutzung; Holzaufstockung; reversible Innenausbauten; Materialpässe. | Die Bestandshalle des CRCLR House ist eine ehemalige Fasslade- bzw. Lagerhalle auf dem Gelände der früheren Berliner Kindl-Brauerei in Neukölln. Sie wurde als Teil eines zirkulären Bauprojekts ertüchtigt, umgenutzt und durch eine Holzaufstockung ergänzt. Die Halle bildet den räumlichen Sockel für Coworking, Werkstätten, Veranstaltungen, Café- und Community-Nutzungen; darüber bzw. daran anschließend wurden Wohn- und Gemeinschaftsnutzungen entwickelt. Als gebäudebezogener Wissensspeicher steht hier die vorhandene Halle im Mittelpunkt: ihre Struktur, ihre Umnutzungsfähigkeit, ihre Aufnahme von Re-Use-Ausbauelementen und ihre Rolle als Demonstrator für zirkuläres Bauen. | Umbau statt Abriss; zirkuläres Bauen; Reallabor im Bestand; Mischnutzung; Holzaufstockung; reversible Innenausbauten; Materialpässe. | Die Bestandshalle des CRCLR House ist eine ehemalige Fasslade- bzw. Lagerhalle auf dem Gelände der früheren Berliner Kindl-Brauerei in Neukölln. Sie wurde als Teil eines zirkulären Bauprojekts ertüchtigt, umgenutzt und durch eine Holzaufstockung ergänzt. Die Halle bildet den räumlichen Sockel für Coworking, Werkstätten, Veranstaltungen, Café- und Community-Nutzungen; darüber bzw. daran anschließend wurden Wohn- und Gemeinschaftsnutzungen entwickelt. Als gebäudebezogener Wissensspeicher steht hier die vorhandene Halle im Mittelpunkt: ihre Struktur, ihre Umnutzungsfähigkeit, ihre Aufnahme von Re-Use-Ausbauelementen und ihre Rolle als Demonstrator für zirkuläres Bauen.","no_has_bausystem_target"
"bauobjekt/Bestandshalle_CRCLR_House","","gebaeude\Bestandshalle_CRCLR_House.md","","","","","Bestandshalle CRCLR House | Umbau statt Abriss; zirkuläres Bauen; Reallabor im Bestand; Mischnutzung; Holzaufstockung; reversible Innenausbauten; Materialpässe. | Die Bestandshalle des CRCLR House ist eine ehemalige Fasslade- bzw. Lagerhalle auf dem Gelände der früheren Berliner Kindl-Brauerei in Neukölln. Sie wurde als Teil eines zirkulären Bauprojekts ertüchtigt, umgenutzt und durch eine Holzaufstockung ergänzt. Die Halle bildet den räumlichen Sockel für Coworking, Werkstätten, Veranstaltungen, Café- und Community-Nutzungen; darüber bzw. daran anschließend wurden Wohn- und Gemeinschaftsnutzungen entwickelt. Als gebäudebezogener Wissensspeicher steht hier die vorhandene Halle im Mittelpunkt: ihre Struktur, ihre Umnutzungsfähigkeit, ihre Aufnahme von Re-Use-Ausbauelementen und ihre Rolle als Demonstrator für zirkuläres Bauen.","no_has_bauobjektstatus_target"
"bauobjekt/Bestandshalle_CRCLR_House","","gebaeude\Bestandshalle_CRCLR_House.md","","","","","Bestandshalle CRCLR House | Umbau statt Abriss; zirkuläres Bauen; Reallabor im Bestand; Mischnutzung; Holzaufstockung; reversible Innenausbauten; Materialpässe. | Umbau statt Abriss; zirkuläres Bauen; Reallabor im Bestand; Mischnutzung; Holzaufstockung; reversible Innenausbauten; Materialpässe. | Die Bestandshalle des CRCLR House ist eine ehemalige Fasslade- bzw. Lagerhalle auf dem Gelände der früheren Berliner Kindl-Brauerei in Neukölln. Sie wurde als Teil eines zirkulären Bauprojekts ertüchtigt, umgenutzt und durch eine Holzaufstockung ergänzt. Die Halle bildet den räumlichen Sockel für Coworking, Werkstätten, Veranstaltungen, Café- und Community-Nutzungen; darüber bzw. daran anschließend wurden Wohn- und Gemeinschaftsnutzungen entwickelt. Als gebäudebezogener Wissensspeicher steht hier die vorhandene Halle im Mittelpunkt: ihre Struktur, ihre Umnutzungsfähigkeit, ihre Aufnahme von Re-Use-Ausbauelementen und ihre Rolle als Demonstrator für zirkuläres Bauen. | Umbau statt Abriss; zirkuläres Bauen; Reallabor im Bestand; Mischnutzung; Holzaufstockung; reversible Innenausbauten; Materialpässe. | Die Bestandshalle des CRCLR House ist eine ehemalige Fasslade- bzw. Lagerhalle auf dem Gelände der früheren Berliner Kindl-Brauerei in Neukölln. Sie wurde als Teil eines zirkulären Bauprojekts ertüchtigt, umgenutzt und durch eine Holzaufstockung ergänzt. Die Halle bildet den räumlichen Sockel für Coworking, Werkstätten, Veranstaltungen, Café- und Community-Nutzungen; darüber bzw. daran anschließend wurden Wohn- und Gemeinschaftsnutzungen entwickelt. Als gebäudebezogener Wissensspeicher steht hier die vorhandene Halle im Mittelpunkt: ihre Struktur, ihre Umnutzungsfähigkeit, ihre Aufnahme von Re-Use-Ausbauelementen und ihre Rolle als Demonstrator für zirkuläres Bauen.","no_has_bauobjektrolle_target"
"bauobjekt/Bestandverplanzung_Pavilion_Muenchen","","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Bestandverplanzung Pavilion, München — Fallstudie Direct Reuse / zirkuläres Bauen | Pavillon / Demonstrator; genaue Nutzung unbekannt","no_has_nutzung_target"
"bauobjekt/Bestandverplanzung_Pavilion_Muenchen","","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Bestandverplanzung Pavilion, München — Fallstudie Direct Reuse / zirkuläres Bauen | Bestandverplanzung_Pavilion_Muenchen | Pavillon / kleine wiederaufgebaute Bungalow-Struktur; genaue Gebäudebezeichnung unbekannt | Bestandverplanzung Pavilion, München — Fallstudie Direct Reuse / zirkuläres Bauen | Wiederverwendung von Paneelen aus drei Bungalows des Münchner Olympischen Dorfes | Bestandverplanzung Pavilion, München — Fallstudie Direct Reuse / zirkuläres Bauen | Pavillon / kleine wiederaufgebaute Bungalow-Struktur; genaue Gebäudebezeichnung unbekannt | Wiederverwendung von Paneelen aus drei Bungalows des Münchner Olympischen Dorfes | Studentische bzw. olympische Bungalows im Olympischen Dorf München | Pavillon / Demonstrator; genaue Nutzung unbekannt | 2008 laut PRECS; Donor-Bungalows aus Olympiadorf-Kontext ca. 1972 | gebaut / Pavillon bzw. kleiner Demonstrator","no_has_bausystem_target"
"bauobjekt/Bestandverplanzung_Pavilion_Muenchen","","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Bestandverplanzung Pavilion, München — Fallstudie Direct Reuse / zirkuläres Bauen | Wiederverwendung von Paneelen aus drei Bungalows des Münchner Olympischen Dorfes | Bestandverplanzung Pavilion, München — Fallstudie Direct Reuse / zirkuläres Bauen | Bestandverplanzung_Pavilion_Muenchen | Pavillon / kleine wiederaufgebaute Bungalow-Struktur; genaue Gebäudebezeichnung unbekannt","no_has_bauaufgabe_intervention_target"
