"source","case_id","legacy_path","value","relationship","confidence_source","note","raw_label","reason"
"reuse_einsatz/Berlin_Schildow_Pilot_House__005__Dach_Satteldach","","","","","","","WBS70-Teile","no_token_match"
"reuse_einsatz/Bestandverplanzung_Pavilion_Muenchen__001__Fertigteil_Paneele","","","","","","","drei Bungalows des Olympischen Dorfes München","no_token_match"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__001__Stahltr_ger","","","","","","","dismantled I-93 / Big Dig","no_token_match"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__002__Stahlst_tzen","","","","","","","Big Dig components","no_token_match"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__003__Inverset_panels","","","","","","","temporary site ramps and roads","no_token_match"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__004__Ramp_pier_components","","","","","","","Boston Big Dig","no_token_match"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__005__Dachgarten_Tragunterbau","","","","","","","Big Dig material","no_token_match"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__006__Glas_Zedernfassade","","","","","","","vermutlich neu","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__007__Concrete_block_garage_wing","","","","","","","vermutlich neu","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__001__Tr_ger_St_tzen_Stahlrahmen","","","","","","","ehemaliges Gorlaeus-Hochhaus","no_token_match"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__002__Decken_kanaalplaatvloer","","","","","","","Neubau / nicht als Reuse belegt","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__003__W_nde_Innenw_nde","","","","","","","u. a. ehemaliges Ministeriumsgebäude laut [S2]","no_token_match"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__004__Fassadenmaterial_Gabionenf_llung","","","","","","","Gorlaeus-Abbruch","no_token_match"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__005__Bodenbelag_Eingang_Erdgeschoss","","","","","","","Gorlaeus / weitere Reuse-Quellen","no_token_match"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__006__T_ren","","","","","","","Quellen nennen Türen allgemein","no_token_match"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__007__Sanit_r","","","","","","","u. a. Accounting-Firm-Zentrale nach PTSA","no_token_match"
"reuse_einsatz/BlueCity_Offices_Rotterdam__001__Fensterrahmen_Red_Cedar_Rahmen","","","","","","","Abbruchgebäude / geerntete Rahmen; Sekundärquelle nennt Krankenhausfenster","no_token_match"
"reuse_einsatz/BlueCity_Offices_Rotterdam__003__Betonbl_cke","","","","","","","ursprüngliches Tropicana / laut Sekundärquelle","no_token_match"
"reuse_einsatz/Boulder_Fire_Station_3__001__Wide_flange_beams_structural_steel_members","","","","","","","Boulder Community Hospital Steel Stockpile","no_token_match"
"reuse_einsatz/Boulder_Fire_Station_3__002__Stahlstockpile_gesamt","","","","","","","dekommissioniertes Hospital","no_token_match"
"reuse_einsatz/Boulder_Fire_Station_3__003__Glulam_timber_columns","","","","","","","neu/unbekannt","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Boulder_Fire_Station_3__004__Concrete_slab_on_metal_deck_composite_framing","","","","","","","neu/unbekannt","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Boulder_Fire_Station_3__005__PV_Dach_gro_e_Dachfl_che","","","","","","","neu/unbekannt","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__001__Lange_St_tzen_aus_reclaimed_tubulars","","","","","","","surplus/cancelled oil and gas pipeline projects via Cleveland Steel and Tubes","no_token_match"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__002__Aussteifung_bracing_members","","","","","","","wie oben","no_token_match"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__003__Fa_ade_support_members","","","","","","","nicht reused","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__004__Ovaler_Substation_Screen","","","","","","","Mischsystem","no_token_match"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__005__Earth_Friendly_Concrete_low_cement_concrete","","","","","","","neu / zementreduziert","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__006__Elektrotechnische_Anlagen","","","","","","","neu","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Brighton_Waste_House_Brighton__001__Betonbl_cke","","","","","","","weggeworfene Baustellenmaterialien","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__002__Holz_off_cut_timber","","","","","","","Bauabfälle / Reststücke","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__003__Sperrholz_ply_sheets","","","","","","","Baustellenabfall","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__004__Teppichfliesen","","","","","","","gebrauchte Teppichfliesen","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__005__Vinylbanner","","","","","","","alte Veranstaltungsbanner","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__006__Zahnb_rsten","","","","","","","Flug-/Hotel-/Haushaltsabfall","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__007__Denim_jeans","","","","","","","Altkleider","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__008__Videokassetten_DVD_cases_Floppy_Discs","","","","","","","Haushalts-/Medienabfall","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__009__Fahrradschl_uche","","","","","","","gebrauchte Fahrradteile","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__010__Kaffeesatz_Arbeitsplatte","","","","","","","alte coffee cup grinds","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__011__Duvets_Bettdecken","","","","","","","Wohnheime der Universität","no_token_match"
"reuse_einsatz/Brighton_Waste_House_Brighton__012__Austernschalen_Wandfliesen","","","","","","","Restaurant / Baustelle Preston Barracks","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__001__Wandplatten","","","","","","","Massenwohnungsbau","no_token_match"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__002__Deckenplatten","","","","","","","Massenwohnungsbau","no_token_match"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__003__Fassaden_Au_enwandanteile","","","","","","","P2-Platten","no_token_match"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__001__Stahlpfetten_I_Tr_ger","","","","","","","Bestandsdach der Halle","no_token_match"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__002__Stahlfachwerktr_ger","","","","","","","Bestandsdach der Halle","no_token_match"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__003__Holz_Alu_Fenster_Au_enfenster","","","","","","","demontierte Fenster aus Versicherungsschaden / externe Quelle","no_token_match"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__004__Sanit_robjekte_Duschtassen","","","","","","","Standardisierte Rückbauware","no_token_match"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__006__Holzgalerie_Innenausbau","","","","","","","Abrissbaustellen, Messen, Museen, Lagerbestände, Schreinereireste","no_token_match"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__007__TGA_sichtbar_gef_hrt","","","","","","","neu/Bestand unbekannt","no_token_match"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__001__Tragwerksrahmen_Balken_St_tzen","","","","","","","Rückbauholz aus Demolition-Waste-Streams; genaue Donorgebäude unbekannt","no_token_match"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__002__Wandpaneele","","","","","","","Rückbauholz aus Demolition-Waste-Streams; genaue Donorgebäude unbekannt","no_token_match"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__003__Bodenpaneele","","","","","","","Rückbauholz","no_token_match"
"reuse_einsatz/Charles_Malis_Molenbeek__001__Bodenpflaster_Bruseleye_tiles","","","","","","","Reuse-Bestand, Quelle nicht präzisiert","no_token_match"
"reuse_einsatz/Charles_Malis_Molenbeek__003__Betonst_tzen_balken_Binder","","","","","","","bestehendes Gebäude","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Charles_Malis_Molenbeek__004__Ornamentale_Fassade","","","","","","","bestehendes Gebäude","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__003__Dachziegel","","","","","","","Rest einer Brüsseler Villenrenovierung / Spende","no_token_match"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__004__Au_ent_ren","","","","","","","Namur Croisade pauvreté / Gebruiktebouwmaterialen","no_token_match"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__005__Holzfenster","","","","","","","Namur Croisade pauvreté / Gebruiktebouwmaterialen","no_token_match"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__010__D_mmung_Boden_Wand","","","","","","","Surplus/End-of-stock/B-Qualität via Gebruiktebouwmaterialen/Bouwstocks","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__011__D_mmung_Decke","","","","","","","Bouwstocks Surplus","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__012__Betonbl_cke","","","","","","","Bouwstocks Surplus/B-Qualität","no_token_match"
"reuse_einsatz/Christ_Pavilion_Volkenroda__001__gesamtes_Pavillonensemble","","","","","","","EXPO 2000 Hannover","no_token_match"
"reuse_einsatz/Christ_Pavilion_Volkenroda__002__Dachtragwerk_Christusraum","","","","","","","EXPO 2000","no_token_match"
"reuse_einsatz/Christ_Pavilion_Volkenroda__003__neun_kreuzf_rmige_St_tzen","","","","","","","EXPO 2000","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Christ_Pavilion_Volkenroda__004__Marmor_Glas_Wand_Christusraum","","","","","","","EXPO 2000","no_token_match"
"reuse_einsatz/Christ_Pavilion_Volkenroda__005__Kreuzgang","","","","","","","EXPO 2000","no_token_match"
"reuse_einsatz/Christ_Pavilion_Volkenroda__006__Glasfassade_Vitrinen","","","","","","","EXPO 2000","no_token_match"
"reuse_einsatz/Christ_Pavilion_Volkenroda__007__Sichtbetonteile","","","","","","","EXPO 2000","no_token_match"
"reuse_einsatz/Christ_Pavilion_Volkenroda__008__Krypta_Kolonnade_Wasserbecken","","","","","","","EXPO 2000","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__001__Hohlk_rperdecken_kanaalplaatvloeren","","","","","","","Prinsenhof A, Arnhem","no_token_match"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__002__Prefab_Fassadenelemente","","","","","","","Prinsenhof A","no_token_match"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__003__Br_stungen_parapets","","","","","","","Prinsenhof A Fassaden","no_token_match"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__004__sonstige_Materialien","","","","","","","Prinsenhof A","no_token_match"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__005__Fenster_TGA_Sanit_r","","","","","","","Prinsenhof A","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Circular_Pavilion_Paris__001__Holzt_ren","","","","","","","Sanierung eines Wohngebäudes in Paris 19e","no_token_match"
"reuse_einsatz/Circular_Pavilion_Paris__002__Mineral_Steinwolle","","","","","","","Dach eines Supermarkts","no_token_match"
"reuse_einsatz/Circular_Pavilion_Paris__003__Holzstruktur","","","","","","","Restmaterial Baustelle Altenheim","no_token_match"
"reuse_einsatz/Circular_Pavilion_Paris__004__ehemalige_Ausstellungspaneele","","","","","","","Ausstellungsbau","no_token_match"
"reuse_einsatz/Circular_Pavilion_Paris__005__Terrassen_Caillebotis","","","","","","","Paris-Plage-Operation","no_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__001__Holzrahmen_Fassade","","","","","","","Rückbauten Basel, Lagerbestände, Bestands-/Arealmaterial","no_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__002__Aluminium_Trapezblech","","","","","","","ehemaliges Getränkelager / Dachaufbauten auf Areal","no_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__003__Fenster","","","","","","","Lagerrestbestände","no_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__006__Gitterroste_Br_stungsgitter","","","","","","","vormalige Großbäckerei im Gebäude","no_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__007__Garagentor","","","","","","","Bestand","no_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__008__Betonhallen_Tragstruktur","","","","","","","Bestand Coop-Verteilzentrum","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Europa_Building_Brussels__001__Holzfensterrahmen","","","","","","","Renovierungs- oder Abbruchstellen aus allen EU-Ländern","no_token_match"
"reuse_einsatz/Europa_Building_Brussels__002__Glas_Stahlw_rfel","","","","","","","neu","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Europa_Building_Brussels__003__Residence_Palace_Bestand","","","","","","","Bestand 1922–1927","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Europa_Building_Brussels__004__LED_Lichttubes","","","","","","","neu","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Europa_Building_Brussels__005__Photovoltaik","","","","","","","neu","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Ferme_du_Rail_Paris__001__Holzfensterrahmen_Ch_ssis_bois","","","","","","","Pariser Sozial-/Bestandsfenster, genaue Quelle unbekannt","no_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__002__Holzfensterrahmen","","","","","","","s.o.","no_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__004__Bitumen_Betonbl_cke","","","","","","","Rückbauten","no_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__005__Steinplatten_von_Dachterrassen_B_ro_Fu_bodenplat","","","","","","","Renovierung Bürogebäude La Défense / Büro-Fußböden","no_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__006__Fliesen_Fayence","","","","","","","Restbestand eines Handwerkers","no_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__011__Holz_Strohbau","","","","","","","regionale Bio-Materialien","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Grande_Halle_de_Colombelles__001__Mineralwolle_D_mmung","","","","","","","Rückbau-/Sanierungsbaustellen Region Caen","no_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__002__Radiatoren","","","","","","","regionale Rückbau-/Sanierungsbaustellen","no_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__003__Waschbecken_Sanit_r","","","","","","","Rückbau","no_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__004__WC","","","","","","","Rückbau","no_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__005__Urinale","","","","","","","Rückbau","no_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__006__T_ren_massiv_Brandschutzt_ren","","","","","","","Wohnungs-/Sanierungsbaustellen Region Caen","no_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__007__Au_enfenster_Au_enschreinerei","","","","","","","Büroabbruch nahe Grande Halle","no_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__008__Holzpfetten_Holzst_cke","","","","","","","Rückbau","no_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__009__Fliesen_Fayence","","","","","","","Rückbau/Bestände","no_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__011__Bestand_Betonstruktur","","","","","","","in situ","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__001__Fassadenbleche_blau","","","","","","","externe Industriehalle / Rückbauprojekt","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__002__Dachbleche","","","","","","","Rückbauprojekte","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__003__Stahlbauteile_Laubeng_nge","","","","","","","externe Objekte/Rückbau","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__004__Treppent_rme_Au_entreppe","","","","","","","externe Objekte; Espazium zeigt wiederverwendete Außentreppe","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__005__Gel_nder","","","","","","","u. a. Garagenrampe laut Werkhof29","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__006__Gitterroste","","","","","","","externe Objekte","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__007__Fenster","","","","","","","externe Gebäude / Überschussprodukt","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__008__T_ren","","","","","","","andere Gebäude","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__009__Heizk_rper_Radiatoren","","","","","","","Bestand und/oder andere Gebäude","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__010__Sanit_rapparate","","","","","","","andere Gebäude","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__011__D_mmplatten","","","","","","","Bestand und/oder externe Quelle","no_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__012__alte_Holzpfetten_des_vormaligen_Flachdachs","","","","","","","Bestand","no_token_match"
"reuse_einsatz/Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere__001__Hohlk_rperdecken","","","","","","","1980er Bürogebäude, Tampere-Zentrum","no_token_match"
"reuse_einsatz/Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere__002__Luftschutzraum_Deckenbereich","","","","","","","Neubau","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Hastings_Pier_Visitor_Centre__001__Fassadenbekleidung_Besucherzentrum","","","","","","","Brandschaden / alte Pier-Deckflächen","no_token_match"
"reuse_einsatz/Hastings_Pier_Visitor_Centre__002__Bekleidung_Toiletten_Outbuildings_am_Old_Pavilio","","","","","","","gerettete Pier-Hölzer","no_token_match"
"reuse_einsatz/Hastings_Pier_Visitor_Centre__004__neues_Tragwerk_Besucherzentrum","","","","","","","neu","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Haus_HOS_Mehrfamilienhaus_Muehlhausen__001__Wandelemente","","","","","","","Leinefelde","no_token_match"
"reuse_einsatz/Haus_HOS_Mehrfamilienhaus_Muehlhausen__002__Deckenelemente","","","","","","","Leinefelde","no_token_match"
"reuse_einsatz/Haus_HOS_Mehrfamilienhaus_Muehlhausen__003__Treppen","","","","","","","Leinefelde","no_token_match"
"reuse_einsatz/Haus_HOS_Mehrfamilienhaus_Muehlhausen__004__Gesamtbauteile","","","","","","","Leinefelde","no_token_match"
"reuse_einsatz/Holbein_Gardens_London__001__Stahltr_ger_st_tzen","","","","","","","9 t aus Grosvenor-Projekten / 15–16 t aus Cleveland-Steel-Bestand","no_token_match"
"reuse_einsatz/Holbein_Gardens_London__002__Reclaimed_stone_brickwork","","","","","","","unbekannt / andere Quellen","no_token_match"
"reuse_einsatz/Holbein_Gardens_London__003__bestehender_Betonrahmen","","","","","","","Bestandsgebäude vor Ort","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Holbein_Gardens_London__004__bestehende_Fassade","","","","","","","Bestandsgebäude","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Holbein_Gardens_London__005__CLT_Decken","","","","","","","neu / Eurban","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/Holbein_Gardens_London__006__Cemfree_concrete","","","","","","","neu","not_reusable_enough_for_has_beschaffungsweg"
"reuse_einsatz/House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain__001__1930er_Stahltr_ger_vom_House_of_Fraser","","","","","","","former House of Fraser / 318 Oxford Street","no_token_match"
"reuse_einsatz/House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain__002__Stahlst_tzen_aus_unteren_Geschossen_318_Oxford_S","","","","","","","House of Fraser lower floors","no_token_match"
"reuse_einsatz/House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain__003__Repurposed_steel_von_Cleveland","","","","","","","Cleveland Steel & Tubes / oil-gas surplus stock","no_token_match"
"reuse_einsatz/House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain__005__Handrails_and_other_fixtures","","","","","","","original TBC / demolition materials","no_token_match"
"reuse_einsatz/House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain__006__Bricks_demolition_materials","","","","","","","original building / demolition","no_token_match"
"reuse_einsatz/Impact_Hub_Berlin_CRCLR_Fitout__001__Schwarze_MDF_Platten","","","","","","","Boros Foundation Ausstellung im Berghain-Kontext","no_token_match"
"reuse_einsatz/Impact_Hub_Berlin_CRCLR_Fitout__002__Red_MDF_boards","","","","","","","andere Baustelle","no_token_match"
"reuse_einsatz/Impact_Hub_Berlin_CRCLR_Fitout__003__Ziegel_im_Empfang","","","","","","","andere Baustelle","no_token_match"
"reuse_einsatz/Impact_Hub_Berlin_CRCLR_Fitout__004__Holzlatten","","","","","","","verschiedene Tischlereien","no_token_match"
"reuse_einsatz/Impact_Hub_Berlin_CRCLR_Fitout__007__T_ren_Fenster_Sanit_r","","","","","","","Gesamtprojekt CRCLR, Quellen nennen reused doors/windows/sanitary","no_token_match"
"reuse_einsatz/Institut_de_Botanique_ULg_Liege__002__Haupttragwerk_Bestand","","","","","","","Bestand vor Ort","not_reusable_enough_for_has_beschaffungsweg"
