"source","relation","target","raw_label","confidence","resolution_rule","legacy_path"
"reuse_einsatz/BedZED_London_Hackbridge__009__Feste_Einbauten_K_chenteile","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BedZED_London_Hackbridge.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House__001__zugeschnittene_Betonfertigteile","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Berlin_Schildow_Pilot_House.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House__002__Deckenplatten","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Berlin_Schildow_Pilot_House.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House__003__Innenwandplatten","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Berlin_Schildow_Pilot_House.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House__005__Dach_Satteldach","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Berlin_Schildow_Pilot_House.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__001__zugeschnittene_Betonfertigteile","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / Rohbau 2005; genaue Trennung zweier Häuser unbekannt","rule_medium","case_50c_reuse_einsatzstatus_project_status","Gebäude\Berlin_Schildow_Pilot_House_2.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__002__Deckenplatten_als_Ursprungsbauteile","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / Rohbau 2005; genaue Trennung zweier Häuser unbekannt","rule_medium","case_50c_reuse_einsatzstatus_project_status","Gebäude\Berlin_Schildow_Pilot_House_2.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__003__Innenwandplatten_als_Ursprungsbauteile","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / Rohbau 2005; genaue Trennung zweier Häuser unbekannt","rule_medium","case_50c_reuse_einsatzstatus_project_status","Gebäude\Berlin_Schildow_Pilot_House_2.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__005__Garage_Schuppen_Au_enmauern","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / Rohbau 2005; genaue Trennung zweier Häuser unbekannt","rule_medium","case_50c_reuse_einsatzstatus_project_status","Gebäude\Berlin_Schildow_Pilot_House_2.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__008__Dach","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / Rohbau 2005; genaue Trennung zweier Häuser unbekannt","rule_medium","case_50c_reuse_einsatzstatus_project_status","Gebäude\Berlin_Schildow_Pilot_House_2.md"
"reuse_einsatz/Bestandverplanzung_Pavilion_Muenchen__001__Fertigteil_Paneele","has_reuse_einsatzstatus","reuse_einsatzstatus/Prototypisch","gebaut / Pavillon bzw. kleiner Demonstrator","rule_medium","case_50c_reuse_einsatzstatus_project_status","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md"
"reuse_einsatz/Big_Dig_Building_Boston__001__Boxbeams_Infrastrukturtr_ger","has_reuse_einsatzstatus","reuse_einsatzstatus/Verworfen","Proposal / aborted / ungebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Big_Dig_Building_Boston.md"
"reuse_einsatz/Big_Dig_Building_Boston__002__Stra_en_Rampenelemente","has_reuse_einsatzstatus","reuse_einsatzstatus/Verworfen","Proposal / aborted / ungebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Big_Dig_Building_Boston.md"
"reuse_einsatz/Big_Dig_Building_Boston__003__Fassaden_Cladding_Elemente","has_reuse_einsatzstatus","reuse_einsatzstatus/Verworfen","Proposal / aborted / ungebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Big_Dig_Building_Boston.md"
"reuse_einsatz/Big_Dig_Building_Boston__004__Landscape_elevated_landscape_elements","has_reuse_einsatzstatus","reuse_einsatzstatus/Verworfen","Proposal / aborted / ungebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Big_Dig_Building_Boston.md"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__001__Stahltr_ger","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut; Fertigstellung 2006.","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Big_Dig_House_Lexington_Massachusetts.md"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__002__Stahlst_tzen","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut; Fertigstellung 2006.","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Big_Dig_House_Lexington_Massachusetts.md"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__003__Inverset_panels","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut; Fertigstellung 2006.","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Big_Dig_House_Lexington_Massachusetts.md"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__004__Ramp_pier_components","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut; Fertigstellung 2006.","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Big_Dig_House_Lexington_Massachusetts.md"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__005__Dachgarten_Tragunterbau","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut; Fertigstellung 2006.","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Big_Dig_House_Lexington_Massachusetts.md"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__001__Tr_ger_St_tzen_Stahlrahmen","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BioPartner_5_Leiden_Oegstgeest.md"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__003__W_nde_Innenw_nde","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BioPartner_5_Leiden_Oegstgeest.md"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__004__Fassadenmaterial_Gabionenf_llung","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BioPartner_5_Leiden_Oegstgeest.md"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__005__Bodenbelag_Eingang_Erdgeschoss","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BioPartner_5_Leiden_Oegstgeest.md"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__006__T_ren","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BioPartner_5_Leiden_Oegstgeest.md"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__007__Sanit_r","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BioPartner_5_Leiden_Oegstgeest.md"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__009__M_bel","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BioPartner_5_Leiden_Oegstgeest.md"
"reuse_einsatz/BlueCity_Offices_Rotterdam__001__Fensterrahmen_Red_Cedar_Rahmen","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BlueCity_Offices_Rotterdam.md"
"reuse_einsatz/BlueCity_Offices_Rotterdam__003__Betonbl_cke","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BlueCity_Offices_Rotterdam.md"
"reuse_einsatz/BlueCity_Offices_Rotterdam__004__Balustraden","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BlueCity_Offices_Rotterdam.md"
"reuse_einsatz/BlueCity_Offices_Rotterdam__007__feste_Einbauten","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\BlueCity_Offices_Rotterdam.md"
"reuse_einsatz/Boulder_Fire_Station_3__001__Wide_flange_beams_structural_steel_members","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / completed and brought online November 2024","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Boulder_Fire_Station_3.md"
"reuse_einsatz/Boulder_Fire_Station_3__002__Stahlstockpile_gesamt","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / completed and brought online November 2024","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Boulder_Fire_Station_3.md"
"reuse_einsatz/Boulder_Fire_Station_3__006__T_ren_Leuchten_Toiletten_Cabinets_aus_Hospital","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / completed and brought online November 2024","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Boulder_Fire_Station_3.md"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__001__Lange_St_tzen_aus_reclaimed_tubulars","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut; Stahlbauarbeiten laut ASBP Juli–November 2022 abgeschlossen; Arup beschreibt realisiertes Projekt.","rule_medium","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brent_Cross_Town_Primary_Substation_London.md"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__002__Aussteifung_bracing_members","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut; Stahlbauarbeiten laut ASBP Juli–November 2022 abgeschlossen; Arup beschreibt realisiertes Projekt.","rule_medium","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brent_Cross_Town_Primary_Substation_London.md"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__004__Ovaler_Substation_Screen","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut; Stahlbauarbeiten laut ASBP Juli–November 2022 abgeschlossen; Arup beschreibt realisiertes Projekt.","rule_medium","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brent_Cross_Town_Primary_Substation_London.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__001__Betonbl_cke","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__002__Holz_off_cut_timber","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__003__Sperrholz_ply_sheets","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__004__Teppichfliesen","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__005__Vinylbanner","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__006__Zahnb_rsten","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__007__Denim_jeans","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__008__Videokassetten_DVD_cases_Floppy_Discs","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__009__Fahrradschl_uche","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__010__Kaffeesatz_Arbeitsplatte","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__011__Duvets_Bettdecken","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut / permanent; 2025 als „Brighton Wild House“ weiterentwickelt","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__001__Wandplatten","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Broethen_Twin_House_Hoyerswerda.md"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__002__Deckenplatten","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Broethen_Twin_House_Hoyerswerda.md"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__003__Fassaden_Au_enwandanteile","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Broethen_Twin_House_Hoyerswerda.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__001__Stahlpfetten_I_Tr_ger","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__002__Stahlfachwerktr_ger","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__003__Holz_Alu_Fenster_Au_enfenster","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__004__Sanit_robjekte_Duschtassen","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__005__Vorhangfassadenelemente_Blech_Glas","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__006__Holzgalerie_Innenausbau","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__007__TGA_sichtbar_gef_hrt","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__001__Tragwerksrahmen_Balken_St_tzen","has_reuse_einsatzstatus","reuse_einsatzstatus/Prototypisch","Prototyp / Demonstrator","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__002__Wandpaneele","has_reuse_einsatzstatus","reuse_einsatzstatus/Prototypisch","Prototyp / Demonstrator","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__003__Bodenpaneele","has_reuse_einsatzstatus","reuse_einsatzstatus/Prototypisch","Prototyp / Demonstrator","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md"
"reuse_einsatz/Charles_Malis_Molenbeek__001__Bodenpflaster_Bruseleye_tiles","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Charles_Malis_Molenbeek.md"
"reuse_einsatz/Charles_Malis_Molenbeek__002__Leuchten","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Charles_Malis_Molenbeek.md"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__001__Fassadenziegel","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Chiro_d_Itterbeek_Dilbeek.md"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__002__Au_enst_rze","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Chiro_d_Itterbeek_Dilbeek.md"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__003__Dachziegel","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Chiro_d_Itterbeek_Dilbeek.md"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__004__Au_ent_ren","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Chiro_d_Itterbeek_Dilbeek.md"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__005__Holzfenster","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Chiro_d_Itterbeek_Dilbeek.md"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__006__Bodenfliesen","has_reuse_einsatzstatus","reuse_einsatzstatus/Realisiert","gebaut","rule_high","case_50c_reuse_einsatzstatus_project_status","Gebäude\Chiro_d_Itterbeek_Dilbeek.md"
