"source","case_id","legacy_path","value","relationship","confidence_source","note","raw_label","reason"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__001__Hohlk_rperdecken_kanaalplaatvloeren","","","","","","","demontiert, gelagert, gekürzt mit Spezial-Setup","no_aufbereitung_token_match"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__002__Prefab_Fassadenelemente","","","","","","","Außenfinish/Isolierung freilegen; Brüstungen mit Seilsäge entfernen","no_aufbereitung_token_match"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__003__Br_stungen_parapets","","","","","","","mit Seilsäge abgetrennt, gestapelt","no_aufbereitung_token_match"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__004__sonstige_Materialien","","","","","","","zirkulär demontiert","no_aufbereitung_token_match"
"reuse_einsatz/Circular_Pavilion_Paris__001__Holzt_ren","","","","","","","Demontage, Anordnung als Fassade","no_aufbereitung_token_match"
"reuse_einsatz/Circular_Pavilion_Paris__002__Mineral_Steinwolle","","","","","","","Ausbau und Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/Circular_Pavilion_Paris__003__Holzstruktur","","","","","","","Zuschnitt/Verarbeitung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Circular_Pavilion_Paris__004__ehemalige_Ausstellungspaneele","","","","","","","Wiederverwendung als Innenausbau","no_aufbereitung_token_match"
"reuse_einsatz/Circular_Pavilion_Paris__005__Terrassen_Caillebotis","","","","","","","Wiederverwendung","no_aufbereitung_token_match"
"reuse_einsatz/Circular_Pavilion_Paris__006__vier_gro_e_Leuchten","","","","","","","Wiederverwendung","no_aufbereitung_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__001__Holzrahmen_Fassade","","","","","","","Vorfertigung, Zuschnitt, Kombination heterogener Bauteile","no_aufbereitung_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__002__Aluminium_Trapezblech","","","","","","","demontiert, zugeschnitten/aufbereitet unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__005__Steinwolled_mmung","","","","","","","Sortierung und Zuschnitt","no_aufbereitung_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__006__Gitterroste_Br_stungsgitter","","","","","","","umfunktioniert","no_aufbereitung_token_match"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__007__Garagentor","","","","","","","umfunktioniert","no_aufbereitung_token_match"
"reuse_einsatz/Europa_Building_Brussels__001__Holzfensterrahmen","","","","","","","geschliffen, restauriert, lackiert, in Edelstahlrahmen gesetzt","no_aufbereitung_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__001__Holzfensterrahmen_Ch_ssis_bois","","","","","","","Vorbereitung, Zuschnitt/Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__002__Holzfensterrahmen","","","","","","","Feuillures nicht abgeschnitten; puzzleartige Montage","no_aufbereitung_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__003__Granitbordsteine","","","","","","","Wiederverwendung ohne Bindemittel als „pierre sèche“","no_aufbereitung_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__004__Bitumen_Betonbl_cke","","","","","","","Auswahl / Einbau","no_aufbereitung_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__005__Steinplatten_von_Dachterrassen_B_ro_Fu_bodenplat","","","","","","","Lagerung, Einbauversuch","no_aufbereitung_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__006__Fliesen_Fayence","","","","","","","Calepinage, Umnutzung von Boden zu Wand","no_aufbereitung_token_match"
"reuse_einsatz/Ferme_du_Rail_Paris__009__Metallteile","","","","","","","Transformation","no_aufbereitung_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__001__Mineralwolle_D_mmung","","","","","","","Identifizieren, sammeln, lagern, vorbereiten","no_aufbereitung_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__002__Radiatoren","","","","","","","Reinigung, Hydraulik-Anschluss unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__003__Waschbecken_Sanit_r","","","","","","","Reinigung, Aufbereitung","no_aufbereitung_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__004__WC","","","","","","","Reinigung","no_aufbereitung_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__005__Urinale","","","","","","","Reinigung","no_aufbereitung_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__006__T_ren_massiv_Brandschutzt_ren","","","","","","","Maßanpassung / Sonderzargen","no_aufbereitung_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__008__Holzpfetten_Holzst_cke","","","","","","","Zuschnitt / Umnutzung","no_aufbereitung_token_match"
"reuse_einsatz/Grande_Halle_de_Colombelles__009__Fliesen_Fayence","","","","","","","Sortierung, Reinigung, Verlegung","no_aufbereitung_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__001__Fassadenbleche_blau","","","","","","","Demontage, Zuschnitt/Anpassung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__003__Stahlbauteile_Laubeng_nge","","","","","","","Anpassung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__004__Treppent_rme_Au_entreppe","","","","","","","Demontage, ggf. Reinigung/Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__005__Gel_nder","","","","","","","Anpassung an neue Lage","no_aufbereitung_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__007__Fenster","","","","","","","Vermessung, ggf. Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__010__Sanit_rapparate","","","","","","","Reinigung/Anpassung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Hastings_Pier_Visitor_Centre__001__Fassadenbekleidung_Besucherzentrum","","","","","","","kurze Stücke bewusst genutzt; Zuschnitt","no_aufbereitung_token_match"
"reuse_einsatz/Hastings_Pier_Visitor_Centre__002__Bekleidung_Toiletten_Outbuildings_am_Old_Pavilio","","","","","","","längere Stücke gespalten","no_aufbereitung_token_match"
"reuse_einsatz/Haus_HOS_Mehrfamilienhaus_Muehlhausen__001__Wandelemente","","","","","","","Auswahl; ggf. Anpassung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Haus_HOS_Mehrfamilienhaus_Muehlhausen__002__Deckenelemente","","","","","","","Auswahl; unbekannte Aufbereitung","no_aufbereitung_token_match"
"reuse_einsatz/Haus_HOS_Mehrfamilienhaus_Muehlhausen__004__Gesamtbauteile","","","","","","","Remontage","no_aufbereitung_token_match"
"reuse_einsatz/House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain__002__Stahlst_tzen_aus_unteren_Geschossen_318_Oxford_S","","","","","","","taken away, re-fabricated, brought back","no_aufbereitung_token_match"
"reuse_einsatz/Impact_Hub_Berlin_CRCLR_Fitout__001__Schwarze_MDF_Platten","","","","","","","Zuschnitt, Montage","no_aufbereitung_token_match"
"reuse_einsatz/Impact_Hub_Berlin_CRCLR_Fitout__004__Holzlatten","","","","","","","Zuschnitt / Montage","no_aufbereitung_token_match"
"reuse_einsatz/Jeugdkliniek_Ithaka_Emergis_Kloetinge__006__Azob_Shingles","","","","","","","Ausbau, Wiederbefestigung","no_aufbereitung_token_match"
"reuse_einsatz/Jeugdkliniek_Ithaka_Emergis_Kloetinge__012__Beleuchtungsarmaturen","","","","","","","prüfen, ggf. anpassen","no_aufbereitung_token_match"
"reuse_einsatz/Jeugdkliniek_Ithaka_Emergis_Kloetinge__013__Elektroinstallationen_Rohre","","","","","","","Wiederverwendung/Neumontage unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__001__Stahlstruktur_der_Traghalle_Hagenholz","","","","","","","Beschriften, sorgfältig demontieren, einlagern, 1:1 wieder aufbauen","no_aufbereitung_token_match"
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__004__Stahltr_ger_und_Trapezbleche_Dach","","","","","","","Demontage, Einlagerung, Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__005__Bauteilkatalog_Elemente","","","","","","","Erfassung/Katalogisierung","no_aufbereitung_token_match"
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__008__vertikaler_Pflanzenfilter_B_ume","","","","","","","Umpflanzung","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen","","","","","","","Demontage, Katalogisierung, Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken","","","","","","","Ausbau/Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe","","","","","","","geringe Anpassungen; Geländerfüllungen ergänzt","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster","","","","","","","Ausbau, Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche","","","","","","","Zuschnitt, Montage","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung","","","","","","","Sortierung, Zuschnitt","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente","","","","","","","Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren","","","","","","","Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten","","","","","","","Zuschnitt, Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten","","","","","","","Reinigung, Zuschnitt","no_aufbereitung_token_match"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein","","","","","","","Reinigung","no_aufbereitung_token_match"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","","","","","","","Ausbau, Wiedereinbau unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","","","","","","","Reinigung, Ausbau, Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","","","","","","","Reinigung/Anpassung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","","","","","","","Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","","","","","","","Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Hotel_ffnungen","","","","","","","Anpassung an Hotelräume","no_aufbereitung_token_match"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Terrazzo_M_rtelboden_Reuse_Shop","","","","","","","zu Cullets/Scherben verarbeitet, in Mörtel/Terrazzo eingebracht","no_aufbereitung_token_match"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__004__Mosaikboden_Community_Hall","","","","","","","zufällige Verlegung unterschiedlicher Formen/Farben","no_aufbereitung_token_match"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__005__Fliesen_unter_Traufe_Regenf_nger_Rand","","","","","","","neu verlegt","no_aufbereitung_token_match"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__006__Au_enwand_Receiving_wall_Elemente","","","","","","","übernommen/upcycled","no_aufbereitung_token_match"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Au_entreppe","","","","","","","Demontage, Transport, Einbau","no_aufbereitung_token_match"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__002__Vordach_Pergola","","","","","","","Umnutzung, Montage","no_aufbereitung_token_match"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__004__Stahlkonstruktion_Beschattung","","","","","","","Umnutzung","no_aufbereitung_token_match"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__005__Gel_nder_Br_stungsgel_nder","","","","","","","Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__006__Stahltr_ger_Unterz_ge_St_tzen","","","","","","","Einbau, ggf. Zuschnitt","no_aufbereitung_token_match"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__007__Brandschutzt_ren","","","","","","","1:1 Wiedereinbau laut Stadt Zürich","no_aufbereitung_token_match"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__008__Akustikelemente_Deckenpaneele","","","","","","","Einbau / Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Sanit_rapparate_Lavabos_Toiletten","","","","","","","Aufbereitung, neue Anschlüsse","no_aufbereitung_token_match"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__gebrauchte_K_che","","","","","","","Reinigung, Einbau, Anschluss","no_aufbereitung_token_match"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__011__Pflanztr_ge","","","","","","","Einbau","no_aufbereitung_token_match"
"reuse_einsatz/Lo_Reninge_Town_Hall_Facade__001__Fassadenziegel","","","","","","","Auswahl, Reinigung und Vermauerung wahrscheinlich; projektspezifisch nicht detailliert","no_aufbereitung_token_match"
"reuse_einsatz/Lokomotion_Technology_Centre_mini_pilot_Tampere__001__Hohlk_rperdecken","","","","","","","Werksaufbereitung bei Consolis Parma Nummela","no_aufbereitung_token_match"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__001__Stahlprofile","","","","","","","selektiver Rückbau, Zuschnitt/Anpassung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__002__Blech_aus_B_den","","","","","","","Bergung; künstlerische Bemalung durch Schüler","no_aufbereitung_token_match"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__003__Stahlfassadenpaneele","","","","","","","Demontage, Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__004__Akustikpaneele","","","","","","","Demontage, Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__005__Metall_Deckenpaneele","","","","","","","Demontage/Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__006__Stra_enpflasterplatten","","","","","","","Demontage, Verpackung, Lieferung, Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__007__Fertigbetonelemente_als_Rinnen","","","","","","","Bergung/Wiedereinbau","no_aufbereitung_token_match"
"reuse_einsatz/Maison_DnA_Asse__001__u_ere_Ziegelw_nde","","","","","","","Reinigung/Aufbereitung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Maison_Vignette_Auderghem__001__Fassaden_Claustra_Ziegel","","","","","","","Auswahl/Reinigung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Maison_Vignette_Auderghem__003__Wandfliesen","","","","","","","Demontage/Reinigung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Maison_Vignette_Auderghem__004__Bodenfliesen","","","","","","","Reinigung unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Maison_Vignette_Auderghem__005__Blausteinplatten","","","","","","","Sortieren/Zuschneiden unbekannt","no_aufbereitung_token_match"
"reuse_einsatz/Maison_des_Canaux_Paris__001__T_ren","","","","","","","Reinigung, Anpassung möglich, nicht belegt","no_aufbereitung_token_match"
"reuse_einsatz/Mehrow_Pilot_House__001__Wandplatten","","","","","","","Demontage, Reinigung, ggf. Anpassung","no_aufbereitung_token_match"
"reuse_einsatz/Mehrow_Pilot_House__002__Deckenplatten","","","","","","","Demontage, Reinigung","no_aufbereitung_token_match"
"reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__001__Hohlk_rperdecken","","","","","","","Reinigung, Kürzen, notwendige Öffnungen/Fittings, Wärmedämmung","no_aufbereitung_token_match"
"reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__002__Blaustein_Flagstones","","","","","","","Bergung, Zuschnitt/Dimensionierung","no_aufbereitung_token_match"
"reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__003__Granitboden","","","","","","","Bergung und Wiedereinbau","no_aufbereitung_token_match"
