"source","case_id","legacy_path","value","relationship","confidence_source","note","raw_label","reason"
"reuse_einsatz/BedZED_London_Hackbridge__010__D_mmung","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/BedZED_London_Hackbridge__011__Sanit_r","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/BedZED_London_Hackbridge__012__Beleuchtung","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__001__zugeschnittene_Betonfertigteile","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__002__Deckenplatten_als_Ursprungsbauteile","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__003__Innenwandplatten_als_Ursprungsbauteile","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__004__Treppe","","","","","","","neu","non_direct_reuse_abgrenzung"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__005__Garage_Schuppen_Au_enmauern","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__006__Fenster","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__007__T_ren","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__008__Dach","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Berlin_Schildow_Pilot_House_2__009__TGA","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Berlin_Schildow_Pilot_House__001__zugeschnittene_Betonfertigteile","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Berlin_Schildow_Pilot_House__002__Deckenplatten","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Berlin_Schildow_Pilot_House__003__Innenwandplatten","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Berlin_Schildow_Pilot_House__004__Treppe","","","","","","","neu","non_direct_reuse_abgrenzung"
"reuse_einsatz/Berlin_Schildow_Pilot_House__005__Dach_Satteldach","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Berlin_Schildow_Pilot_House__006__Fenster_T_ren_Fassade_Gel_nder_Bodenaufbauten_TG","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Bestandverplanzung_Pavilion_Muenchen__001__Fertigteil_Paneele","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Bestandverplanzung_Pavilion_Muenchen__002__T_ren","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Bestandverplanzung_Pavilion_Muenchen__003__Fenster_Fassade","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Bestandverplanzung_Pavilion_Muenchen__004__Dach","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Bestandverplanzung_Pavilion_Muenchen__005__Treppen_Gel_nder","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Bestandverplanzung_Pavilion_Muenchen__006__TGA_Sanit_r_Beleuchtung","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Big_Dig_Building_Boston__001__Boxbeams_Infrastrukturtr_ger","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Big_Dig_Building_Boston__002__Stra_en_Rampenelemente","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Big_Dig_Building_Boston__003__Fassaden_Cladding_Elemente","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Big_Dig_Building_Boston__004__Landscape_elevated_landscape_elements","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Big_Dig_Building_Boston__005__TGA_Fenster_T_ren_Dach","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__001__Stahltr_ger","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__002__Stahlst_tzen","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__003__Inverset_panels","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__004__Ramp_pier_components","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__005__Dachgarten_Tragunterbau","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__006__Glas_Zedernfassade","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__007__Concrete_block_garage_wing","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__001__Tr_ger_St_tzen_Stahlrahmen","","","","","","","demontierbar geplant; Details unbekannt","no_precise_connection_target"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__002__Decken_kanaalplaatvloer","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__003__W_nde_Innenw_nde","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__004__Fassadenmaterial_Gabionenf_llung","","","","","","","Körbe/Gabionen; Details unbekannt","no_precise_connection_target"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__005__Bodenbelag_Eingang_Erdgeschoss","","","","","","","Mörtel/Bettung unbekannt","no_precise_connection_target"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__006__T_ren","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__007__Sanit_r","","","","","","","Sanitäranschlüsse unbekannt","no_precise_connection_target"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__008__Beleuchtung","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__009__M_bel","","","","","","","—","non_direct_reuse_abgrenzung"
"reuse_einsatz/BlueCity_Offices_Rotterdam__001__Fensterrahmen_Red_Cedar_Rahmen","","","","","","","geneigt / flach montiert, Details unbekannt","no_precise_connection_target"
"reuse_einsatz/BlueCity_Offices_Rotterdam__002__wiederverwendeter_Stahl","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/BlueCity_Offices_Rotterdam__003__Betonbl_cke","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/BlueCity_Offices_Rotterdam__004__Balustraden","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/BlueCity_Offices_Rotterdam__005__T_ren","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/BlueCity_Offices_Rotterdam__006__Beleuchtung","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/BlueCity_Offices_Rotterdam__007__feste_Einbauten","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Boulder_Fire_Station_3__001__Wide_flange_beams_structural_steel_members","","","","","","","geschraubt/geschweißt unbekannt","no_precise_connection_target"
"reuse_einsatz/Boulder_Fire_Station_3__002__Stahlstockpile_gesamt","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Boulder_Fire_Station_3__003__Glulam_timber_columns","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Boulder_Fire_Station_3__004__Concrete_slab_on_metal_deck_composite_framing","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Boulder_Fire_Station_3__005__PV_Dach_gro_e_Dachfl_che","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Boulder_Fire_Station_3__006__T_ren_Leuchten_Toiletten_Cabinets_aus_Hospital","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__001__Lange_St_tzen_aus_reclaimed_tubulars","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__002__Aussteifung_bracing_members","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__003__Fa_ade_support_members","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__004__Ovaler_Substation_Screen","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__005__Earth_Friendly_Concrete_low_cement_concrete","","","","","","","—","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__006__Elektrotechnische_Anlagen","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Brighton_Waste_House_Brighton__001__Betonbl_cke","","","","","","","Mörtel/Verbindung unbekannt","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__002__Holz_off_cut_timber","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__003__Sperrholz_ply_sheets","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__004__Teppichfliesen","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__005__Vinylbanner","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__006__Zahnb_rsten","","","","","","","Kassetten/Hohlräume","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__007__Denim_jeans","","","","","","","Kassetten/Hohlräume","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__008__Videokassetten_DVD_cases_Floppy_Discs","","","","","","","Kassetten/Hohlräume","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__009__Fahrradschl_uche","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__010__Kaffeesatz_Arbeitsplatte","","","","","","","Einbau unbekannt","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__011__Duvets_Bettdecken","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Brighton_Waste_House_Brighton__012__Austernschalen_Wandfliesen","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__001__Wandplatten","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__002__Deckenplatten","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__003__Fassaden_Au_enwandanteile","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__004__Fenster","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__005__T_ren","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__006__Dach","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__007__Treppen","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__008__TGA","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__001__Stahlpfetten_I_Tr_ger","","","","","","","geschweißt/verschraubt: unbekannt","no_precise_connection_target"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__002__Stahlfachwerktr_ger","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__003__Holz_Alu_Fenster_Au_enfenster","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__004__Sanit_robjekte_Duschtassen","","","","","","","Standardanschlüsse vermutet","no_precise_connection_target"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__005__Vorhangfassadenelemente_Blech_Glas","","","","","","","lösbar geplant","non_direct_reuse_abgrenzung"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__007__TGA_sichtbar_gef_hrt","","","","","","","zugänglich","no_precise_connection_target"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__001__Tragwerksrahmen_Balken_St_tzen","","","","","","","unbekannt; demontierbares Kit-of-parts belegt","no_precise_connection_target"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__002__Wandpaneele","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__003__Bodenpaneele","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__004__Dach_Abdichtung_TGA_Sanit_r","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Charles_Malis_Molenbeek__001__Bodenpflaster_Bruseleye_tiles","","","","","","","Mörtel/Verlegung unbekannt","no_precise_connection_target"
"reuse_einsatz/Charles_Malis_Molenbeek__002__Leuchten","","","","","","","elektrische Installation unbekannt","no_precise_connection_target"
"reuse_einsatz/Charles_Malis_Molenbeek__003__Betonst_tzen_balken_Binder","","","","","","","Bestand","non_direct_reuse_abgrenzung"
"reuse_einsatz/Charles_Malis_Molenbeek__004__Ornamentale_Fassade","","","","","","","Bestand","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Charles_Malis_Molenbeek__005__Schalter_Counter","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__002__Au_enst_rze","","","","","","","verschraubt/verschweißt unbekannt","no_precise_connection_target"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__003__Dachziegel","","","","","","","Dachdeckung","no_precise_connection_target"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__004__Au_ent_ren","","","","","","","Türbänder/Rahmen","no_precise_connection_target"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__005__Holzfenster","","","","","","","Rahmen","no_precise_connection_target"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__006__Bodenfliesen","","","","","","","Fliesenbelag","no_precise_connection_target"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__007__Wandfliesen","","","","","","","Fliesenbelag","no_precise_connection_target"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__008__Sanit_robjekte","","","","","","","Sanitäranschlüsse","no_precise_connection_target"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__009__Leuchten","","","","","","","Elektroanschluss","no_precise_connection_target"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__010__D_mmung_Boden_Wand","","","","","","","Einbau unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__011__D_mmung_Decke","","","","","","","Einbau unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__013__Holzrahmen_Dachtragwerk","","","","","","","Holzverbindungen","no_precise_connection_target"
"reuse_einsatz/Christ_Pavilion_Volkenroda__001__gesamtes_Pavillonensemble","","","","","","","modular; Details unbekannt","no_precise_connection_target"
"reuse_einsatz/Christ_Pavilion_Volkenroda__002__Dachtragwerk_Christusraum","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Christ_Pavilion_Volkenroda__003__neun_kreuzf_rmige_St_tzen","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Christ_Pavilion_Volkenroda__004__Marmor_Glas_Wand_Christusraum","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Christ_Pavilion_Volkenroda__005__Kreuzgang","","","","","","","modular","no_precise_connection_target"
"reuse_einsatz/Christ_Pavilion_Volkenroda__006__Glasfassade_Vitrinen","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Christ_Pavilion_Volkenroda__007__Sichtbetonteile","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Christ_Pavilion_Volkenroda__008__Krypta_Kolonnade_Wasserbecken","","","","","","","—","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__001__Hohlk_rperdecken_kanaalplaatvloeren","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__002__Prefab_Fassadenelemente","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__003__Br_stungen_parapets","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__004__sonstige_Materialien","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__005__Fenster_TGA_Sanit_r","","","","","","","unbekannt","not_reusable_enough_for_connection_edge"
"reuse_einsatz/Circular_Pavilion_Paris__001__Holzt_ren","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Circular_Pavilion_Paris__002__Mineral_Steinwolle","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Circular_Pavilion_Paris__003__Holzstruktur","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Circular_Pavilion_Paris__004__ehemalige_Ausstellungspaneele","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Circular_Pavilion_Paris__005__Terrassen_Caillebotis","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Circular_Pavilion_Paris__006__vier_gro_e_Leuchten","","","","","","","elektrische Installation","no_precise_connection_target"
"reuse_einsatz/Circular_Pavilion_Paris__007__50_St_hle","","","","","","","lose","non_direct_reuse_abgrenzung"
"reuse_einsatz/Circular_Pavilion_Paris__008__Abdichtung","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__001__Holzrahmen_Fassade","","","","","","","Holzelementbauweise; Details unbekannt","no_precise_connection_target"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__002__Aluminium_Trapezblech","","","","","","","Fassadenmontage unbekannt","no_precise_connection_target"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__003__Fenster","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__004__Holz_aus_R_ckbauten_Dachst_hlen","","","","","","","Holzrahmenbau","non_direct_reuse_abgrenzung"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__005__Steinwolled_mmung","","","","","","","in Holzrahmen","no_precise_connection_target"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__006__Gitterroste_Br_stungsgitter","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__007__Garagentor","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__008__Betonhallen_Tragstruktur","","","","","","","Bestand","non_direct_reuse_abgrenzung"
"reuse_einsatz/Europa_Building_Brussels__001__Holzfensterrahmen","","","","","","","Edelstahlrahmen; genaue Befestigung unbekannt","no_precise_connection_target"
"reuse_einsatz/Europa_Building_Brussels__002__Glas_Stahlw_rfel","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Europa_Building_Brussels__003__Residence_Palace_Bestand","","","","","","","Bestand","non_direct_reuse_abgrenzung"
"reuse_einsatz/Europa_Building_Brussels__004__LED_Lichttubes","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Europa_Building_Brussels__005__Photovoltaik","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Ferme_du_Rail_Paris__001__Holzfensterrahmen_Ch_ssis_bois","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Ferme_du_Rail_Paris__002__Holzfensterrahmen","","","","","","","Bodenverlegung","no_precise_connection_target"
"reuse_einsatz/Ferme_du_Rail_Paris__004__Bitumen_Betonbl_cke","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Ferme_du_Rail_Paris__005__Steinplatten_von_Dachterrassen_B_ro_Fu_bodenplat","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Ferme_du_Rail_Paris__006__Fliesen_Fayence","","","","","","","Kleber/Untergrund unbekannt","no_precise_connection_target"
"reuse_einsatz/Ferme_du_Rail_Paris__007__Holz_f_r_Schr_nke","","","","","","","eingebaut","non_direct_reuse_abgrenzung"
"reuse_einsatz/Ferme_du_Rail_Paris__008__textile_rezyklierte_Fasern","","","","","","","unbekannt","non_direct_reuse_abgrenzung"
"reuse_einsatz/Ferme_du_Rail_Paris__009__Metallteile","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Ferme_du_Rail_Paris__010__Dallettes_pr_fabriqu_es","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Ferme_du_Rail_Paris__011__Holz_Strohbau","","","","","","","Holzbau","non_direct_reuse_abgrenzung"
"reuse_einsatz/Grande_Halle_de_Colombelles__001__Mineralwolle_D_mmung","","","","","","","unbekannt","no_precise_connection_target"
"reuse_einsatz/Grande_Halle_de_Colombelles__002__Radiatoren","","","","","","","TGA-Anschluss","no_precise_connection_target"
"reuse_einsatz/Grande_Halle_de_Colombelles__003__Waschbecken_Sanit_r","","","","","","","Sanitäranschluss","no_precise_connection_target"
"reuse_einsatz/Grande_Halle_de_Colombelles__004__WC","","","","","","","Sanitäranschluss","no_precise_connection_target"
"reuse_einsatz/Grande_Halle_de_Colombelles__005__Urinale","","","","","","","Sanitäranschluss","no_precise_connection_target"
"reuse_einsatz/Grande_Halle_de_Colombelles__006__T_ren_massiv_Brandschutzt_ren","","","","","","","Zargen auf Maß laut C21","no_precise_connection_target"
