"source","relation","target","raw_label","confidence","resolution_rule","legacy_path"
"reuse_einsatz/55_Great_Suffolk_Street_London__003__Reclaimed_stock_von_Cleveland","has_funktionswechsel","funktionswechsel/Neue_Funktion","Reclaimed stock von Cleveland | Baustahl | Cleveland Steel and Tubes | reclaimed stock / surplus | Teil des neuen Kerntragwerks | 11.1 t / ca. 57 % des reused steel | ja | nein | Lagerung, Restaurierung, Rezertifizierung | testing / CE | strukturelle Verwendung | Marktliquidität","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/55_Great_Suffolk_Street_London__003__Reclaimed_stock_von_Cleveland","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Reclaimed stock von Cleveland | Baustahl | Cleveland Steel and Tubes | reclaimed stock / surplus | Teil des neuen Kerntragwerks | 11.1 t / ca. 57 % des reused steel | ja | nein | Lagerung, Restaurierung, Rezertifizierung | testing / CE | strukturelle Verwendung | Marktliquidität","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__001__Glastrennw_nde_und_T_ren","has_bauteilebene","bauteilebene/Bauteilgruppe","Glastrennwände und Türen | Glas, Metallprofile | Behrensbau, Düsseldorf, über Concular | Büro-/Gebäudetrennwände | Trennwände und Türen im AWM-Office | 4,39 t CO₂ durch Wiederverwendung eingespart; Stückzahl unbekannt | nein | nein | Rückgewinnung, Transport, Montage | Brandschutz/Schallschutz/Sicherheit | Passung, Transport, Glaszustand","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__001__Glastrennw_nde_und_T_ren","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Glastrennwände und Türen | Glas, Metallprofile | Behrensbau, Düsseldorf, über Concular | Büro-/Gebäudetrennwände | Trennwände und Türen im AWM-Office | 4,39 t CO₂ durch Wiederverwendung eingespart; Stückzahl unbekannt | nein | nein | Rückgewinnung, Transport, Montage | Brandschutz/Schallschutz/Sicherheit | Passung, Transport, Glaszustand","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__001__Glastrennw_nde_und_T_ren","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Glastrennwände und Türen | Glas, Metallprofile | Behrensbau, Düsseldorf, über Concular | Büro-/Gebäudetrennwände | Trennwände und Türen im AWM-Office | 4,39 t CO₂ durch Wiederverwendung eingespart; Stückzahl unbekannt | nein | nein | Rückgewinnung, Transport, Montage | Brandschutz/Schallschutz/Sicherheit | Passung, Transport, Glaszustand","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__002__WC_Trennw_nde","has_bauteilebene","bauteilebene/Bauteilgruppe","WC-Trennwände | Behrensbau, Düsseldorf | Sanitärtrennwände | WC-Trennwände | nein | nein | Rückgewinnung, Montage | Hygiene, Feuchte, Stabilität | Zustand/Passung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__002__WC_Trennw_nde","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","WC-Trennwände | Behrensbau, Düsseldorf | Sanitärtrennwände | WC-Trennwände | nein | nein | Rückgewinnung, Montage | Hygiene, Feuchte, Stabilität | Zustand/Passung","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__002__WC_Trennw_nde","has_funktionswechsel","funktionswechsel/Technische_Funktion","WC-Trennwände | Behrensbau, Düsseldorf | Sanitärtrennwände | WC-Trennwände | nein | nein | Rückgewinnung, Montage | Hygiene, Feuchte, Stabilität | Zustand/Passung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__002__WC_Trennw_nde","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","WC-Trennwände | Behrensbau, Düsseldorf | Sanitärtrennwände | WC-Trennwände | nein | nein | Rückgewinnung, Montage | Hygiene, Feuchte, Stabilität | Zustand/Passung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__004__Kabeltrassen_und_LED_Leuchten","has_bauteilebene","bauteilebene/Bauteilgruppe","Kabeltrassen und LED-Leuchten | Metall, Elektrokomponenten | ReUse-Kabeltrassen und ReUse-LED-Leuchten | Elektroleitung/Leuchten | Allgemeinbeleuchtung | nein | ja | Reaktivierung, Montage | Elektrosicherheitsprüfung unbekannt | Elektrosicherheit | Zulassung/Haftung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__004__Kabeltrassen_und_LED_Leuchten","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Kabeltrassen und LED-Leuchten | Metall, Elektrokomponenten | ReUse-Kabeltrassen und ReUse-LED-Leuchten | Elektroleitung/Leuchten | Allgemeinbeleuchtung | nein | ja | Reaktivierung, Montage | Elektrosicherheitsprüfung unbekannt | Elektrosicherheit | Zulassung/Haftung","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__004__Kabeltrassen_und_LED_Leuchten","has_funktionswechsel","funktionswechsel/Technische_Funktion","Kabeltrassen und LED-Leuchten | Metall, Elektrokomponenten | ReUse-Kabeltrassen und ReUse-LED-Leuchten | Elektroleitung/Leuchten | Allgemeinbeleuchtung | nein | ja | Reaktivierung, Montage | Elektrosicherheitsprüfung unbekannt | Elektrosicherheit | Zulassung/Haftung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__006__Sideboard_Holzeinbauten","has_funktionswechsel","funktionswechsel/Neue_Funktion","Sideboard / Holzeinbauten | Holz | Deckenkonstruktion eines Supermarkts / Discounter-Auflösung | konstruktives Holz / Ladenbau | Sideboard, Küche, Unterkonstruktion, Einbauten | nein | nein | Rückbau, Zuschnitt, Tischlerei | Stabilität, Hygiene bei Küche | Herkunft und Sortierung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/AWM_Muenster_Circular_Office__006__Sideboard_Holzeinbauten","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Sideboard / Holzeinbauten | Holz | Deckenkonstruktion eines Supermarkts / Discounter-Auflösung | konstruktives Holz / Ladenbau | Sideboard, Küche, Unterkonstruktion, Einbauten | nein | nein | Rückbau, Zuschnitt, Tischlerei | Stabilität, Hygiene bei Küche | Herkunft und Sortierung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__001__Au_enwand_Fertigteile","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Außenwand-Fertigteile | Stahlbetonfertigteil | Schule Typ Dresden | Außenwand | Wand/Fassade | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit, Hülle, Feuchte/Wärme | Maß-/Anschlussdetails","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__001__Au_enwand_Fertigteile","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Außenwand-Fertigteile | Stahlbetonfertigteil | Schule Typ Dresden | Außenwand | Wand/Fassade | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit, Hülle, Feuchte/Wärme | Maß-/Anschlussdetails","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__002__Innenwand_Fertigteile","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Innenwand-Fertigteile | Stahlbetonfertigteil | Schule Typ Dresden | Innenwand | Wand/Trag-/Raumstruktur | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit, Brandschutz, Schallschutz | Höhenausgleich","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__002__Innenwand_Fertigteile","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Innenwand-Fertigteile | Stahlbetonfertigteil | Schule Typ Dresden | Innenwand | Wand/Trag-/Raumstruktur | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit, Brandschutz, Schallschutz | Höhenausgleich","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__003__Innenwandrahmen","has_funktionswechsel","funktionswechsel/Neue_Funktion","Innenwandrahmen | Stahlbetonfertigteil | Schule Typ Dresden | Wand-/Rahmenelement | räumlich/tragend | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit | Geometrie","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__003__Innenwandrahmen","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Innenwandrahmen | Stahlbetonfertigteil | Schule Typ Dresden | Wand-/Rahmenelement | räumlich/tragend | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit | Geometrie","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__004__Deckenelemente","has_bauteilebene","bauteilebene/Bauteilgruppe","Deckenelemente | Stahlbetonfertigteil | Schule Typ Dresden | Decke/Boden | Decke/Boden | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz | Anschluss, Betondeckung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__004__Deckenelemente","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Deckenelemente | Stahlbetonfertigteil | Schule Typ Dresden | Decke/Boden | Decke/Boden | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz | Anschluss, Betondeckung","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__004__Deckenelemente","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Deckenelemente | Stahlbetonfertigteil | Schule Typ Dresden | Decke/Boden | Decke/Boden | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz | Anschluss, Betondeckung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__005__Sockel_Plinthenplatten","has_bauteilebene","bauteilebene/Bauteilgruppe","Sockel-/Plinthenplatten | Stahlbetonfertigteil | Schule Typ Dresden | Sockel/Plinthe | Sockel/Fassade/Wandbereich | Teil von 279 | nein | Feuchte/Dauerhaftigkeit | Anschluss","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__005__Sockel_Plinthenplatten","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Sockel-/Plinthenplatten | Stahlbetonfertigteil | Schule Typ Dresden | Sockel/Plinthe | Sockel/Fassade/Wandbereich | Teil von 279 | nein | Feuchte/Dauerhaftigkeit | Anschluss","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__005__Sockel_Plinthenplatten","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Sockel-/Plinthenplatten | Stahlbetonfertigteil | Schule Typ Dresden | Sockel/Plinthe | Sockel/Fassade/Wandbereich | Teil von 279 | nein | Feuchte/Dauerhaftigkeit | Anschluss","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__006__Treppen","has_bauteilebene","bauteilebene/Bauteilgruppe","Treppen | Stahlbetonfertigteil | Schule Typ Dresden | Treppen | Erschließung | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz, Barrierefreiheit | Schall/Brandschutz","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__006__Treppen","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Treppen | Stahlbetonfertigteil | Schule Typ Dresden | Treppen | Erschließung | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz, Barrierefreiheit | Schall/Brandschutz","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__006__Treppen","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Treppen | Stahlbetonfertigteil | Schule Typ Dresden | Treppen | Erschließung | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz, Barrierefreiheit | Schall/Brandschutz","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__007__WBS70_Paneele","has_bauteilebene","bauteilebene/Bauteilgruppe","WBS70-Paneele | Stahlbetonfertigteil | weiteres Gebäude | Wand/Decke unbekannt | Wand/Decke/Fassade | 159 | wahrscheinlich ja | nein | Tragfähigkeit/Hülle | Systemmix","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__007__WBS70_Paneele","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","WBS70-Paneele | Stahlbetonfertigteil | weiteres Gebäude | Wand/Decke unbekannt | Wand/Decke/Fassade | 159 | wahrscheinlich ja | nein | Tragfähigkeit/Hülle | Systemmix","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Groeditz__007__WBS70_Paneele","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","WBS70-Paneele | Stahlbetonfertigteil | weiteres Gebäude | Wand/Decke unbekannt | Wand/Decke/Fassade | 159 | wahrscheinlich ja | nein | Tragfähigkeit/Hülle | Systemmix","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__001__Decken_Bodenplatten","has_bauteilebene","bauteilebene/Bauteilgruppe","Decken-/Bodenplatten | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Decke/Boden | Decke/Boden oder tragendes Bauteil im Vereinshaus | 145 | ja | nein | Tragfähigkeit, Gebrauchstauglichkeit, Brandschutz | Geometrie, Nachweis, Anschlüsse","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__001__Decken_Bodenplatten","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Decken-/Bodenplatten | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Decke/Boden | Decke/Boden oder tragendes Bauteil im Vereinshaus | 145 | ja | nein | Tragfähigkeit, Gebrauchstauglichkeit, Brandschutz | Geometrie, Nachweis, Anschlüsse","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__001__Decken_Bodenplatten","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Decken-/Bodenplatten | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Decke/Boden | Decke/Boden oder tragendes Bauteil im Vereinshaus | 145 | ja | nein | Tragfähigkeit, Gebrauchstauglichkeit, Brandschutz | Geometrie, Nachweis, Anschlüsse","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__002__Au_enwandelemente","has_bauteilebene","bauteilebene/Bauteilgruppe","Außenwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Außenwand | Wand/Hülle | 19 | wahrscheinlich ja | nein | Tragfähigkeit, Wärmeschutz, Feuchte, Brandschutz | Hülle/Anschluss/Wärmebrücken","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__002__Au_enwandelemente","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Außenwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Außenwand | Wand/Hülle | 19 | wahrscheinlich ja | nein | Tragfähigkeit, Wärmeschutz, Feuchte, Brandschutz | Hülle/Anschluss/Wärmebrücken","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__002__Au_enwandelemente","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Außenwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Außenwand | Wand/Hülle | 19 | wahrscheinlich ja | nein | Tragfähigkeit, Wärmeschutz, Feuchte, Brandschutz | Hülle/Anschluss/Wärmebrücken","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__003__Innenwandelemente","has_bauteilebene","bauteilebene/Bauteilgruppe","Innenwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Innenwand | Innen-/Tragwand | 14 | wahrscheinlich ja | nein | Tragfähigkeit, Schallschutz, Brandschutz | Grundrissbindung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__003__Innenwandelemente","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Innenwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Innenwand | Innen-/Tragwand | 14 | wahrscheinlich ja | nein | Tragfähigkeit, Schallschutz, Brandschutz | Grundrissbindung","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__003__Innenwandelemente","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Innenwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Innenwand | Innen-/Tragwand | 14 | wahrscheinlich ja | nein | Tragfähigkeit, Schallschutz, Brandschutz | Grundrissbindung","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__004__Kellerwandelemente","has_bauteilebene","bauteilebene/Bauteilgruppe","Kellerwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Kellerwand | Wand/Sockel/Kellerbereich | 11 | wahrscheinlich ja | nein | Feuchte, Druck, Dauerhaftigkeit | Feuchteschutz","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__004__Kellerwandelemente","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Kellerwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Kellerwand | Wand/Sockel/Kellerbereich | 11 | wahrscheinlich ja | nein | Feuchte, Druck, Dauerhaftigkeit | Feuchteschutz","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/Association_house_Plauen__004__Kellerwandelemente","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Kellerwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Kellerwand | Wand/Sockel/Kellerbereich | 11 | wahrscheinlich ja | nein | Feuchte, Druck, Dauerhaftigkeit | Feuchteschutz","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/BedZED_London_Hackbridge__001__Stahlrahmen_Stahlprofile","has_bauteilebene","bauteilebene/System","Stahlrahmen / Stahlprofile | Stahl | Lokale Abbruchstandorte im 35-mile-Radius; teilweise Brighton Railway Station | Tragende Stahlbauteile in früheren Gebäuden | Tragende Stahlrahmen, v. a. Workspaces | 98 t; 95 % des tragenden Stahls | ja | nein | Sandstrahlen, Fertigung, Lackierung, zinkreiche Beschichtung | Sichtprüfung; Herstellungsdatum; Rost/Scaling; vorhandene Verbindungen; Fabrikationseignung | Tragfähigkeit als Stahlrahmen | Profilverfügbarkeit; gebogene Profile nicht verfügbar/akzeptiert","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/BedZED_London_Hackbridge__001__Stahlrahmen_Stahlprofile","has_bauteilzustand","bauteilzustand/Geprueft","Stahlrahmen / Stahlprofile | Stahl | Lokale Abbruchstandorte im 35-mile-Radius; teilweise Brighton Railway Station | Tragende Stahlbauteile in früheren Gebäuden | Tragende Stahlrahmen, v. a. Workspaces | 98 t; 95 % des tragenden Stahls | ja | nein | Sandstrahlen, Fertigung, Lackierung, zinkreiche Beschichtung | Sichtprüfung; Herstellungsdatum; Rost/Scaling; vorhandene Verbindungen; Fabrikationseignung | Tragfähigkeit als Stahlrahmen | Profilverfügbarkeit; gebogene Profile nicht verfügbar/akzeptiert","rule_medium","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/BedZED_London_Hackbridge__001__Stahlrahmen_Stahlprofile","has_bauteilzustand","bauteilzustand/Korrodiert","Stahlrahmen / Stahlprofile | Stahl | Lokale Abbruchstandorte im 35-mile-Radius; teilweise Brighton Railway Station | Tragende Stahlbauteile in früheren Gebäuden | Tragende Stahlrahmen, v. a. Workspaces | 98 t; 95 % des tragenden Stahls | ja | nein | Sandstrahlen, Fertigung, Lackierung, zinkreiche Beschichtung | Sichtprüfung; Herstellungsdatum; Rost/Scaling; vorhandene Verbindungen; Fabrikationseignung | Tragfähigkeit als Stahlrahmen | Profilverfügbarkeit; gebogene Profile nicht verfügbar/akzeptiert","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/BedZED_London_Hackbridge__001__Stahlrahmen_Stahlprofile","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","Stahlrahmen / Stahlprofile | Stahl | Lokale Abbruchstandorte im 35-mile-Radius; teilweise Brighton Railway Station | Tragende Stahlbauteile in früheren Gebäuden | Tragende Stahlrahmen, v. a. Workspaces | 98 t; 95 % des tragenden Stahls | ja | nein | Sandstrahlen, Fertigung, Lackierung, zinkreiche Beschichtung | Sichtprüfung; Herstellungsdatum; Rost/Scaling; vorhandene Verbindungen; Fabrikationseignung | Tragfähigkeit als Stahlrahmen | Profilverfügbarkeit; gebogene Profile nicht verfügbar/akzeptiert","rule_high","label_50p_has_bauteilprofil_component_profile",""
"reuse_einsatz/BedZED_London_Hackbridge__001__Stahlrahmen_Stahlprofile","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","Stahlrahmen / Stahlprofile | Stahl | Lokale Abbruchstandorte im 35-mile-Radius; teilweise Brighton Railway Station | Tragende Stahlbauteile in früheren Gebäuden | Tragende Stahlrahmen, v. a. Workspaces | 98 t; 95 % des tragenden Stahls | ja | nein | Sandstrahlen, Fertigung, Lackierung, zinkreiche Beschichtung | Sichtprüfung; Herstellungsdatum; Rost/Scaling; vorhandene Verbindungen; Fabrikationseignung | Tragfähigkeit als Stahlrahmen | Profilverfügbarkeit; gebogene Profile nicht verfügbar/akzeptiert","rule_medium","label_50p_has_bauteilprofil_component_profile",""
