"source","relation","target","raw_label","confidence","resolution_rule","legacy_path"
"reuse_einsatz/BlueCity_Offices_Rotterdam__001__Fensterrahmen_Red_Cedar_Rahmen","has_huerde","huerde/Materialqualitaet_Unklar","Maße vorgegeben, Glaszustand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Boulder_Fire_Station_3__001__Wide_flange_beams_structural_steel_members","has_huerde","huerde/Fehlende_Datenstandards","fehlende Standards, Dokumentation, Kosten","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__001__Lange_St_tzen_aus_reclaimed_tubulars","has_huerde","huerde/Mengenunsicherheit","Profilverfügbarkeit, Verbindungseffizienz","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__001__Lange_St_tzen_aus_reclaimed_tubulars","has_huerde","huerde/Terminunsicherheit","Profilverfügbarkeit, Verbindungseffizienz","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__001__Lange_St_tzen_aus_reclaimed_tubulars","has_huerde","huerde/Kompatibilitaetsproblem","Profilverfügbarkeit, Verbindungseffizienz","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Brighton_Waste_House_Brighton__009__Fahrradschl_uche","has_huerde","huerde/Anschlussproblem","Anwendung nicht detailliert","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Brighton_Waste_House_Brighton__010__Kaffeesatz_Arbeitsplatte","has_huerde","huerde/Mengenunsicherheit","Materialbeständigkeit","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__001__Wandplatten","has_huerde","huerde/Kompatibilitaetsproblem","Anschlussdetails","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__003__Fassaden_Au_enwandanteile","has_huerde","huerde/Fehlende_Datenstandards","Dämmstandard","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__001__Stahlpfetten_I_Tr_ger","has_huerde","huerde/Haftung","fehlendes Werkszeugnis; Gewährleistung; Zeit/Kosten","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__003__Holz_Alu_Fenster_Au_enfenster","has_huerde","huerde/Hygieneanforderung","Brandschutz/Energieanforderungen komplizierter als Sanitär","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__006__Holzgalerie_Innenausbau","has_huerde","huerde/Mengenunsicherheit","Materialverfügbarkeit","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__006__Holzgalerie_Innenausbau","has_huerde","huerde/Terminunsicherheit","Materialverfügbarkeit","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__001__Tragwerksrahmen_Balken_St_tzen","has_huerde","huerde/Gewaehrleistung","Sortierung, Nachweis, Haftung, Skalierung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__002__Au_enst_rze","has_huerde","huerde/Kompatibilitaetsproblem","Verbindung/Nachweis","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__004__Au_ent_ren","has_huerde","huerde/Anschlussproblem","Maße/Kompatibilität","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__004__Au_ent_ren","has_huerde","huerde/Entwurfsbindung","Maße/Kompatibilität","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__005__Holzfenster","has_huerde","huerde/Anschlussproblem","Maße/U-Wert unbekannt","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__005__Holzfenster","has_huerde","huerde/Datenluecke","Maße/U-Wert unbekannt","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__005__Holzfenster","has_huerde","huerde/Entwurfsbindung","Maße/U-Wert unbekannt","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__005__Holzfenster","has_huerde","huerde/Materialqualitaet_Unklar","Maße/U-Wert unbekannt","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__005__Holzfenster","has_huerde","huerde/Zustand_Unklar","Maße/U-Wert unbekannt","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__007__Wandfliesen","has_huerde","huerde/Toleranzen","Menge/Passung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Chiro_d_Itterbeek_Dilbeek__009__Leuchten","has_huerde","huerde/Bauproduktstatus","Zulassung/Prüfung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__003__Br_stungen_parapets","has_huerde","huerde/Brandschutzkonflikt","beschädigungsfreies Trennen","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__004__sonstige_Materialien","has_huerde","huerde/Verfuegbarkeitsproblem","Sortierung/Markt","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Circular_Pavilion_Paris__002__Mineral_Steinwolle","has_huerde","huerde/Materialqualitaet_Unklar","Zustand/Feuchte","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Circular_Pavilion_Paris__002__Mineral_Steinwolle","has_huerde","huerde/Zustand_Unklar","Zustand/Feuchte","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Circular_Pavilion_Paris__006__vier_gro_e_Leuchten","has_huerde","huerde/Brandschutzkonflikt","TGA-Freigabe","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__001__Holzrahmen_Fassade","has_huerde","huerde/Brandschutzkonflikt","Material reichte nicht; Zusatzbeschaffung nötig","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__001__Holzrahmen_Fassade","has_huerde","huerde/Verfuegbarkeitsproblem","Material reichte nicht; Zusatzbeschaffung nötig","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__002__Aluminium_Trapezblech","has_huerde","huerde/Mengenunsicherheit","Qualität/Verfügbarkeit","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__002__Aluminium_Trapezblech","has_huerde","huerde/Terminunsicherheit","Qualität/Verfügbarkeit","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__005__Steinwolled_mmung","has_huerde","huerde/Anschlussproblem","Restformat-Toleranzen","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__005__Steinwolled_mmung","has_huerde","huerde/Entwurfsbindung","Restformat-Toleranzen","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__005__Steinwolled_mmung","has_huerde","huerde/Fehlende_Datenstandards","Restformat-Toleranzen","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Ferme_du_Rail_Paris__002__Holzfensterrahmen","has_huerde","huerde/Aufbereitungsaufwand","hoher Arbeitsaufwand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Ferme_du_Rail_Paris__009__Metallteile","has_huerde","huerde/Materialqualitaet_Unklar","Umsetzung unklar / kompliziert","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Ferme_du_Rail_Paris__009__Metallteile","has_huerde","huerde/Zustand_Unklar","Umsetzung unklar / kompliziert","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Ferme_du_Rail_Paris__010__Dallettes_pr_fabriqu_es","has_huerde","huerde/Entwurfsbindung","Kosten der Transformation, Deponiemethode","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Ferme_du_Rail_Paris__010__Dallettes_pr_fabriqu_es","has_huerde","huerde/Fehlende_Datenstandards","Kosten der Transformation, Deponiemethode","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grande_Halle_de_Colombelles__002__Radiatoren","has_huerde","huerde/Technische_Freigabe","Prüfung / Kompatibilität","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grande_Halle_de_Colombelles__003__Waschbecken_Sanit_r","has_huerde","huerde/Brandschutzkonflikt","Normgerechter Wiedereinbau","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grande_Halle_de_Colombelles__004__WC","has_huerde","huerde/Materialqualitaet_Unklar","Zustand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grande_Halle_de_Colombelles__005__Urinale","has_huerde","huerde/Materialqualitaet_Unklar","Zustand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grande_Halle_de_Colombelles__010__Metalltr_ger_Poutres_m_talliques","has_huerde","huerde/Anschlussproblem","zu wenig Detail","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__001__Fassadenbleche_blau","has_huerde","huerde/Verfuegbarkeitsproblem","Beschaffung, Maße, Zustand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__001__Fassadenbleche_blau","has_huerde","huerde/Anschlussproblem","Beschaffung, Maße, Zustand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__001__Fassadenbleche_blau","has_huerde","huerde/Entwurfsbindung","Beschaffung, Maße, Zustand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__001__Fassadenbleche_blau","has_huerde","huerde/Materialqualitaet_Unklar","Beschaffung, Maße, Zustand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__001__Fassadenbleche_blau","has_huerde","huerde/Zustand_Unklar","Beschaffung, Maße, Zustand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__003__Stahlbauteile_Laubeng_nge","has_huerde","huerde/Technische_Freigabe","Passgenauigkeit, Statik","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__004__Treppent_rme_Au_entreppe","has_huerde","huerde/Anschlussproblem","Nachweis, Anschlüsse","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__004__Treppent_rme_Au_entreppe","has_huerde","huerde/Kompatibilitaetsproblem","Nachweis, Anschlüsse","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__005__Gel_nder","has_huerde","huerde/Entwurfsbindung","Neigung/Geometrie aus Ursprung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__007__Fenster","has_huerde","huerde/Anschlussproblem","U-Wert, Maße","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__007__Fenster","has_huerde","huerde/Entwurfsbindung","U-Wert, Maße","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__008__T_ren","has_huerde","huerde/Bauproduktstatus","Zulassung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__010__Sanit_rapparate","has_huerde","huerde/Haftung","Gewährleistung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__012__alte_Holzpfetten_des_vormaligen_Flachdachs","has_huerde","huerde/Materialqualitaet_Unklar","Zustand, neue Funktion","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Grubenstrasse_29_Werkhof_29_Zuerich__012__alte_Holzpfetten_des_vormaligen_Flachdachs","has_huerde","huerde/Zustand_Unklar","Zustand, neue Funktion","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere__001__Hohlk_rperdecken","has_huerde","huerde/Anschlussproblem","passende Abmessungen, Nachweis","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere__001__Hohlk_rperdecken","has_huerde","huerde/Toleranzen","passende Abmessungen, Nachweis","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Hastings_Pier_Visitor_Centre__002__Bekleidung_Toiletten_Outbuildings_am_Old_Pavilio","has_huerde","huerde/Anschlussproblem","Aufbereitung von unregelmäßigen Hölzern","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Hastings_Pier_Visitor_Centre__002__Bekleidung_Toiletten_Outbuildings_am_Old_Pavilio","has_huerde","huerde/Brandschutzkonflikt","Aufbereitung von unregelmäßigen Hölzern","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Hastings_Pier_Visitor_Centre__002__Bekleidung_Toiletten_Outbuildings_am_Old_Pavilio","has_huerde","huerde/Entwurfsbindung","Aufbereitung von unregelmäßigen Hölzern","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Hastings_Pier_Visitor_Centre__002__Bekleidung_Toiletten_Outbuildings_am_Old_Pavilio","has_huerde","huerde/Toleranzen","Aufbereitung von unregelmäßigen Hölzern","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Haus_HOS_Mehrfamilienhaus_Muehlhausen__001__Wandelemente","has_huerde","huerde/Anschlussproblem","Nachweis, Anschlüsse, Dämmung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Haus_HOS_Mehrfamilienhaus_Muehlhausen__001__Wandelemente","has_huerde","huerde/Kompatibilitaetsproblem","Nachweis, Anschlüsse, Dämmung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Haus_HOS_Mehrfamilienhaus_Muehlhausen__002__Deckenelemente","has_huerde","huerde/Brandschutzkonflikt","Betondeckung/Feuerwiderstand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Holbein_Gardens_London__001__Stahltr_ger_st_tzen","has_huerde","huerde/Verfuegbarkeitsproblem","Beschaffung, Test, Programm, Kosten","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Holbein_Gardens_London__002__Reclaimed_stone_brickwork","has_huerde","huerde/Materialqualitaet_Unklar","unklare Menge","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Holbein_Gardens_London__002__Reclaimed_stone_brickwork","has_huerde","huerde/Zustand_Unklar","unklare Menge","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain__005__Handrails_and_other_fixtures","has_huerde","huerde/Anschlussproblem","Detailbeleg schwach","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain__006__Bricks_demolition_materials","has_huerde","huerde/Anschlussproblem","nicht detailliert","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Impact_Hub_Berlin_CRCLR_Fitout__003__Ziegel_im_Empfang","has_huerde","huerde/Materialqualitaet_Unklar","bauliche Funktion unklar","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Impact_Hub_Berlin_CRCLR_Fitout__003__Ziegel_im_Empfang","has_huerde","huerde/Zustand_Unklar","bauliche Funktion unklar","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__002__Betonplatten_aus_Kerenzerbergtunnel","has_huerde","huerde/Materialqualitaet_Unklar","Gewicht, Transport, Plattenzustand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__002__Betonplatten_aus_Kerenzerbergtunnel","has_huerde","huerde/Zustand_Unklar","Gewicht, Transport, Plattenzustand","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__003__Beton_Pilzst_tzen_mit_Deckenelementen","has_huerde","huerde/Kompatibilitaetsproblem","Anschluss und Resttragfähigkeit","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__005__Bauteilkatalog_Elemente","has_huerde","huerde/Entwurfsbindung","Verfügbarkeit während Planung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__005__Bauteilkatalog_Elemente","has_huerde","huerde/Mengenunsicherheit","Verfügbarkeit während Planung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__005__Bauteilkatalog_Elemente","has_huerde","huerde/Terminunsicherheit","Verfügbarkeit während Planung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen","has_huerde","huerde/Entwurfsbindung","statischer Nachweis, Geometrie","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche","has_huerde","huerde/Anschlussproblem","Maß-/Farbheterogenität","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche","has_huerde","huerde/Entwurfsbindung","Maß-/Farbheterogenität","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren","has_huerde","huerde/Bauproduktstatus","Zulassung","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten","has_huerde","huerde/Anschlussproblem","Maßtoleranzen","rule_high","label_50g_has_huerde_frontmatter",""
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten","has_huerde","huerde/Entwurfsbindung","Maßtoleranzen","rule_high","label_50g_has_huerde_frontmatter",""
